0.021036,-0.07400000000000162,-28.0,56.79
0.021000,-0.10699999999999932,-46.0,50.78
0.020978,-0.12399999999999878,-54.0,47.48
0.020986,-0.11100000000000065,-61.0,48.79
0.020978,-0.1109999999999971,-76.0,47.51
0.020927,-0.14699999999999847,-138.0,40.31
0.020904,-0.1479999999999997,-167.0,37.54
0.020988,-0.045000000000001705,-45.0,50.82
0.020987,-0.028999999999999915,14.0,50.68
0.020963,-0.052000000000003155,-24.0,47.35
0.020950,-0.05000000000000071,-25.0,45.61
0.020958,-0.027999999999998693,-33.0,46.90
0.020969,-0.003999999999997783,-1.0,48.71
0.021006,0.14499999999999957,28.0,54.36
0.021030,0.16199999999999903,43.0,57.61
0.020812,-0.26399999999999935,-1.0,33.93
0.020928,-0.13500000000000156,-71.0,46.53
0.020982,-0.06800000000000139,-23.0,51.19
0.020932,-0.10600000000000165,-27.0,47.09
0.020915,-0.11200000000000188,-35.0,45.75
0.020912,-0.1039999999999992,-28.0,45.51
0.020957,-0.047999999999998266,14.0,49.87
0.021001,0.25099999999999767,40.0,53.76
0.020968,0.21300000000000097,27.0,50.59
0.020985,0.22499999999999787,39.0,52.15
0.020955,0.1890000000000036,25.0,49.19
0.020984,0.2129999999999974,44.0,52.03
0.020998,0.22299999999999898,66.0,53.38
0.020974,0.19399999999999906,50.0,50.74
0.020960,0.1750000000000007,33.0,49.21
0.020950,0.16000000000000014,10.0,48.09
0.020932,0.1339999999999968,6.0,45.92
0.020903,0.10000000000000497,4.0,42.58
0.020911,0.1039999999999992,-12.0,43.79
0.020971,0.16000000000000014,37.0,51.99
0.020953,0.13799999999999812,26.0,49.65
0.020945,0.12599999999999767,20.0,48.60
0.020944,0.12099999999999866,13.0,48.47
0.020957,0.13000000000000256,33.0,50.43
0.020929,0.09799999999999898,22.0,46.33
0.020924,0.09000000000000341,13.0,45.62
0.020893,0.054999999999999716,6.0,41.37
0.020925,0.08300000000000196,18.0,46.87
0.020915,0.07000000000000028,23.0,45.44
0.020876,0.027999999999998693,9.0,40.26
0.020855,-0.1600000000000037,-3.0,37.77
0.020804,-0.20200000000000173,-10.0,32.50
0.020791,-0.19900000000000162,-32.0,31.30
0.020812,-0.16300000000000026,-3.0,35.44
0.020822,-0.1390000000000029,9.0,37.38
0.020821,-0.12700000000000244,6.0,37.26
0.020856,-0.07900000000000063,15.0,44.05
0.020830,-0.09299999999999997,9.0,40.54
0.020810,-0.10200000000000031,6.0,38.03
0.020796,-0.10600000000000165,3.0,36.33
0.020778,-0.11399999999999721,-13.0,34.22
0.020763,-0.11999999999999744,-21.0,32.52
0.020754,-0.11999999999999744,-23.0,31.51
0.020716,-0.14500000000000313,-25.0,27.61
0.020736,-0.10699999999999932,-41.0,32.36
0.020797,-0.030999999999998806,-16.0,44.34
0.020763,-0.05000000000000071,-19.0,40.08
0.020774,-0.02699999999999747,3.0,42.02
0.020761,-0.02799999999999514,3.0,40.35
0.020727,-0.0519999999999996,-11.0,36.31
0.020705,-0.06499999999999773,-11.0,33.93
0.020713,-0.04800000000000537,-8.0,35.58
0.020729,-0.02500000000000213,12.0,38.87
0.020709,-0.0379999999999967,9.0,36.37
0.020710,-0.030999999999998806,3.0,36.59
0.020696,-0.03900000000000148,3.0,34.78
0.020708,-0.020999999999997243,17.0,37.63
0.020720,0.03999999999999915,26.0,40.42
0.020712,0.030999999999998806,21.0,39.16
0.020738,0.054999999999999716,34.0,45.15
0.020799,0.10900000000000176,43.0,56.08
0.020804,0.10199999999999676,49.0,56.84
0.020807,0.09299999999999997,39.0,57.32
0.020787,0.06299999999999883,30.0,53.11
0.020770,0.036999999999999034,22.0,49.76
0.020738,0.0010000000000012221,15.0,44.12
0.020765,-0.07600000000000051,7.0,49.34
0.020783,-0.054999999999999716,12.0,52.52
0.020784,-0.052000000000003155,16.0,52.70
0.020770,-0.06400000000000006,7.0,49.88
0.020792,-0.038999999999997925,13.0,54.04
0.020813,-0.015999999999998238,18.0,57.65
0.020851,0.13600000000000279,27.0,63.27
0.020829,0.11100000000000065,17.0,58.43
0.020844,0.12199999999999989,17.0,60.64
0.020860,0.134999999999998,21.0,62.90
0.020857,0.12899999999999778,27.0,62.18
0.020840,0.10900000000000176,14.0,58.11
0.020854,0.12000000000000455,17.0,60.41
0.020848,0.11100000000000065,-2.0,58.92
0.020850,0.10999999999999943,6.0,59.28
0.020798,0.05600000000000094,-13.0,47.57
0.020804,0.0589999999999975,-16.0,48.83
0.020760,0.013999999999999346,-28.0,41.06
0.020767,0.018000000000000682,-7.0,42.62
0.020760,0.009000000000003894,-16.0,41.44
0.020756,-0.12399999999999878,-20.0,40.74
0.020803,-0.07400000000000162,-4.0,51.13
0.020784,-0.09100000000000108,-10.0,47.51
0.020777,-0.09499999999999886,-12.0,46.21
0.020742,-0.125,-19.0,40.27
0.020730,-0.12900000000000134,-20.0,38.45
0.020707,-0.13799999999999812,-36.0,35.16
0.020710,-0.12199999999999989,-32.0,35.93
0.020697,-0.12300000000000111,-31.0,34.04
0.020604,-0.18299999999999983,-83.0,24.24
0.020539,-0.21799999999999997,-95.0,19.93
0.020538,-0.18100000000000094,-104.0,19.87
0.020557,-0.1280000000000001,-50.0,24.42
0.020497,-0.15900000000000247,-46.0,20.47
0.020458,-0.17199999999999704,-55.0,18.38
0.020368,-0.22299999999999898,-77.0,14.67
0.020418,-0.13899999999999935,-14.0,23.87
0.020404,-0.12400000000000233,24.0,23.12
0.020463,-0.0400000000000027,57.0,32.72
0.020521,0.17099999999999937,76.0,40.58
0.020469,0.11500000000000199,53.0,36.47
0.020464,0.1059999999999981,31.0,36.09
0.020408,0.046999999999997044,0.0,32.07
0.020433,0.06499999999999773,16.0,35.78
0.020402,0.030000000000001137,0.0,33.35
0.020389,0.013999999999999346,-10.0,32.36
0.020348,-0.19199999999999662,-20.0,29.39
0.020393,-0.13599999999999923,43.0,36.30
0.020347,-0.17099999999999937,21.0,32.77
0.020323,-0.18499999999999872,3.0,31.07
0.020383,-0.11499999999999844,34.0,39.50
0.020361,-0.1269999999999989,56.0,37.68
0.020374,-0.10500000000000043,13.0,39.46
0.020411,-0.05900000000000105,37.0,44.32
0.020435,-0.027000000000001023,48.0,47.28
0.020475,0.21600000000000108,58.0,51.87
0.020464,0.19500000000000028,69.0,50.57
0.020465,0.1869999999999976,47.0,50.69
0.020477,0.19000000000000128,47.0,52.20
0.020449,0.15399999999999636,31.0,48.46
0.020446,0.14299999999999713,15.0,48.06
0.020463,0.15199999999999747,24.0,50.54
0.020456,0.13700000000000045,37.0,49.49
0.020460,0.1339999999999968,15.0,50.13
0.020874,0.5119999999999969,128.0,79.25
0.020935,0.5189999999999984,270.0,81.00
0.020888,0.4220000000000006,132.0,75.68
0.020895,0.3839999999999968,21.0,75.93
0.020860,0.30600000000000094,56.0,71.90
0.020877,0.28500000000000014,-6.0,72.66
0.020855,0.22699999999999676,-50.0,70.02
0.020807,0.1460000000000008,-76.0,64.51
0.020796,0.10499999999999687,-99.0,63.28
0.020852,0.13299999999999912,-47.0,66.75
0.020828,0.08399999999999963,-24.0,63.96
0.020845,0.07700000000000173,7.0,65.07
0.020831,0.04200000000000159,-30.0,63.34
0.020803,0.0019999999999988916,-57.0,59.89
0.020788,-0.25,-73.0,58.07
0.020791,-0.23499999999999943,-109.0,58.34
0.020780,-0.23499999999999943,-68.0,56.88
0.020764,-0.23499999999999588,-81.0,54.74
0.020770,-0.21300000000000097,-52.0,55.42
0.020785,-0.17799999999999727,-25.0,57.15
0.020789,-0.1559999999999988,-5.0,57.62
0.020820,-0.10899999999999821,24.0,61.20
0.020806,-0.10799999999999699,44.0,58.78
0.020818,-0.08199999999999719,57.0,60.23
0.020802,-0.08500000000000085,22.0,57.34
0.020788,-0.08699999999999974,-12.0,54.86
0.020767,-0.09700000000000131,-28.0,51.28
0.020748,-0.1060000000000052,-40.0,48.21
0.020758,-0.08299999999999841,-44.0,49.91
0.020748,-0.08200000000000429,-29.0,48.21
0.020754,-0.06599999999999895,-3.0,49.32
0.020766,-0.04400000000000048,13.0,51.57
0.020789,-0.013000000000001677,26.0,55.64
0.020798,-0.0019999999999988916,25.0,57.15
0.020845,0.11699999999999733,33.0,64.06
0.020877,0.14199999999999946,52.0,67.86
0.020842,0.10099999999999909,16.0,60.35
0.020832,0.08500000000000085,0.0,58.36
0.020833,0.08000000000000185,7.0,58.50
0.020826,0.06800000000000139,-8.0,56.99
0.020853,0.08899999999999864,-5.0,61.17
0.020848,0.07900000000000063,-19.0,60.01
0.020846,0.07199999999999918,-25.0,59.52
0.020843,0.06400000000000006,-21.0,58.75
0.020835,0.052000000000003155,-24.0,56.64
0.020840,0.0519999999999996,-33.0,57.66
0.020839,0.046999999999997044,4.0,57.37
0.020851,0.05500000000000327,9.0,59.98
0.020835,0.03500000000000014,-15.0,55.13
0.020823,0.012000000000000455,-35.0,51.24
0.020843,-0.04999999999999716,-3.0,56.72
0.020853,-0.0379999999999967,9.0,59.19
0.020886,0.0799999999999983,17.0,66.06
0.020877,0.06899999999999906,16.0,62.95
0.020878,0.06899999999999906,-2.0,63.16
0.020890,0.07699999999999818,10.0,65.65
0.020867,0.05000000000000071,-4.0,57.61
0.020860,0.03999999999999915,-18.0,55.38
0.020843,0.019999999999999574,-32.0,50.31
0.020833,0.0070000000000014495,-42.0,47.55
0.020876,0.046999999999997044,-24.0,58.18
0.020880,0.047999999999998266,-12.0,59.01
0.020878,0.04299999999999926,-1.0,58.38
0.020885,0.04800000000000182,12.0,59.98
0.020920,0.07700000000000173,20.0,66.84
0.020971,0.11799999999999855,46.0,73.87
0.021050,0.17600000000000193,60.0,80.70
0.021002,0.08399999999999963,15.0,68.15
0.021027,0.09100000000000108,17.0,70.71
0.021059,0.10300000000000153,23.0,73.62
0.021078,0.10099999999999909,28.0,75.20
0.021080,0.08300000000000196,30.0,75.37
0.021048,0.03399999999999892,-3.0,67.53
0.021076,0.04899999999999949,1.0,70.43
0.021060,0.021000000000000796,-23.0,66.76
0.021069,-0.020999999999997243,-51.0,67.78
0.021122,0.12100000000000222,-33.0,73.01
0.021125,0.11799999999999855,-7.0,73.27
0.021122,0.10899999999999821,-37.0,72.51
0.021086,0.06800000000000495,-44.0,63.88
0.021073,0.05000000000000071,-47.0,61.06
0.021120,0.09100000000000108,-28.0,66.78
0.021095,0.06199999999999761,-43.0,61.59
0.021082,0.04400000000000048,-52.0,59.03
0.021057,0.013999999999999346,-54.0,54.34
0.021074,-0.07600000000000051,-58.0,56.85
0.021098,-0.04899999999999949,-40.0,60.18
0.021078,-0.06700000000000017,-44.0,56.28
0.021065,-0.07699999999999818,-51.0,53.84
0.021104,-0.03399999999999892,-23.0,59.89
0.021063,-0.07200000000000273,-32.0,52.15
0.021054,-0.07900000000000063,-29.0,50.61
0.021073,-0.05799999999999983,-6.0,53.73
0.021055,-0.07399999999999807,-6.0,50.48
0.021065,-0.06099999999999639,10.0,52.21
0.021045,-0.07899999999999707,4.0,48.55
0.021047,-0.07499999999999929,2.0,48.94
0.021040,-0.08000000000000185,1.0,47.60
0.021019,-0.09700000000000131,-5.0,43.72
0.021001,-0.10600000000000165,-15.0,40.67
0.020997,-0.10200000000000031,3.0,40.00
0.020974,-0.11499999999999844,0.0,36.30
0.020953,-0.11899999999999977,-18.0,33.28
0.020967,-0.08999999999999986,4.0,37.04
0.021016,-0.027000000000001023,19.0,48.09
0.021008,-0.013999999999999346,19.0,46.54
0.021028,0.11000000000000298,25.0,50.80
0.021042,0.11899999999999977,31.0,53.59
0.021056,0.12499999999999645,41.0,56.25
0.021072,0.12700000000000244,53.0,59.15
0.021090,0.12899999999999778,57.0,62.17
0.021048,0.07199999999999918,37.0,52.41
0.021045,0.05600000000000094,24.0,51.79
0.021051,0.05000000000000426,25.0,52.99
0.021070,0.0589999999999975,32.0,56.69
0.021151,0.12199999999999989,55.0,68.19
0.021142,0.09199999999999875,60.0,66.09
0.021151,0.08299999999999841,39.0,67.18
0.021198,0.10900000000000176,52.0,72.20
0.021186,0.07900000000000063,60.0,69.29
0.021143,0.020999999999997243,30.0,59.95
0.021163,0.028999999999999915,29.0,62.48
0.021157,0.01699999999999946,10.0,61.23
0.021208,0.05600000000000094,81.0,67.24
0.021198,0.027000000000001023,80.0,65.11
0.021187,0.0010000000000012221,43.0,62.75
0.021210,-0.036000000000001364,37.0,65.56
0.021196,-0.04800000000000182,29.0,62.47
0.021184,-0.05900000000000105,3.0,59.88
0.021171,-0.07000000000000028,-26.0,57.10
0.021175,-0.06299999999999883,-38.0,57.75
0.021160,-0.07499999999999929,-52.0,54.43
0.021123,-0.10500000000000043,-62.0,47.22
0.021100,-0.11699999999999733,-64.0,43.37
0.021118,-0.08899999999999864,-46.0,47.01
0.021059,-0.13299999999999912,-49.0,38.32
0.021108,-0.06400000000000361,-22.0,47.07
0.021116,-0.045999999999999375,-9.0,48.36
0.021125,-0.021000000000000796,-8.0,49.84
0.021132,-0.00999999999999801,-6.0,51.01
0.021136,-0.0010000000000012221,-16.0,51.71
0.021156,0.12700000000000244,-6.0,55.14
0.021189,0.15399999999999991,-3.0,60.18
0.021198,0.1529999999999987,6.0,61.45
0.021171,0.11199999999999832,-17.0,55.71
0.021239,0.16100000000000136,-4.0,64.66
0.021206,0.11100000000000065,-26.0,58.48
0.021222,0.11200000000000188,-16.0,60.45
0.021397,0.24799999999999756,44.0,74.65
0.021374,0.1910000000000025,71.0,71.04
0.021427,0.2140000000000022,66.0,74.14
0.021455,0.19799999999999685,97.0,75.62
0.021541,0.23600000000000065,110.0,79.52
0.021471,0.12600000000000122,46.0,69.75
0.021583,0.18700000000000472,89.0,75.04
0.021648,0.2010000000000005,95.0,77.49
0.021940,0.3680000000000021,216.0,84.75
0.021792,0.11899999999999622,77.0,72.07
0.021721,-0.35300000000000153,-13.0,66.89
0.021755,-0.3100000000000023,9.0,68.07
0.021795,-0.26200000000000045,21.0,69.46
0.021933,-0.11599999999999966,71.0,73.69
0.021935,-0.10600000000000165,145.0,73.74
0.021901,-0.13200000000000145,53.0,70.94
0.022078,0.4299999999999997,59.0,76.04
0.022170,0.4989999999999988,98.0,78.19
0.022073,0.3789999999999978,-42.0,70.98
0.022082,0.36699999999999733,-94.0,71.24
0.022111,0.375,-69.0,72.12
0.021992,0.23700000000000188,-124.0,63.50
0.021939,0.16499999999999915,-148.0,60.06
0.021964,0.17200000000000415,-120.0,61.13
0.022018,0.20800000000000196,-95.0,63.41
0.021943,0.11600000000000321,-119.0,58.30
0.021900,0.05699999999999861,-135.0,55.53
0.022025,0.16699999999999804,-95.0,61.28
0.022054,0.18100000000000094,-63.0,62.49
0.022023,0.13599999999999923,-81.0,60.32
0.021991,0.08999999999999986,-91.0,58.07
0.021931,0.01699999999999946,-100.0,54.01
0.021946,-0.2829999999999977,-104.0,54.86
0.021957,-0.26599999999999824,-82.0,55.51
0.021902,-0.3069999999999986,-82.0,51.52
0.021922,-0.2629999999999981,-104.0,52.85
0.021930,-0.2309999999999981,-72.0,53.40
0.021939,-0.2010000000000005,-51.0,54.05
0.021931,-0.1890000000000036,-32.0,53.34
0.021934,-0.16600000000000392,-34.0,53.58
0.021888,-0.19399999999999906,-59.0,49.28
0.021882,-0.18400000000000105,-61.0,48.73
0.021920,-0.13000000000000256,-33.0,52.36
0.021931,-0.10400000000000276,-12.0,53.38
0.021993,-0.027999999999998693,3.0,58.78
0.021985,-0.03200000000000003,14.0,57.85
0.021959,-0.054000000000002046,-9.0,54.81
0.021948,-0.0519999999999996,-21.0,53.53
0.021959,-0.028999999999999915,3.0,54.67
0.022022,0.22099999999999653,22.0,60.63
0.021958,0.14699999999999847,-34.0,53.01
0.021566,-0.4770000000000003,-148.0,28.98
0.021424,-0.593,-189.0,24.63
0.021420,-0.5719999999999992,-162.0,24.51
0.021407,-0.5470000000000006,-178.0,24.13
0.021437,-0.4819999999999993,-105.0,26.97
0.021470,-0.4150000000000027,-48.0,30.07
0.021454,-0.3999999999999986,-49.0,29.41
0.021409,-0.4149999999999956,-39.0,27.60
0.021296,-0.48499999999999943,-58.0,23.66
0.021371,-0.3539999999999992,-108.0,30.73
0.021307,-0.3680000000000021,-44.0,28.32
0.021433,-0.19699999999999918,16.0,38.54
0.021483,-0.10700000000000287,56.0,42.07
0.021469,-0.08400000000000318,58.0,41.35
0.021462,-0.05799999999999983,61.0,40.98
0.021448,-0.043000000000002814,61.0,40.19
0.021442,-0.03300000000000125,78.0,39.84
0.021396,-0.054000000000002046,72.0,37.15
0.021420,-0.007999999999999119,90.0,39.45
0.021503,0.2779999999999987,98.0,46.71
0.021537,0.2989999999999995,108.0,49.38
0.021499,0.24900000000000233,94.0,46.57
0.021490,0.22799999999999798,81.0,45.90
0.021457,0.18400000000000105,72.0,43.44
0.021499,0.21499999999999986,88.0,47.31
0.021474,0.1789999999999985,80.0,45.32
0.021491,0.18599999999999994,57.0,46.96
0.021512,0.1910000000000025,72.0,48.98
0.021530,0.19399999999999906,82.0,50.72
0.021548,0.18400000000000105,71.0,52.59
0.021521,0.14399999999999835,48.0,49.55
0.021539,0.15099999999999625,56.0,51.56
0.021513,0.1130000000000031,45.0,48.55
0.021501,0.09099999999999753,28.0,47.18
0.021511,0.09099999999999753,44.0,48.48
0.021532,0.10300000000000153,44.0,51.21
0.021530,0.0920000000000023,54.0,50.93
0.021524,0.0779999999999994,33.0,50.06
0.021546,0.09199999999999875,38.0,53.22
0.021561,0.09999999999999787,43.0,55.30
0.021529,0.06099999999999994,28.0,50.18
0.021562,0.08500000000000085,39.0,54.83
0.021570,0.08500000000000085,36.0,55.90
0.021574,0.08099999999999596,33.0,56.46
0.021610,0.10500000000000043,33.0,61.21
0.021656,0.12700000000000244,54.0,66.28
0.021499,-0.2069999999999972,22.0,44.78
0.021507,-0.19500000000000028,8.0,45.75
0.021494,-0.20300000000000296,-4.0,44.39
0.021462,-0.22500000000000142,-18.0,41.15
0.021431,-0.240000000000002,-25.0,38.24
0.021422,-0.2259999999999991,-35.0,37.41
0.021392,-0.23499999999999588,-35.0,34.72
0.021388,-0.2099999999999973,-46.0,34.36
0.021393,-0.17900000000000205,-22.0,35.25
0.021378,-0.1490000000000009,-169.0,33.66
0.021397,-0.11100000000000065,-115.0,37.51
0.021348,-0.13200000000000145,-109.0,32.30
0.021315,-0.13999999999999702,-93.0,29.35
0.021293,-0.13300000000000267,-97.0,27.54
0.021336,-0.0639999999999965,-52.0,35.86
0.021333,-0.04599999999999582,-16.0,35.55
0.021364,-0.006000000000000227,7.0,41.16
0.021378,0.1319999999999979,42.0,43.54
0.021285,0.03599999999999781,9.0,33.75
0.021274,-0.13500000000000156,1.0,32.81
0.021253,-0.1479999999999997,-20.0,31.03
0.021231,-0.15499999999999758,-44.0,29.25
0.021212,-0.15899999999999892,2.0,27.76
0.021221,-0.1369999999999969,-6.0,29.58
