price,ema20,vol,vol_ema,sar,rsi
0.021150,0.021230,1039.0,773,-0.00013400000000000217,40.42
0.021179,0.021225,458,716,-9.699999999999986e-05,44.45
0.021161,0.021219,1066.0,720,-0.0001030000000000024,42.52
0.021165,0.021214,993,726,-8.299999999999974e-05,43.11
0.021175,0.021210,468,723,-5.9000000000000025e-05,44.64
0.021176,0.021207,712,715,-4.49999999999999e-05,44.80
0.021175,0.021204,820,676,-3.900000000000084e-05,44.66
0.021159,0.021199,838,675,-4.39999999999989e-05,42.40
0.021140,0.021194,340,658,-5.300000000000096e-05,39.82
0.021157,0.021190,347,640,-2.7000000000002716e-05,43.15
0.021121,0.021184,336,624,-5.6000000000000494e-05,38.32
0.021133,0.021179,250,613,-3.600000000000131e-05,40.70
0.021149,0.021176,556,606,-1.4000000000000123e-05,43.82
0.021158,0.021174,221,595,-4.000000000000531e-06,45.56
0.021174,0.021174,405,596,6.899999999999962e-05,48.60
0.021144,0.021171,1186.0,623,3.699999999999884e-05,43.67
0.021165,0.021171,301,626,5.7000000000001494e-05,47.67
0.021127,0.021167,470,623,1.8000000000000654e-05,41.88
0.021109,0.021161,658,595,-7.100000000000162e-05,39.43
0.021121,0.021153,475,555,-5.3999999999998494e-05,42.05
0.021129,0.021151,315,548,-4.300000000000137e-05,43.79
0.021121,0.021148,226,506,-4.799999999999943e-05,42.42
0.021122,0.021145,266,470,-4.49999999999999e-05,42.66
0.021120,0.021143,213,457,-4.39999999999989e-05,42.28
0.021141,0.021143,532,448,-1.9999999999999185e-05,47.60
0.021144,0.021143,167,416,-1.5000000000001124e-05,48.33
0.021149,0.021143,204,384,-7.999999999997592e-06,49.59
0.021174,0.021146,192,377,7.399999999999768e-05,55.46
0.021177,0.021149,247,372,7.400000000000115e-05,56.12
0.021155,0.021150,669,388,4.60000000000009e-05,50.24
0.021182,0.021153,414,396,6.799999999999862e-05,56.29
0.021167,0.021154,314,384,4.799999999999943e-05,52.47
0.021168,0.021156,310,389,4.39999999999989e-05,52.70
0.021174,0.021157,290,383,4.599999999999743e-05,54.14
0.021177,0.021159,411,344,4.49999999999999e-05,54.88
0.021180,0.021161,175,338,4.400000000000237e-05,55.65
0.021167,0.021162,165,323,2.6999999999999247e-05,51.55
0.021182,0.021164,260,303,3.900000000000084e-05,55.61
0.021186,0.021166,174,301,3.999999999999837e-05,56.66
0.021175,0.021167,451,300,2.3999999999999716e-05,52.97
0.021174,0.021167,438,306,1.8999999999998185e-05,52.63
0.021170,0.021168,181,304,9.999999999999593e-06,51.23
0.021176,0.021168,152,298,1.2999999999999123e-05,53.24
0.021172,0.021169,98,292,8.000000000001062e-06,51.71
0.021169,0.021169,181,275,-3.799999999999984e-05,50.54
0.021158,0.021168,284,280,-4.70000000000019e-05,46.39
0.021157,0.021167,201,280,-4.400000000000237e-05,46.03
0.021146,0.021165,271,284,-4.999999999999796e-05,42.05
0.021160,0.021164,143,279,-3.199999999999731e-05,48.18
0.021155,0.021163,249,258,-3.299999999999831e-05,46.30
0.021157,0.021163,138,244,-2.7000000000002716e-05,47.19
0.021168,0.021163,223,240,-1.2999999999999123e-05,51.90
0.021188,0.021166,265,238,4.699999999999843e-05,59.06
0.021190,0.021168,185,232,4.70000000000019e-05,59.71
0.021199,0.021171,139,219,5.199999999999996e-05,62.57
0.021197,0.021173,269,223,4.60000000000009e-05,61.52
0.021190,0.021175,169,224,3.500000000000031e-05,57.88
0.021189,0.021176,161,219,2.9999999999998778e-05,57.36
0.021207,0.021179,178,219,4.300000000000137e-05,63.71
0.021219,0.021183,204,206,4.799999999999943e-05,67.22
0.021231,0.021188,170,193,5.099999999999896e-05,70.31
0.021205,0.021189,201,194,1.7000000000003124e-05,57.63
0.021199,0.021190,244,199,-3.700000000000231e-05,55.16
0.021221,0.021193,148,201,-1.4000000000000123e-05,61.65
0.021230,0.021197,108,198,4.39999999999989e-05,63.95
0.021240,0.021201,134,190,5.199999999999996e-05,66.37
0.021226,0.021203,191,190,3.399999999999931e-05,60.28
0.021234,0.021206,95,181,3.900000000000084e-05,62.40
0.021240,0.021209,254,186,4.099999999999937e-05,63.96
0.021239,0.021212,257,187,3.600000000000131e-05,63.49
0.021236,0.021214,107,185,3.0000000000002247e-05,62.01
0.021261,0.021219,431,196,4.899999999999696e-05,68.57
0.021281,0.021225,143,190,5.9000000000000025e-05,72.64
0.021280,0.021230,470,204,4.900000000000043e-05,72.14
0.021264,0.021233,224,208,2.4000000000003185e-05,64.45
0.021260,0.021236,232,206,1.3000000000002593e-05,62.65
0.021259,0.021238,265,211,5.999999999999062e-06,62.18
0.021287,0.021243,422,224,2.9000000000001247e-05,69.12
0.021281,0.021246,259,228,1.8000000000000654e-05,66.31
0.021257,0.021247,281,232,-3.499999999999684e-05,56.44
0.021245,0.021247,463,247,-4.49999999999999e-05,52.25
0.021248,0.021247,240,248,-3.799999999999984e-05,53.18
0.021230,0.021246,153,244,-5.199999999999996e-05,47.20
0.021226,0.021244,217,247,-5.100000000000243e-05,45.97
0.021222,0.021242,144,249,-4.900000000000043e-05,44.71
0.021234,0.021241,105,248,-3.099999999999978e-05,49.21
0.021262,0.021243,135,245,4.699999999999843e-05,57.84
0.021251,0.021244,121,246,3.500000000000031e-05,53.96
0.021246,0.021244,134,240,2.9000000000001247e-05,52.24
0.021267,0.021246,401,247,4.70000000000019e-05,58.24
0.021254,0.021247,185,251,3.099999999999978e-05,53.74
0.021266,0.021249,198,240,4.000000000000184e-05,57.04
0.021247,0.021249,193,242,1.7999999999997185e-05,50.86
0.021275,0.021251,423,240,4.29999999999979e-05,58.07
0.021272,0.021253,309,244,3.799999999999984e-05,57.11
0.021259,0.021254,250,245,2.2000000000001185e-05,52.99
0.021243,0.021253,208,242,-5.2999999999997494e-05,48.36
0.021249,0.021252,302,236,-4.60000000000009e-05,50.12
0.021241,0.021251,167,231,-5.199999999999996e-05,47.78
0.021255,0.021252,338,234,-3.699999999999884e-05,52.00
0.021241,0.021251,252,224,-5.000000000000143e-05,47.84
0.021239,0.021249,214,222,-5.099999999999896e-05,47.26
0.021244,0.021249,146,222,-4.400000000000237e-05,48.93
0.021282,0.021252,360,229,-5.000000000001531e-06,59.45
0.021267,0.021253,220,233,-1.8999999999998185e-05,54.66
0.021280,0.021256,468,251,-4.9999999999980616e-06,57.83
0.021269,0.021257,279,258,-1.5000000000001124e-05,54.37
0.021274,0.021259,188,262,-8.999999999998592e-06,55.67
0.021280,0.021261,254,268,5.000000000000143e-05,57.24
0.021293,0.021264,412,268,6.0000000000001025e-05,60.51
0.021290,0.021266,150,266,5.3999999999998494e-05,59.38
0.021288,0.021268,231,268,5.000000000000143e-05,58.60
0.021282,0.021270,257,271,4.099999999999937e-05,56.20
0.021297,0.021272,171,259,5.300000000000096e-05,60.55
0.021299,0.021275,196,253,5.099999999999896e-05,61.10
0.021312,0.021278,211,251,5.9000000000000025e-05,64.59
0.021317,0.021282,229,252,5.6999999999998024e-05,65.85
0.021319,0.021286,220,248,5.100000000000243e-05,66.37
0.021313,0.021288,172,248,3.799999999999984e-05,63.27
0.021320,0.021291,219,242,3.799999999999984e-05,65.31
0.021319,0.021294,270,243,3.099999999999978e-05,64.76
0.021337,0.021298,374,251,3.999999999999837e-05,69.72
0.021321,0.021300,294,259,1.6999999999999654e-05,61.43
0.021335,0.021304,142,248,2.5999999999998247e-05,65.32
0.021337,0.021307,210,247,2.1999999999997716e-05,65.85
0.021338,0.021310,290,238,1.8000000000000654e-05,66.13
0.021326,0.021311,269,238,2.999999999999531e-06,59.83
0.021315,0.021312,209,239,-2.6999999999999247e-05,54.68
0.021309,0.021311,230,238,-3.099999999999978e-05,52.05
0.021304,0.021311,271,231,-3.500000000000031e-05,49.90
0.021303,0.021310,337,240,-3.399999999999931e-05,49.46
0.021296,0.021309,243,241,-3.700000000000231e-05,46.37
0.021309,0.021309,151,235,-2.0999999999996716e-05,52.32
0.021313,0.021309,210,237,-1.3000000000002593e-05,54.01
0.021305,0.021309,242,240,-1.8999999999998185e-05,50.18
0.021301,0.021308,200,239,-1.9999999999999185e-05,48.33
0.021280,0.021305,282,242,-3.699999999999884e-05,40.01
0.021272,0.021302,181,240,-3.900000000000084e-05,37.37
0.021297,0.021302,216,242,-8.000000000001062e-06,48.75
0.021307,0.021302,308,247,3.799999999999984e-05,52.47
0.021302,0.021302,221,244,3.200000000000078e-05,50.50
0.021306,0.021302,212,236,3.399999999999931e-05,52.05
0.021295,0.021302,179,232,2.0000000000002655e-05,47.31
0.021291,0.021301,202,232,1.4000000000000123e-05,45.69
0.021295,0.021300,274,231,1.6000000000002124e-05,47.63
0.021281,0.021299,631,249,-3.599999999999784e-05,41.97
0.021273,0.021296,305,254,-4.099999999999937e-05,39.11
0.021274,0.021294,180,252,-3.799999999999984e-05,39.67
0.021289,0.021294,139,245,-2.1000000000000185e-05,47.39
0.021303,0.021294,256,241,-4.000000000000531e-06,53.38
0.021307,0.021296,478,253,5.3999999999998494e-05,54.96
0.021323,0.021298,635,277,6.700000000000109e-05,60.70
0.021320,0.021300,586,296,5.9000000000000025e-05,59.17
0.021309,0.021301,805,324,4.400000000000237e-05,53.84
0.021306,0.021302,256,327,3.599999999999784e-05,52.46
0.021323,0.021304,222,324,4.900000000000043e-05,58.92
0.021329,0.021306,156,322,5.100000000000243e-05,60.94
0.021298,0.021305,530,338,1.6999999999999654e-05,47.86
0.021291,0.021304,294,337,6.000000000002531e-06,45.48
0.021304,0.021304,206,337,1.9000000000001654e-05,50.40
0.021314,0.021305,368,344,2.5999999999998247e-05,53.85
0.021318,0.021306,806,375,2.5000000000000716e-05,55.20
0.021319,0.021307,478,390,2.2000000000001185e-05,55.54
0.021329,0.021309,276,394,2.8000000000000247e-05,58.98
0.021323,0.021311,280,394,1.9000000000001654e-05,56.17
0.021314,0.021311,314,379,7.000000000000062e-06,52.17
0.021306,0.021311,195,378,-3.799999999999984e-05,48.60
0.021316,0.021311,286,386,-2.5999999999998247e-05,52.94
0.021321,0.021312,317,389,-1.9000000000001654e-05,54.98
0.021313,0.021312,358,383,-2.6000000000001716e-05,51.15
0.021300,0.021311,227,362,-3.600000000000131e-05,45.59
0.021298,0.021310,218,344,-3.500000000000031e-05,44.78
0.021303,0.021309,147,311,-2.6999999999999247e-05,47.29
0.021287,0.021307,278,312,-3.699999999999884e-05,40.89
0.021305,0.021307,204,311,-1.2999999999999123e-05,49.22
0.021364,0.021312,2767.0,442,9.400000000000033e-05,66.09
0.021391,0.021320,369,434,0.00011800000000000005,70.86
0.021405,0.021328,458,442,0.00012799999999999964,72.99
0.021372,0.021332,327,448,9.199999999999833e-05,61.60
0.021367,0.021335,360,448,8.400000000000074e-05,60.07
0.021349,0.021337,439,429,6.300000000000056e-05,54.79
0.021341,0.021337,454,428,5.199999999999996e-05,52.58
0.021360,0.021339,355,432,6.800000000000209e-05,57.02
0.021374,0.021343,317,434,7.899999999999921e-05,59.99
0.021391,0.021347,245,430,9.299999999999933e-05,63.30
0.021406,0.021353,281,430,0.00010500000000000093,65.98
0.021389,0.021356,320,436,8.499999999999827e-05,60.58
0.021395,0.021360,305,437,8.800000000000127e-05,61.77
0.021382,0.021362,232,433,7.300000000000015e-05,57.71
0.021389,0.021365,247,427,7.699999999999721e-05,59.26
0.021366,0.021365,370,435,5.199999999999996e-05,52.45
0.021350,0.021363,253,436,3.300000000000178e-05,48.29
0.021347,0.021362,281,443,2.8000000000000247e-05,47.53
0.021348,0.021360,427,451,2.5999999999998247e-05,47.82
0.021346,0.021359,469,464,2.2000000000001185e-05,47.25
0.021367,0.021360,431,347,4.000000000000184e-05,53.54
0.021354,0.021359,209,339,2.5000000000000716e-05,49.60
0.021353,0.021359,394,336,2.2000000000001185e-05,49.30
0.021389,0.021362,378,338,5.5999999999997024e-05,58.95
0.021384,0.021364,587,350,4.900000000000043e-05,57.32
0.021401,0.021367,315,344,6.400000000000156e-05,61.24
0.021388,0.021369,263,334,4.900000000000043e-05,56.93
0.021401,0.021372,229,328,6.0000000000001025e-05,59.97
0.021407,0.021376,276,326,6.399999999999809e-05,61.32
0.021406,0.021378,828,355,5.9000000000000025e-05,60.95
0.021401,0.021381,246,353,5.000000000000143e-05,59.03
0.021390,0.021382,293,352,3.500000000000031e-05,54.93
0.021386,0.021382,295,351,2.8000000000000247e-05,53.48
0.021373,0.021381,324,356,1.1999999999998123e-05,48.94
0.021383,0.021381,288,358,1.8000000000000654e-05,52.29
0.021391,0.021382,884,384,2.3999999999999716e-05,54.85
0.021394,0.021383,527,397,2.3999999999999716e-05,55.80
0.021390,0.021384,436,405,1.6999999999999654e-05,54.16
0.021394,0.021385,518,410,1.8000000000000654e-05,55.57
0.021391,0.021385,549,414,1.4000000000000123e-05,54.22
0.021399,0.021387,400,412,1.9000000000001654e-05,57.20
0.021386,0.021387,324,418,4.9999999999980616e-06,51.35
0.021373,0.021385,328,414,-6.800000000000209e-05,46.25
0.021375,0.021384,397,415,-6.299999999999709e-05,47.12
0.021379,0.021384,241,398,-5.6000000000000494e-05,48.90
0.021403,0.021386,333,399,-2.9000000000001247e-05,58.03
0.021385,0.021386,307,401,-4.39999999999989e-05,50.71
0.021393,0.021386,264,403,-3.300000000000178e-05,53.52
0.021401,0.021388,678,423,-2.2999999999998716e-05,56.20
0.021381,0.021387,428,403,-3.999999999999837e-05,48.64
0.021396,0.021388,397,411,-2.3000000000002185e-05,53.68
0.021400,0.021389,342,413,-1.6000000000002124e-05,54.94
0.021427,0.021393,758,436,6.600000000000009e-05,62.43
0.021438,0.021397,750,457,7.300000000000015e-05,64.98
0.021429,0.021400,402,463,6.0999999999998555e-05,61.31
0.021415,0.021401,307,434,4.39999999999989e-05,56.01
0.021409,0.021402,245,420,3.500000000000031e-05,53.86
0.021414,0.021403,225,410,3.699999999999884e-05,55.40
0.021421,0.021405,242,396,4.099999999999937e-05,57.53
0.021426,0.021407,205,379,4.300000000000137e-05,59.03
0.021437,0.021410,219,370,5.100000000000243e-05,62.21
0.021416,0.021410,418,374,2.8000000000000247e-05,53.66
0.021429,0.021412,249,370,3.799999999999984e-05,57.55
0.021425,0.021413,209,361,3.200000000000078e-05,55.99
0.021431,0.021415,430,370,3.599999999999784e-05,57.84
0.021434,0.021417,296,369,3.600000000000131e-05,58.76
0.021428,0.021418,223,364,2.8000000000000247e-05,56.10
0.021425,0.021419,268,365,2.2999999999998716e-05,54.76
0.021403,0.021417,154,338,-4.70000000000019e-05,46.09
0.021413,0.021417,433,339,-3.499999999999684e-05,49.97
0.021423,0.021417,118,325,-2.2999999999998716e-05,53.57
0.021407,0.021416,284,322,-3.700000000000231e-05,47.66
0.021429,0.021418,430,305,-1.2999999999999123e-05,55.01
0.021427,0.021418,361,286,-1.4000000000000123e-05,54.26
0.021421,0.021419,256,279,-1.8000000000000654e-05,51.98
0.021426,0.021419,288,278,-1.1999999999998123e-05,53.73
0.021428,0.021420,618,296,-8.000000000001062e-06,54.44
0.021427,0.021421,1071.0,339,-7.999999999997592e-06,53.99
0.021430,0.021422,1996.0,426,-2.999999999999531e-06,55.18
0.021428,0.021422,252,429,-4.000000000000531e-06,54.18
0.021424,0.021422,316,433,-7.000000000000062e-06,52.13
0.021429,0.021423,683,446,2.9000000000001247e-05,54.61
0.021452,0.021426,3478.0,629,4.900000000000043e-05,64.46
0.021422,0.021426,576,643,1.6999999999999654e-05,49.41
0.021462,0.021429,953,679,5.3999999999998494e-05,62.11
0.021454,0.021432,464,689,4.200000000000037e-05,58.92
0.021461,0.021435,620,713,4.60000000000009e-05,60.82
0.021467,0.021438,301,706,4.799999999999943e-05,62.42
0.021459,0.021440,509,726,3.500000000000031e-05,58.96
0.021476,0.021443,944,759,4.49999999999999e-05,63.58
0.021480,0.021447,549,764,4.200000000000037e-05,64.59
0.021488,0.021451,983,796,4.099999999999937e-05,66.58
0.021490,0.021454,607,813,3.500000000000031e-05,67.08
0.021482,0.021457,663,832,2.1000000000000185e-05,63.03
0.021480,0.021459,258,814,1.2999999999999123e-05,62.02
0.021474,0.021462,432,702,-2.1000000000000185e-05,58.74
0.021470,0.021463,246,701,-2.3999999999999716e-05,56.60
0.021479,0.021465,370,704,-1.4999999999997654e-05,60.13
0.021487,0.021467,262,706,-6.000000000002531e-06,63.00
0.021475,0.021468,343,689,-1.8000000000000654e-05,56.42
0.021482,0.021469,315,663,-9.999999999999593e-06,59.11
0.021498,0.021472,585,518,2.9999999999998778e-05,64.49
0.021503,0.021475,410,510,3.300000000000178e-05,66.00
0.021501,0.021477,442,485,2.9999999999998778e-05,64.81
0.021513,0.021481,370,480,3.900000000000084e-05,68.47
0.021504,0.021483,1769.0,537,2.3999999999999716e-05,63.17
0.021507,0.021485,327,539,2.0999999999996716e-05,64.16
0.021500,0.021487,1321.0,579,7.999999999997592e-06,60.08
0.021520,0.021490,400,552,2.3000000000002185e-05,66.62
0.021536,0.021494,255,537,3.399999999999931e-05,70.74
0.021528,0.021497,431,510,2.1999999999997716e-05,66.33
0.021504,0.021498,438,501,-5.100000000000243e-05,55.20
0.021518,0.021500,380,487,-3.600000000000131e-05,59.47
0.021491,0.021499,319,490,-6.0000000000001025e-05,49.64
0.021490,0.021498,360,489,-5.7000000000001494e-05,49.31
0.021486,0.021497,422,488,-5.5999999999997024e-05,47.96
0.021479,0.021495,410,496,-5.6999999999998024e-05,45.60
0.021506,0.021496,393,498,-2.2999999999998716e-05,54.83
0.021511,0.021498,334,501,-1.1000000000000593e-05,56.31
0.021502,0.021498,338,501,-1.5000000000001124e-05,52.95
0.021511,0.021499,254,498,-5.000000000001531e-06,55.79
0.021512,0.021501,126,475,3.500000000000031e-05,56.11
0.021507,0.021501,137,461,2.8999999999997778e-05,54.02
0.021501,0.021501,159,447,2.1999999999997716e-05,51.54
0.021504,0.021501,190,438,2.4999999999997247e-05,52.71
0.021505,0.021502,194,359,2.5000000000000716e-05,53.12
0.021501,0.021502,234,355,1.9999999999999185e-05,51.22
0.021500,0.021502,230,300,1.8999999999998185e-05,50.74
0.021503,0.021502,256,293,2.1000000000000185e-05,52.20
0.021508,0.021502,253,293,2.5000000000000716e-05,54.63
0.021533,0.021505,473,295,4.799999999999943e-05,64.36
0.021541,0.021509,965,321,5.199999999999996e-05,66.82
0.021547,0.021512,315,318,5.3999999999998494e-05,68.56
0.021541,0.021515,119,308,4.400000000000237e-05,64.88
0.021540,0.021517,286,304,3.900000000000084e-05,64.26
0.021530,0.021519,246,296,2.6000000000001716e-05,58.28
0.021547,0.021521,257,288,3.900000000000084e-05,64.36
0.021546,0.021524,495,293,3.399999999999931e-05,63.77
0.021550,0.021526,149,284,3.399999999999931e-05,65.14
0.021556,0.021529,229,278,3.599999999999784e-05,67.15
0.021547,0.021531,292,280,2.2999999999998716e-05,61.43
0.021551,0.021533,155,282,2.3999999999999716e-05,62.94
0.021561,0.021535,230,286,3.099999999999978e-05,66.48
0.021530,0.021535,715,314,-3.999999999999837e-05,50.41
0.021522,0.021534,134,311,-4.60000000000009e-05,47.23
0.021535,0.021534,311,317,-3.099999999999978e-05,52.47
0.021532,0.021534,332,322,-3.200000000000078e-05,51.21
0.021536,0.021534,148,318,-2.6000000000001716e-05,52.84
0.021540,0.021534,145,312,-1.9999999999999185e-05,54.48
0.021545,0.021535,190,309,-1.3999999999996654e-05,56.51
0.021539,0.021536,115,291,-1.8000000000000654e-05,53.43
0.021535,0.021536,169,252,-2.1000000000000185e-05,51.41
0.021530,0.021535,230,247,-2.3999999999999716e-05,48.93
0.021529,0.021535,212,252,-2.3999999999999716e-05,48.42
0.021538,0.021535,202,248,-1.2999999999999123e-05,53.10
0.021529,0.021534,119,241,-2.1000000000000185e-05,48.38
0.021519,0.021532,139,217,-2.6999999999999247e-05,43.40
0.021507,0.021530,188,219,-3.600000000000131e-05,38.31
0.021516,0.021529,492,233,-2.2000000000001185e-05,43.65
0.021511,0.021527,183,227,-2.2000000000001185e-05,41.50
0.021502,0.021525,153,227,-2.6999999999999247e-05,37.88
0.021507,0.021523,179,224,-1.8000000000000654e-05,40.96
0.021517,0.021522,83,193,-4.9999999999980616e-06,46.65
0.021527,0.021523,133,193,3.600000000000131e-05,51.67
0.021499,0.021521,517,203,5.999999999999062e-06,40.25
0.021502,0.021519,230,198,-2.9999999999998778e-05,41.74
0.021509,0.021518,132,197,-2.2000000000001185e-05,45.17
0.021497,0.021516,242,202,-3.300000000000178e-05,40.74
0.021493,0.021514,183,202,-3.399999999999931e-05,39.36
0.021507,0.021513,230,207,-1.7000000000003124e-05,46.24
0.021592,0.021521,1847.0,291,0.00010900000000000146,69.14
0.021562,0.021525,511,305,7.400000000000115e-05,59.51
0.021563,0.021528,217,306,6.999999999999715e-05,59.71
0.021587,0.021534,494,320,8.99999999999998e-05,64.30
0.021592,0.021539,225,326,9.10000000000008e-05,65.19
0.021613,0.021546,450,341,0.00010500000000000093,68.72
0.021571,0.021549,400,354,5.300000000000096e-05,56.41
0.021576,0.021551,162,353,4.900000000000043e-05,57.38
0.021545,0.021551,336,345,1.0000000000003062e-05,49.90
0.021523,0.021548,200,346,-0.00010500000000000093,45.38
0.021525,0.021546,265,352,-9.800000000000086e-05,45.86
0.021519,0.021543,317,359,-9.99999999999994e-05,44.59
0.021493,0.021539,224,366,-0.00011699999999999905,39.50
0.021486,0.021534,191,369,-0.00011699999999999905,38.23
0.021501,0.021530,203,353,-9.500000000000133e-05,42.49
0.021504,0.021528,92,346,-8.500000000000174e-05,43.33
0.021501,0.021523,165,340,-7.599999999999968e-05,42.61
0.021487,0.021520,720,366,-8.100000000000121e-05,39.31
0.021486,0.021517,151,363,-7.499999999999868e-05,39.08
0.021487,0.021514,158,278,-6.700000000000109e-05,39.47
0.021504,0.021513,1467.0,326,-4.300000000000137e-05,45.75
0.021521,0.021514,224,326,-2.0000000000002655e-05,51.20
0.021513,0.021514,138,308,-2.2999999999998716e-05,48.72
0.021503,0.021513,211,308,-2.8000000000000247e-05,45.74
0.021509,0.021512,215,296,-1.6999999999999654e-05,47.80
0.021517,0.021513,114,282,-4.9999999999980616e-06,50.51
0.021522,0.021514,110,279,4.900000000000043e-05,52.18
0.021484,0.021511,1079.0,316,9.999999999999593e-06,40.89
0.021478,0.021508,290,321,-5.199999999999996e-05,39.44
0.021481,0.021505,390,327,-4.699999999999843e-05,40.58
0.021491,0.021504,378,330,-3.399999999999931e-05,44.32
0.021517,0.021505,545,346,4.70000000000019e-05,52.68
0.021513,0.021506,542,364,4.000000000000184e-05,51.40
0.021505,0.021506,522,380,2.9000000000001247e-05,48.85
0.021515,0.021507,458,398,3.699999999999884e-05,52.05
0.021501,0.021506,884,438,-4.000000000000184e-05,47.56
0.021505,0.021506,262,443,-3.399999999999931e-05,48.92
0.021511,0.021506,295,422,-2.7000000000002716e-05,50.96
0.021490,0.021505,269,427,-4.60000000000009e-05,44.27
0.021496,0.021504,174,428,-3.899999999999737e-05,46.44
0.021501,0.021504,658,388,-3.300000000000178e-05,48.24
0.021504,0.021504,280,391,-2.8000000000000247e-05,49.34
0.021497,0.021503,362,402,-3.400000000000278e-05,46.84
0.021493,0.021502,232,403,-3.599999999999784e-05,45.42
0.021499,0.021502,275,406,-2.8999999999997778e-05,47.96
0.021472,0.021499,216,411,-5.4999999999999494e-05,39.11
0.021477,0.021497,144,413,-4.799999999999943e-05,41.28
0.021484,0.021496,132,365,-4.000000000000184e-05,44.26
0.021477,0.021494,182,360,-4.60000000000009e-05,41.96
0.021491,0.021494,210,351,-3.099999999999978e-05,47.79
0.021488,0.021493,177,341,-3.299999999999831e-05,46.71
0.021508,0.021495,162,322,-1.1000000000000593e-05,54.17
0.021514,0.021496,191,304,-4.000000000000531e-06,56.15
0.021510,0.021498,120,284,-7.000000000000062e-06,54.46
0.021506,0.021498,147,268,-9.999999999999593e-06,52.75
0.021474,0.021496,225,236,-4.099999999999937e-05,41.51
0.021481,0.021495,79,226,-3.299999999999831e-05,44.31
0.021476,0.021493,159,220,-3.700000000000231e-05,42.74
0.021474,0.021491,105,211,-3.799999999999984e-05,42.09
0.021454,0.021488,226,214,-5.6000000000000494e-05,36.23
0.021455,0.021484,119,187,-5.100000000000243e-05,36.70
0.021464,0.021483,340,190,-3.699999999999884e-05,40.96
0.021472,0.021482,176,181,-2.4999999999997247e-05,44.54
0.021478,0.021481,258,182,-1.5000000000001124e-05,47.13
0.021465,0.021480,553,196,-2.3999999999999716e-05,42.50
0.021467,0.021478,129,192,-1.9000000000001654e-05,43.42
0.021421,0.021473,1594.0,264,-5.4999999999999494e-05,31.10
0.021409,0.021467,179,266,-5.7999999999999025e-05,28.80
0.021446,0.021465,169,266,-1.2999999999999123e-05,42.82
0.021464,0.021465,271,269,7.700000000000068e-05,48.17
0.021449,0.021463,196,270,6.0000000000001025e-05,44.44
0.021440,0.021461,226,273,5.000000000000143e-05,42.32
0.021445,0.021460,311,279,5.2999999999997494e-05,43.92
0.021446,0.021458,178,282,5.300000000000096e-05,44.25
0.021440,0.021457,148,282,4.60000000000009e-05,42.62
0.021432,0.021454,143,278,3.600000000000131e-05,40.47
0.021434,0.021452,208,284,3.700000000000231e-05,41.27
0.021409,0.021448,187,286,9.999999999999593e-06,34.97
0.021410,0.021445,85,285,9.999999999999593e-06,35.40
0.021411,0.021441,243,286,1.1000000000000593e-05,35.85
0.021403,0.021438,173,288,1.9999999999985307e-06,33.81
0.021415,0.021433,248,283,-4.699999999999843e-05,39.76
0.021375,0.021427,4858.0,513,-8.199999999999874e-05,30.06
0.021382,0.021423,367,503,-6.699999999999762e-05,33.14
0.021385,0.021419,280,511,-5.6000000000000494e-05,34.47
0.021365,0.021414,284,445,-7.000000000000062e-05,30.16
0.021359,0.021409,194,446,-6.899999999999962e-05,28.99
0.021363,0.021404,127,444,-5.7999999999999025e-05,30.92
0.021354,0.021400,315,446,-5.9000000000000025e-05,29.01
0.021401,0.021400,506,462,-4.000000000000531e-06,47.28
0.021405,0.021400,283,465,5.6000000000000494e-05,48.49
0.021384,0.021399,133,456,3.399999999999931e-05,42.90
0.021390,0.021397,191,465,3.699999999999884e-05,45.00
0.021376,0.021395,515,483,2.1999999999997716e-05,41.20
0.021377,0.021393,387,492,2.2000000000001185e-05,41.58
0.021388,0.021392,233,495,3.200000000000078e-05,45.73
0.021398,0.021393,230,502,4.000000000000184e-05,49.27
0.021389,0.021393,315,505,2.9999999999998778e-05,46.34
0.021408,0.021394,175,506,4.799999999999943e-05,52.72
0.021388,0.021394,360,516,2.6999999999999247e-05,46.46
0.021393,0.021393,161,512,3.099999999999978e-05,48.12
0.021409,0.021395,169,277,4.60000000000009e-05,53.13
0.021385,0.021394,192,268,2.0000000000002655e-05,45.96
0.021388,0.021393,274,268,2.1000000000000185e-05,46.92
0.021383,0.021392,175,263,1.4000000000000123e-05,45.47
0.021380,0.021391,625,284,8.999999999998592e-06,44.58
0.021379,0.021390,408,298,7.999999999997592e-06,44.26
0.021388,0.021390,328,299,-2.6999999999999247e-05,47.81
0.021393,0.021390,370,292,-2.1000000000000185e-05,49.72
0.021388,0.021390,339,295,-2.5000000000000716e-05,47.83
0.021373,0.021388,244,300,-3.900000000000084e-05,42.61
0.021363,0.021386,196,294,-4.699999999999843e-05,39.51
0.021389,0.021386,166,293,-1.8000000000000654e-05,49.74
0.021373,0.021385,309,283,-3.099999999999978e-05,44.73
0.021363,0.021383,409,284,-3.699999999999884e-05,41.89
0.021358,0.021381,227,284,-3.799999999999984e-05,40.50
0.021367,0.021379,334,289,-2.2999999999998716e-05,44.09
0.021364,0.021378,199,283,-2.1999999999997716e-05,43.15
0.021376,0.021378,159,282,-5.000000000001531e-06,47.90
0.021398,0.021380,233,276,5.7000000000001494e-05,55.28
0.021396,0.021381,205,278,5.199999999999996e-05,54.53
