price,ema20,ema25,ema30,ema35,ema40,ema45,ema50,vol,vol_ema,predict
0.017550,0.017477,0.017469,0.017462,0.017456,0.017450,0.017445,0.017440,1476.0,349,0.0175993
0.017548,0.017484,0.017475,0.017468,0.017461,0.017455,0.017449,0.017445,658,367,0.0176064
0.017557,0.017491,0.017482,0.017474,0.017466,0.017460,0.017454,0.017449,4779.0,587,0.017613300000000002
0.017592,0.017500,0.017490,0.017481,0.017473,0.017466,0.017460,0.017455,2358.0,687,0.0176154
0.017610,0.017511,0.017499,0.017490,0.017481,0.017473,0.017467,0.017461,801,703,0.0176147
0.017594,0.017519,0.017507,0.017496,0.017487,0.017479,0.017472,0.017466,419,713,0.0176154
0.017611,0.017528,0.017515,0.017504,0.017494,0.017486,0.017478,0.017472,352,718,0.017613200000000002
0.017622,0.017537,0.017523,0.017511,0.017501,0.017492,0.017484,0.017478,603,740,0.0176071
0.017626,0.017545,0.017531,0.017519,0.017508,0.017499,0.017491,0.017483,304,747,0.0176015
0.017612,0.017551,0.017537,0.017525,0.017514,0.017504,0.017496,0.017488,574,766,0.0175991
0.017621,0.017558,0.017544,0.017531,0.017520,0.017510,0.017501,0.017494,542,782,0.017596399999999998
0.017619,0.017564,0.017549,0.017537,0.017525,0.017515,0.017506,0.017498,394,790,0.0175946
0.017626,0.017570,0.017555,0.017542,0.017531,0.017521,0.017512,0.017503,475,801,0.0175909
0.017613,0.017574,0.017560,0.017547,0.017536,0.017525,0.017516,0.017508,283,805,0.0175858
0.017603,0.017577,0.017563,0.017551,0.017539,0.017529,0.017520,0.017512,240,799,0.017581799999999998
0.017601,0.017579,0.017566,0.017554,0.017543,0.017533,0.017523,0.017515,430,808,0.017577699999999998
0.017589,0.017580,0.017568,0.017556,0.017545,0.017535,0.017526,0.017518,199,809,0.017576599999999998
0.017561,0.017578,0.017567,0.017556,0.017546,0.017537,0.017528,0.017520,382,813,0.0175782
0.017570,0.017577,0.017567,0.017557,0.017547,0.017538,0.017530,0.017522,240,814,0.0175767
0.017588,0.017578,0.017569,0.017559,0.017550,0.017541,0.017532,0.017524,158,783,0.017573999999999996
0.017594,0.017580,0.017571,0.017561,0.017552,0.017543,0.017535,0.017527,198,719,0.0175709
0.017601,0.017582,0.017573,0.017564,0.017555,0.017546,0.017538,0.017530,109,692,0.017566599999999998
0.017589,0.017583,0.017574,0.017566,0.017557,0.017548,0.017540,0.017532,329,469,0.0175627
0.017562,0.017581,0.017573,0.017565,0.017557,0.017549,0.017541,0.017533,194,361,0.017564299999999998
0.017563,0.017579,0.017573,0.017565,0.017557,0.017550,0.017542,0.017534,102,326,0.0175642
0.017560,0.017577,0.017572,0.017565,0.017558,0.017550,0.017543,0.017535,212,316,0.0175646
0.017578,0.017577,0.017572,0.017566,0.017559,0.017551,0.017544,0.017537,135,305,0.0175607
0.017577,0.017577,0.017573,0.017566,0.017560,0.017553,0.017546,0.017539,140,282,0.017558400000000002
0.017555,0.017575,0.017571,0.017566,0.017559,0.017553,0.017546,0.017539,259,280,0.017561
0.017561,0.017574,0.017570,0.017565,0.017560,0.017553,0.017547,0.017540,141,258,0.017560199999999998
0.017563,0.017573,0.017570,0.017565,0.017560,0.017554,0.017547,0.017541,122,237,0.0175601
0.017558,0.017571,0.017569,0.017565,0.017560,0.017554,0.017548,0.017542,150,225,0.017554300000000002
0.017550,0.017569,0.017567,0.017564,0.017559,0.017554,0.017548,0.017542,211,212,0.0175495
0.017578,0.017570,0.017568,0.017565,0.017560,0.017555,0.017549,0.017543,253,210,0.017540800000000002
0.017562,0.017569,0.017568,0.017565,0.017560,0.017555,0.017550,0.017544,183,207,0.017534200000000003
0.017564,0.017569,0.017568,0.017565,0.017560,0.017556,0.017550,0.017545,79,190,0.017530900000000002
0.017539,0.017566,0.017565,0.017563,0.017559,0.017555,0.017550,0.017545,4160.0,388,0.0175304
0.017554,0.017565,0.017564,0.017562,0.017559,0.017555,0.017550,0.017545,204,379,0.0175288
0.017581,0.017566,0.017566,0.017564,0.017560,0.017556,0.017551,0.017547,435,389,0.0175198
0.017553,0.017566,0.017566,0.017564,0.017561,0.017557,0.017553,0.017548,290,391,0.0175141
0.017562,0.017566,0.017566,0.017564,0.017561,0.017557,0.017553,0.017549,219,397,0.017509100000000003
0.017500,0.017560,0.017560,0.017560,0.017558,0.017555,0.017551,0.017547,853,423,0.0175101
0.017502,0.017554,0.017556,0.017556,0.017554,0.017552,0.017549,0.017545,302,429,0.0175112
0.017491,0.017548,0.017551,0.017552,0.017551,0.017549,0.017546,0.017543,181,433,0.0175136
0.017496,0.017543,0.017547,0.017548,0.017548,0.017546,0.017544,0.017541,243,434,0.0175154
0.017531,0.017542,0.017546,0.017547,0.017547,0.017546,0.017543,0.017541,245,440,0.0175125
0.017534,0.017541,0.017545,0.017546,0.017546,0.017545,0.017543,0.017540,220,444,0.017508799999999998
0.017538,0.017541,0.017544,0.017546,0.017546,0.017545,0.017543,0.017540,253,443,0.017505200000000002
0.017491,0.017536,0.017540,0.017542,0.017543,0.017542,0.017541,0.017538,267,450,0.017506499999999998
0.017496,0.017532,0.017537,0.017539,0.017540,0.017540,0.017539,0.017537,97,448,0.017508199999999998
0.017512,0.017530,0.017535,0.017537,0.017539,0.017538,0.017537,0.017536,296,456,0.0175082
0.017510,0.017528,0.017533,0.017536,0.017537,0.017537,0.017536,0.017535,201,455,0.0175059
0.017513,0.017527,0.017531,0.017534,0.017536,0.017536,0.017535,0.017534,61,446,0.0175036
0.017515,0.017526,0.017530,0.017533,0.017535,0.017535,0.017534,0.017533,117,442,0.0175014
0.017514,0.017525,0.017529,0.017532,0.017533,0.017534,0.017533,0.017532,102,443,0.017499400000000005
0.017502,0.017523,0.017527,0.017530,0.017532,0.017532,0.017532,0.017531,132,242,0.017498500000000004
0.017497,0.017520,0.017524,0.017528,0.017530,0.017531,0.017531,0.017530,226,243,0.0174989
0.017502,0.017518,0.017523,0.017526,0.017528,0.017529,0.017529,0.017529,99,226,0.0174985
0.017504,0.017517,0.017521,0.017525,0.017527,0.017528,0.017528,0.017528,90,225,0.017498599999999996
0.017513,0.017517,0.017521,0.017524,0.017526,0.017527,0.017528,0.017527,167,219,0.0174975
0.017512,0.017516,0.017520,0.017523,0.017525,0.017527,0.017527,0.017527,135,214,0.017499599999999997
0.017487,0.017513,0.017517,0.017521,0.017523,0.017525,0.017525,0.017525,272,185,0.017504099999999998
0.017490,0.017511,0.017515,0.017519,0.017521,0.017523,0.017524,0.017524,176,179,0.0175085
0.017493,0.017509,0.017514,0.017517,0.017520,0.017521,0.017522,0.017522,73,174,0.0175123
0.017494,0.017508,0.017512,0.017516,0.017518,0.017520,0.017521,0.017521,110,167,0.0175177
0.017493,0.017507,0.017511,0.017514,0.017517,0.017519,0.017520,0.017520,78,159,0.0175236
0.017501,0.017506,0.017510,0.017513,0.017516,0.017518,0.017519,0.017519,67,151,0.017526899999999998
0.017498,0.017505,0.017509,0.017512,0.017515,0.017517,0.017518,0.017519,165,147,0.0175308
0.017505,0.017505,0.017509,0.017512,0.017514,0.017516,0.017518,0.017518,79,137,0.0175322
0.017502,0.017505,0.017508,0.017511,0.017514,0.017516,0.017517,0.017517,108,138,0.017535000000000002
0.017533,0.017508,0.017510,0.017513,0.017515,0.017517,0.017518,0.017518,255,136,0.0175354
0.017532,0.017510,0.017512,0.017514,0.017516,0.017517,0.017518,0.017519,156,133,0.017537599999999997
0.017534,0.017512,0.017513,0.017515,0.017517,0.017518,0.017519,0.017519,113,136,0.017541200000000003
0.017531,0.017514,0.017515,0.017516,0.017518,0.017519,0.017519,0.017520,56,133,0.0175441
0.017548,0.017517,0.017517,0.017518,0.017519,0.017520,0.017521,0.017521,220,139,0.0175449
0.017552,0.017521,0.017520,0.017520,0.017521,0.017522,0.017522,0.017522,116,138,0.017544499999999998
0.017534,0.017522,0.017521,0.017521,0.017522,0.017522,0.017523,0.017522,244,139,0.0175449
0.017537,0.017523,0.017522,0.017522,0.017523,0.017523,0.017523,0.017523,211,144,0.0175451
0.017519,0.017523,0.017522,0.017522,0.017522,0.017523,0.017523,0.017523,261,153,0.017546399999999997
0.017530,0.017524,0.017523,0.017523,0.017523,0.017523,0.017523,0.017523,434,166,0.0175452
0.017537,0.017525,0.017524,0.017524,0.017524,0.017524,0.017524,0.017524,744,197,0.0175424
0.017554,0.017528,0.017526,0.017526,0.017525,0.017525,0.017525,0.017525,147,191,0.0175362
0.017570,0.017532,0.017529,0.017528,0.017528,0.017527,0.017527,0.017527,368,200,0.0175293
0.017560,0.017534,0.017532,0.017530,0.017530,0.017529,0.017529,0.017528,129,203,0.0175262
0.017556,0.017536,0.017534,0.017532,0.017531,0.017530,0.017530,0.017529,76,201,0.0175239
0.017548,0.017538,0.017535,0.017533,0.017532,0.017531,0.017531,0.017530,81,201,0.0175227
0.017538,0.017538,0.017535,0.017533,0.017532,0.017532,0.017531,0.017530,87,202,0.0175219
0.017539,0.017538,0.017535,0.017534,0.017533,0.017532,0.017531,0.017530,50,197,0.0175207
0.017532,0.017537,0.017535,0.017534,0.017533,0.017532,0.017531,0.017531,45,195,0.0175214
0.017518,0.017535,0.017534,0.017533,0.017532,0.017531,0.017531,0.017530,99,195,0.0175231
0.017509,0.017533,0.017532,0.017531,0.017531,0.017530,0.017530,0.017529,159,190,0.0175256
0.017492,0.017529,0.017529,0.017529,0.017528,0.017528,0.017528,0.017528,220,193,0.017529199999999998
0.017501,0.017526,0.017527,0.017527,0.017527,0.017527,0.017527,0.017527,171,196,0.0175321
0.017529,0.017527,0.017527,0.017527,0.017527,0.017527,0.017527,0.017527,240,205,0.017533299999999998
0.017533,0.017527,0.017527,0.017527,0.017527,0.017527,0.017527,0.017527,58,197,0.017533
0.017536,0.017528,0.017528,0.017528,0.017528,0.017528,0.017528,0.017527,98,196,0.017532899999999997
0.017530,0.017528,0.017528,0.017528,0.017528,0.017528,0.017528,0.017528,231,196,0.017532
0.017527,0.017528,0.017528,0.017528,0.017528,0.017528,0.017528,0.017527,111,191,0.0175324
0.017539,0.017529,0.017529,0.017529,0.017529,0.017528,0.017528,0.017528,135,184,0.0175314
0.017535,0.017530,0.017529,0.017529,0.017529,0.017529,0.017529,0.017528,70,166,0.017530699999999996
0.017534,0.017530,0.017530,0.017529,0.017529,0.017529,0.017529,0.017528,126,135,0.017530499999999997
0.017528,0.017530,0.017530,0.017530,0.017529,0.017529,0.017529,0.017529,109,127,0.0175316
0.017530,0.017530,0.017530,0.017530,0.017529,0.017529,0.017529,0.017529,132,127,0.0175317
0.017541,0.017531,0.017531,0.017530,0.017530,0.017530,0.017530,0.017529,292,139,0.0175303
0.017530,0.017531,0.017531,0.017530,0.017530,0.017530,0.017530,0.017529,195,145,0.0175293
0.017535,0.017531,0.017531,0.017531,0.017530,0.017530,0.017530,0.017530,79,148,0.0175276
0.017521,0.017530,0.017530,0.017530,0.017530,0.017530,0.017529,0.017529,215,153,0.017527800000000003
0.017531,0.017530,0.017530,0.017530,0.017530,0.017530,0.017530,0.017529,185,155,0.0175252
0.017529,0.017530,0.017530,0.017530,0.017530,0.017530,0.017529,0.017529,145,151,0.0175223
0.017528,0.017530,0.017530,0.017530,0.017530,0.017530,0.017529,0.017529,141,150,0.017520100000000004
0.017532,0.017530,0.017530,0.017530,0.017530,0.017530,0.017530,0.017529,136,144,0.017517900000000003
0.017539,0.017531,0.017531,0.017531,0.017530,0.017530,0.017530,0.017530,127,148,0.0175148
0.017531,0.017531,0.017531,0.017531,0.017530,0.017530,0.017530,0.017530,360,161,0.0175123
0.017527,0.017531,0.017531,0.017530,0.017530,0.017530,0.017530,0.017530,126,156,0.017510099999999997
0.017520,0.017530,0.017530,0.017530,0.017530,0.017530,0.017529,0.017529,209,160,0.017508499999999996
0.017518,0.017529,0.017529,0.017529,0.017529,0.017529,0.017529,0.017529,78,158,0.0175081
0.017523,0.017528,0.017528,0.017529,0.017529,0.017529,0.017529,0.017529,99,159,0.017505999999999997
0.017505,0.017526,0.017527,0.017527,0.017527,0.017528,0.017528,0.017528,141,160,0.017505999999999997
0.017500,0.017523,0.017525,0.017525,0.017526,0.017526,0.017526,0.017527,162,156,0.017506699999999997
0.017506,0.017522,0.017523,0.017524,0.017525,0.017525,0.017526,0.017526,104,155,0.017506
0.017510,0.017521,0.017522,0.017523,0.017524,0.017524,0.017525,0.017525,204,159,0.017504500000000003
0.017508,0.017519,0.017521,0.017522,0.017523,0.017524,0.017524,0.017524,50,156,0.017502300000000002
0.017506,0.017518,0.017520,0.017521,0.017522,0.017523,0.017523,0.017524,261,154,0.0175033
0.017505,0.017517,0.017519,0.017520,0.017521,0.017522,0.017523,0.017523,292,159,0.0175034
0.017504,0.017516,0.017518,0.017519,0.017520,0.017521,0.017522,0.017522,111,161,0.0175029
0.017514,0.017515,0.017517,0.017519,0.017520,0.017521,0.017521,0.017522,178,166,0.017502
0.017502,0.017514,0.017516,0.017518,0.017519,0.017520,0.017521,0.017521,143,163,0.0175009
0.017505,0.017513,0.017515,0.017517,0.017518,0.017519,0.017520,0.017521,172,162,0.017501000000000003
0.017507,0.017513,0.017515,0.017516,0.017517,0.017518,0.017519,0.017520,118,161,0.017499900000000002
0.017499,0.017511,0.017513,0.017515,0.017516,0.017518,0.017518,0.017519,90,158,0.017499000000000004
0.017495,0.017510,0.017512,0.017514,0.017515,0.017516,0.017517,0.017518,130,158,0.017498400000000004
0.017486,0.017508,0.017510,0.017512,0.017514,0.017515,0.017516,0.017517,62,155,0.0174986
0.017516,0.017508,0.017510,0.017512,0.017514,0.017515,0.017516,0.017517,467,160,0.0174966
0.017506,0.017509,0.017511,0.017512,0.017513,0.017515,0.017516,0.017516,207,159,0.017496
0.017499,0.017508,0.017510,0.017511,0.017513,0.017514,0.017515,0.017516,164,163,0.017495700000000003
0.017505,0.017508,0.017509,0.017511,0.017512,0.017513,0.017514,0.017515,71,162,0.0174953
0.017491,0.017506,0.017508,0.017510,0.017511,0.017512,0.017513,0.017514,223,166,0.0174962
0.017506,0.017505,0.017507,0.017508,0.017510,0.017511,0.017512,0.017513,206,175,0.017495499999999997
0.017496,0.017504,0.017506,0.017507,0.017509,0.017510,0.017511,0.017513,157,172,0.017495200000000002
0.017490,0.017503,0.017505,0.017506,0.017508,0.017509,0.017511,0.017512,242,182,0.017492800000000003
0.017489,0.017501,0.017503,0.017505,0.017507,0.017508,0.017510,0.017511,134,176,0.017494700000000002
0.017488,0.017500,0.017502,0.017504,0.017506,0.017507,0.017509,0.017510,125,167,0.0174972
0.017496,0.017500,0.017502,0.017504,0.017505,0.017507,0.017508,0.017509,198,172,0.017500599999999998
0.017500,0.017500,0.017502,0.017503,0.017505,0.017506,0.017508,0.017509,200,173,0.0175031
0.017496,0.017499,0.017501,0.017503,0.017504,0.017506,0.017507,0.017508,162,174,0.0175057
0.017501,0.017499,0.017501,0.017503,0.017504,0.017506,0.017507,0.017508,136,172,0.017507500000000002
0.017500,0.017500,0.017501,0.017503,0.017504,0.017505,0.017507,0.017508,228,177,0.017510200000000004
0.017499,0.017499,0.017501,0.017502,0.017504,0.017505,0.017506,0.017507,128,179,0.0175133
0.017493,0.017499,0.017500,0.017502,0.017503,0.017505,0.017506,0.017507,250,185,0.0175184
0.017466,0.017496,0.017498,0.017499,0.017501,0.017503,0.017504,0.017505,6224.0,493,0.0175256
0.017508,0.017497,0.017498,0.017500,0.017501,0.017503,0.017504,0.017505,432,492,0.0175292
0.017513,0.017498,0.017500,0.017501,0.017502,0.017503,0.017505,0.017506,366,504,0.0175318
0.017530,0.017501,0.017502,0.017503,0.017504,0.017505,0.017506,0.017507,474,517,0.0175326
0.017525,0.017504,0.017504,0.017504,0.017505,0.017506,0.017507,0.017507,523,535,0.0175334
0.017522,0.017505,0.017505,0.017505,0.017506,0.017506,0.017507,0.017508,497,557,0.0175341
0.017519,0.017507,0.017506,0.017506,0.017507,0.017507,0.017508,0.017508,247,558,0.0175348
0.017527,0.017509,0.017508,0.017508,0.017508,0.017508,0.017509,0.017509,245,559,0.0175355
0.017530,0.017511,0.017509,0.017509,0.017509,0.017509,0.017509,0.017510,447,571,0.0175343
0.017544,0.017514,0.017512,0.017511,0.017511,0.017511,0.017511,0.017511,329,579,0.017532899999999997
0.017538,0.017516,0.017514,0.017513,0.017512,0.017512,0.017512,0.017512,446,589,0.0175325
0.017544,0.017519,0.017516,0.017515,0.017514,0.017514,0.017514,0.017514,234,594,0.017531599999999998
0.017539,0.017521,0.017518,0.017517,0.017516,0.017515,0.017515,0.017515,181,597,0.017531300000000003
0.017538,0.017524,0.017521,0.017519,0.017518,0.017517,0.017517,0.017516,121,592,0.0175303
0.017533,0.017525,0.017522,0.017520,0.017519,0.017518,0.017517,0.017517,184,593,0.0175297
0.017529,0.017525,0.017523,0.017521,0.017519,0.017518,0.017518,0.017518,202,597,0.017530199999999996
0.017526,0.017525,0.017523,0.017521,0.017520,0.017519,0.017518,0.017518,153,593,0.0175309
0.017534,0.017526,0.017524,0.017522,0.017521,0.017520,0.017519,0.017518,122,593,0.0175314
0.017518,0.017525,0.017523,0.017522,0.017520,0.017520,0.017519,0.017518,292,595,0.017533399999999998
0.017530,0.017526,0.017524,0.017522,0.017521,0.017520,0.017519,0.017519,271,297,0.0175345
0.017534,0.017527,0.017525,0.017523,0.017522,0.017521,0.017520,0.017520,130,279,0.017534699999999997
0.017535,0.017528,0.017526,0.017524,0.017523,0.017522,0.017521,0.017521,132,262,0.017532799999999998
0.017536,0.017528,0.017527,0.017525,0.017524,0.017523,0.017522,0.017521,272,250,0.017531200000000004
0.017528,0.017528,0.017527,0.017525,0.017524,0.017523,0.017522,0.017521,188,234,0.017530200000000003
0.017527,0.017528,0.017527,0.017525,0.017524,0.017523,0.017522,0.017522,195,232,0.0175313
0.017534,0.017529,0.017527,0.017526,0.017525,0.017524,0.017523,0.017522,176,228,0.0175351
0.017533,0.017529,0.017528,0.017526,0.017525,0.017524,0.017523,0.017523,209,216,0.017538400000000003
0.017539,0.017530,0.017529,0.017527,0.017526,0.017525,0.017524,0.017523,145,207,0.017540800000000002
0.017538,0.017531,0.017529,0.017528,0.017526,0.017525,0.017524,0.017524,158,193,0.0175411
0.017541,0.017532,0.017530,0.017529,0.017527,0.017526,0.017525,0.017524,215,192,0.017541
0.017536,0.017532,0.017531,0.017529,0.017528,0.017527,0.017526,0.017525,112,188,0.017542300000000004
0.017516,0.017531,0.017530,0.017528,0.017527,0.017526,0.017525,0.017525,396,199,0.0175457
0.017520,0.017530,0.017529,0.017528,0.017527,0.017526,0.017525,0.017524,260,206,0.017548
0.017518,0.017529,0.017528,0.017527,0.017526,0.017525,0.017525,0.017524,270,211,0.0175496
0.017538,0.017529,0.017528,0.017527,0.017526,0.017526,0.017525,0.017524,188,228,0.0175485
0.017572,0.017533,0.017531,0.017530,0.017529,0.017528,0.017527,0.017526,3990.0,422,0.017544399999999995
0.017566,0.017536,0.017534,0.017532,0.017531,0.017530,0.017529,0.017528,203,417,0.0175418
0.017563,0.017538,0.017536,0.017534,0.017533,0.017531,0.017530,0.017529,513,429,0.0175391
0.017541,0.017539,0.017537,0.017535,0.017533,0.017532,0.017531,0.017530,342,431,0.0175401
0.017540,0.017539,0.017537,0.017535,0.017534,0.017532,0.017531,0.017530,472,448,0.0175468
0.017549,0.017540,0.017538,0.017536,0.017535,0.017533,0.017532,0.017531,217,452,0.0175552
0.017550,0.017541,0.017539,0.017537,0.017535,0.017534,0.017533,0.017532,197,449,0.0175733
0.017543,0.017541,0.017539,0.017537,0.017536,0.017534,0.017533,0.017532,267,453,0.017596
0.017534,0.017540,0.017539,0.017537,0.017536,0.017534,0.017533,0.017532,281,457,0.0176178
0.017527,0.017539,0.017538,0.017536,0.017535,0.017534,0.017533,0.017532,299,463,0.0176406
0.017531,0.017538,0.017537,0.017536,0.017535,0.017534,0.017533,0.017532,510,478,0.017664799999999998
0.017540,0.017538,0.017537,0.017536,0.017535,0.017534,0.017533,0.017532,192,487,0.017690100000000004
0.017536,0.017538,0.017537,0.017536,0.017535,0.017534,0.017533,0.017532,357,494,0.017716300000000004
0.017551,0.017539,0.017538,0.017537,0.017536,0.017535,0.017534,0.017533,415,509,0.017741600000000003
0.017607,0.017545,0.017543,0.017542,0.017540,0.017538,0.017537,0.017536,1744.0,576,0.017759199999999996
0.017633,0.017554,0.017550,0.017547,0.017545,0.017543,0.017541,0.017540,408,584,0.017776800000000002
0.017731,0.017571,0.017564,0.017559,0.017555,0.017552,0.017550,0.017547,1542.0,647,0.0177847
0.017770,0.017590,0.017580,0.017573,0.017567,0.017563,0.017559,0.017556,5159.0,879,0.0177883
0.017752,0.017605,0.017593,0.017584,0.017578,0.017572,0.017568,0.017564,2013.0,970,0.0177948
0.017755,0.017619,0.017606,0.017595,0.017587,0.017581,0.017576,0.017571,890,815,0.017802899999999997
0.017773,0.017634,0.017619,0.017607,0.017598,0.017590,0.017584,0.017579,466,829,0.017810399999999997
0.017793,0.017649,0.017632,0.017619,0.017609,0.017600,0.017593,0.017587,672,837,0.0178216
0.017798,0.017663,0.017645,0.017630,0.017619,0.017610,0.017602,0.017596,1195.0,879,0.0178269
0.017804,0.017677,0.017657,0.017642,0.017629,0.017619,0.017611,0.017604,1077.0,909,0.017829400000000002
0.017783,0.017687,0.017667,0.017651,0.017638,0.017627,0.017618,0.017611,835,940,0.0178345
0.017809,0.017698,0.017678,0.017661,0.017647,0.017636,0.017627,0.017619,963,979,0.017837600000000002
0.017810,0.017709,0.017688,0.017671,0.017656,0.017645,0.017635,0.017626,911,1010.9999999999999,0.0178418
0.017806,0.017718,0.017697,0.017679,0.017665,0.017653,0.017642,0.017633,1751.0,1084.0,0.0178478
0.017817,0.017728,0.017706,0.017688,0.017673,0.017661,0.017650,0.017640,845,1112.0,0.0178543
0.017836,0.017738,0.017716,0.017698,0.017682,0.017669,0.017658,0.017648,610,1117.0,0.017858400000000003
0.017848,0.017749,0.017726,0.017707,0.017691,0.017678,0.017666,0.017656,554,1130.0,0.017860300000000003
0.017905,0.017763,0.017740,0.017720,0.017703,0.017689,0.017677,0.017666,855,1163.0,0.017855699999999995
0.017851,0.017772,0.017749,0.017729,0.017712,0.017697,0.017684,0.017673,1045.0,1197.0,0.0178547
0.017829,0.017777,0.017755,0.017735,0.017718,0.017703,0.017690,0.017679,500,1202.0,0.017858599999999995
0.017834,0.017783,0.017761,0.017741,0.017725,0.017710,0.017697,0.017685,400,1135.0,0.0178646
0.017840,0.017788,0.017767,0.017748,0.017731,0.017716,0.017703,0.017691,401,1134.0,0.0178702
0.017852,0.017794,0.017773,0.017755,0.017738,0.017723,0.017709,0.017698,389,1077.0,0.0178728
0.017866,0.017801,0.017781,0.017762,0.017745,0.017730,0.017716,0.017704,281,833,0.017874599999999997
0.017882,0.017809,0.017788,0.017770,0.017752,0.017737,0.017723,0.017711,287,746,0.0178746
0.017877,0.017815,0.017795,0.017776,0.017759,0.017744,0.017730,0.017718,208,712,0.017874400000000002
0.017867,0.017820,0.017801,0.017782,0.017765,0.017750,0.017736,0.017723,698,724,0.0178768
0.017859,0.017824,0.017805,0.017787,0.017771,0.017755,0.017741,0.017729,1165.0,749,0.0178776
0.017841,0.017825,0.017808,0.017791,0.017774,0.017759,0.017746,0.017733,999.0,739,0.017879999999999997
0.017868,0.017830,0.017813,0.017796,0.017780,0.017765,0.017751,0.017738,1191.0,744,0.0178831
0.017894,0.017836,0.017819,0.017802,0.017786,0.017771,0.017757,0.017745,1144.0,760,0.017886
0.017896,0.017841,0.017825,0.017808,0.017792,0.017777,0.017763,0.017751,775,750,0.017888099999999997
0.017878,0.017845,0.017829,0.017813,0.017797,0.017782,0.017768,0.017756,443,727,0.0178964
0.017884,0.017849,0.017833,0.017817,0.017802,0.017787,0.017773,0.017761,1115.0,695,0.017906099999999998
0.017882,0.017852,0.017837,0.017821,0.017806,0.017792,0.017778,0.017765,421,674,0.017916099999999997
0.017875,0.017857,0.017843,0.017829,0.017814,0.017800,0.017787,0.017774,1025.0,697,0.0179322
0.017891,0.017860,0.017847,0.017833,0.017818,0.017804,0.017791,0.017779,320,670,0.017953500000000004
0.017867,0.017861,0.017848,0.017835,0.017821,0.017807,0.017794,0.017782,253,631,0.0179755
0.017865,0.017861,0.017850,0.017837,0.017823,0.017810,0.017797,0.017785,236,618,0.0179956
0.017899,0.017865,0.017853,0.017841,0.017828,0.017815,0.017802,0.017790,373,616,0.0180152
0.017923,0.017870,0.017859,0.017846,0.017833,0.017820,0.017807,0.017795,1267.0,660,0.018029499999999997
0.017917,0.017875,0.017863,0.017851,0.017838,0.017825,0.017812,0.017800,1377.0,709,0.0180466
0.017961,0.017883,0.017871,0.017858,0.017844,0.017831,0.017818,0.017806,1305.0,760,0.0180606
0.017981,0.017892,0.017879,0.017866,0.017852,0.017839,0.017825,0.017813,942,793,0.0180716
0.017982,0.017901,0.017887,0.017873,0.017859,0.017846,0.017832,0.017820,475,806,0.0180806
0.018036,0.017914,0.017899,0.017884,0.017869,0.017855,0.017841,0.017828,1850.0,864,0.0180843
0.018104,0.017932,0.017914,0.017898,0.017882,0.017867,0.017853,0.017839,1199.0,865,0.018081800000000002
0.018087,0.017947,0.017928,0.017910,0.017893,0.017878,0.017863,0.017849,1253.0,878,0.0180788
0.018066,0.017958,0.017938,0.017920,0.017903,0.017887,0.017872,0.017857,855,861,0.018077500000000003
0.018095,0.017971,0.017950,0.017931,0.017914,0.017897,0.017881,0.017866,806,844,0.0180753
0.018066,0.017980,0.017959,0.017940,0.017922,0.017905,0.017889,0.017874,964,854,0.018075700000000004
0.018088,0.017990,0.017969,0.017950,0.017931,0.017914,0.017898,0.017883,479,856,0.018072300000000003
0.018101,0.018001,0.017979,0.017959,0.017941,0.017923,0.017907,0.017891,636,832,0.018065699999999997
0.018091,0.018009,0.017988,0.017968,0.017949,0.017931,0.017915,0.017899,1868.0,904,0.018061600000000004
0.018072,0.018015,0.017994,0.017975,0.017956,0.017938,0.017922,0.017906,401,894,0.0180583
0.018073,0.018021,0.018000,0.017981,0.017963,0.017945,0.017928,0.017912,1012.0,893,0.0180533
0.018079,0.018026,0.018006,0.017987,0.017969,0.017951,0.017935,0.017919,706,913,0.018045600000000002
0.018057,0.018029,0.018010,0.017992,0.017974,0.017957,0.017940,0.017924,329,917,0.018039
0.018053,0.018032,0.018014,0.017996,0.017978,0.017961,0.017945,0.017929,326,921,0.018033999999999998
0.018073,0.018036,0.018018,0.018001,0.017984,0.017967,0.017951,0.017935,349,920,0.0180286
0.018070,0.018039,0.018022,0.018005,0.017988,0.017972,0.017956,0.017940,343,874,0.018024000000000002
0.018054,0.018040,0.018025,0.018008,0.017992,0.017976,0.017960,0.017945,467,828,0.0180244
0.018035,0.018040,0.018025,0.018010,0.017994,0.017979,0.017963,0.017948,811,803,0.018024499999999995
0.018050,0.018041,0.018027,0.018013,0.017997,0.017982,0.017967,0.017952,464,780,0.018021600000000002
0.018039,0.018041,0.018028,0.018014,0.018000,0.017985,0.017970,0.017956,419,777,0.0180213
0.018023,0.018039,0.018028,0.018015,0.018001,0.017987,0.017972,0.017958,756,722,0.0180209
0.018002,0.018035,0.018026,0.018014,0.018001,0.017988,0.017974,0.017960,355,680,0.018023099999999997
0.017991,0.018031,0.018023,0.018013,0.018001,0.017988,0.017975,0.017961,373,636,0.0180301
0.018003,0.018028,0.018022,0.018012,0.018001,0.017988,0.017976,0.017963,421,614,0.0180338
0.018019,0.018028,0.018021,0.018012,0.018002,0.017990,0.017978,0.017965,217,585,0.0180374
0.018024,0.018027,0.018022,0.018013,0.018003,0.017992,0.017980,0.017967,884,581,0.0180398
0.018058,0.018030,0.018024,0.018016,0.018006,0.017995,0.017983,0.017971,451,579,0.018038300000000004
