close_price,open_price,ema20,vol,vol_ema,sar,klinger
0.025868,0.025838,0.025801,2762.0,1171.0,0.00027,121.0
0.025962,0.025871,0.025816,3111.0,1291.0,0.00036,155.0
0.025961,0.025961,0.025830,1372.0,1316.0,0.00034,147.0
0.026014,0.025957,0.025847,1869.0,1335.0,0.00036,147.0
0.026027,0.026026,0.025864,944,1336.0,0.00033,128.0
0.026005,0.026007,0.025878,1416.0,1374.0,0.00028,68.0
0.025960,0.026007,0.025886,1271.0,1408.0,0.0002,23.0
0.025878,0.025963,0.025885,997.0,1433.0,9e-05,-9.0
0.025917,0.025877,0.025888,503,1389.0,0.0001,-5.0
0.025947,0.025917,0.025894,587,1388.0,0.00011,-1.0
0.025898,0.025946,0.025894,562,1197.0,4e-05,-19.0
0.025838,0.025893,0.025889,966,1219.0,-0.00022,-41.0
0.025856,0.025837,0.025886,583,1216.0,-0.0002,-29.0
0.025838,0.025855,0.025881,622,1217.0,-0.00021,-18.0
0.025833,0.025838,0.025876,580,1206.0,-0.00021,-32.0
0.025752,0.025830,0.025865,758,1217.0,-0.00028,-46.0
0.025731,0.025759,0.025852,362,1208.0,-0.00029,-49.0
0.025739,0.025736,0.025831,559,1213.0,-0.00024,-37.0
0.025708,0.025747,0.025819,443,1040.0,-0.00025,-42.0
0.025633,0.025712,0.025801,1164.0,960,-0.0003,-58.0
0.025777,0.025632,0.025799,1461.0,878,-0.00011,-21.0
0.025714,0.025780,0.025791,4528.0,1036.0,-0.00014,-103.0
0.025794,0.025723,0.025791,1097.0,997.0,-2e-05,-62.0
0.025826,0.025804,0.025795,1719.0,1036.0,0.00024,-18.0
0.025803,0.025825,0.025795,821,1006.0,0.00021,1.0
0.025655,0.025803,0.025782,1702.0,1028.0,-0.00019,-32.0
0.025659,0.025650,0.025770,1570.0,1056.0,-0.00018,-54.0
0.025645,0.025657,0.025758,1866.0,1124.0,-0.00019,-75.0
0.025658,0.025645,0.025749,1141.0,1152.0,-0.00017,-36.0
0.025582,0.025659,0.025733,1207.0,1184.0,-0.00023,-48.0
0.025626,0.025584,0.025723,606,1166.0,-0.00018,-23.0
0.025634,0.025626,0.025714,715,1173.0,-0.00016,-2.0
0.025602,0.025628,0.025704,753,1179.0,-0.00018,-12.0
0.025595,0.025602,0.025693,771,1189.0,-0.00018,-20.0
0.025609,0.025595,0.025685,1022.0,1202.0,-0.00015,8.0
0.025445,0.025607,0.025662,3831.0,1375.0,-0.0003,-60.0
0.025396,0.025441,0.025637,2227.0,1460.0,-0.00033,-83.0
0.025288,0.025396,0.025604,3143.0,1589.0,-0.0004,-116.0
0.025152,0.025286,0.025561,3378.0,1736.0,-0.00049,-145.0
0.025290,0.025148,0.025535,3061.0,1831.0,-0.00028,-46.0
0.025304,0.025290,0.025513,1077.0,1812.0,-0.00019,-4.0
0.025293,0.025306,0.025492,1437.0,1657.0,0.00018,34.0
0.025308,0.025290,0.025474,840,1644.0,0.00019,22.0
0.025230,0.025307,0.025451,1084.0,1612.0,0.0001,9.0
0.025170,0.025229,0.025424,2229.0,1683.0,-0.00027,-23.0
0.025243,0.025169,0.025407,9382.0,2067.0,-0.00019,166.0
0.025025,0.025251,0.025371,2312.0,2104.0,-0.0004,96.0
0.024923,0.025021,0.025328,3782.0,2200.0,-0.00048,14.0
0.024892,0.024938,0.025287,4235.0,2355.0,-0.00048,-60.0
0.024955,0.024908,0.025255,6005.0,2594.0,-0.00037,73.0
0.025139,0.024953,0.025244,3668.0,2748.0,-0.00014,132.0
0.025104,0.025139,0.025231,3236.0,2874.0,0.0003,168.0
0.025012,0.025106,0.025210,3031.0,2988.0,0.0002,79.0
0.024896,0.025003,0.025180,1906.0,3044.0,8e-05,29.0
0.025294,0.024896,0.025191,6006.0,3293.0,0.00047,135.0
0.025379,0.025290,0.025209,2697.0,3237.0,0.00053,155.0
0.025385,0.025373,0.025225,3627.0,3307.0,0.00052,184.0
0.025415,0.025378,0.025244,2041.0,3252.0,0.0005,101.0
0.025424,0.025416,0.025261,2985.0,3232.0,0.00047,126.0
0.025343,0.025425,0.025269,2307.0,3194.0,0.00034,47.0
0.025406,0.025337,0.025282,2952.0,3288.0,0.00034,-28.0
0.025474,0.025406,0.025300,684,3250.0,0.00036,-19.0
0.025473,0.025478,0.025316,2512.0,3334.0,0.00031,22.0
0.025468,0.025471,0.025331,1330.0,3346.0,0.00024,-18.0
0.025413,0.025470,0.025339,1884.0,3329.0,0.00013,-59.0
0.025439,0.025412,0.025348,1944.0,2957.0,0.00011,-20.0
0.025386,0.025438,0.025352,2168.0,2950.0,-0.00019,-65.0
0.025416,0.025389,0.025358,1456.0,2834.0,-0.00016,-33.0
0.025477,0.025412,0.025369,1579.0,2701.0,-9e-05,-5.0
0.025696,0.025480,0.025400,1640.0,2483.0,0.00035,17.0
0.025686,0.025710,0.025428,1742.0,2386.0,0.00034,37.0
0.025853,0.025687,0.025468,1757.0,2312.0,0.00049,50.0
0.025815,0.025855,0.025501,3332.0,2327.0,0.00042,90.0
0.025853,0.025817,0.025535,917,2278.0,0.00042,41.0
0.025791,0.025848,0.025559,795,2017.0,0.00032,4.0
0.025898,0.025790,0.025591,884,1927.0,0.0004,6.0
0.026049,0.025888,0.025635,2926.0,1892.0,0.00051,44.0
0.026178,0.026049,0.025687,2984.0,1939.0,0.00057,75.0
0.026096,0.026179,0.025726,1425.0,1861.0,0.00041,16.0
0.026128,0.026096,0.025764,1066.0,1799.0,0.00036,16.0
0.026246,0.026120,0.025810,2374.0,1770.0,0.00041,38.0
0.026038,0.026251,0.025832,1929.0,1832.0,0.00012,-24.0
0.026079,0.026035,0.025855,1417.0,1777.0,9e-05,-62.0
0.025818,0.026080,0.025852,1892.0,1805.0,-0.00048,-100.0
0.025821,0.025818,0.025849,1218.0,1772.0,-0.00047,-117.0
0.025907,0.025822,0.025854,1249.0,1737.0,-0.00036,-83.0
0.025928,0.025905,0.025861,667,1662.0,-0.00032,-66.0
0.025953,0.025926,0.025870,726,1626.0,-0.00028,-51.0
0.026027,0.025954,0.025885,487,1571.0,-0.00018,-43.0
0.026060,0.026034,0.025902,479,1513.0,-0.00013,-37.0
0.026002,0.026076,0.025911,574,1455.0,-0.00018,-50.0
0.026037,0.026003,0.025923,457,1390.0,-0.00013,-58.0
0.026012,0.026032,0.025932,612,1254.0,-0.00013,-44.0
0.025993,0.026016,0.025937,499,1233.0,-0.00014,-53.0
0.025990,0.025986,0.025942,398,1213.0,-0.00013,-57.0
0.026046,0.025985,0.025952,573,1198.0,-6e-05,-42.0
0.026003,0.026043,0.025957,464,1074.0,-9e-05,-32.0
0.026007,0.026003,0.025962,434,947,-7e-05,-39.0
0.026121,0.026010,0.025977,844,918,0.00034,-21.0
0.026070,0.026124,0.025986,519,891,0.00028,-32.0
0.025979,0.026076,0.025985,441,794,0.00018,-39.0
0.026028,0.025982,0.025989,354,715,0.00021,-29.0
0.025889,0.026026,0.025980,1018.0,695,6e-05,-46.0
0.025908,0.025891,0.025973,630,632,7e-05,-51.0
0.025918,0.025903,0.025968,454,594,8e-05,-51.0
0.025909,0.025919,0.025962,297,546,6e-05,-37.0
0.025902,0.025908,0.025956,580,542,-0.00023,-41.0
0.025951,0.025901,0.025956,737,543,-0.00017,-19.0
0.025970,0.025952,0.025957,724,554,-0.00015,-2.0
0.025945,0.025970,0.025956,471,554,-0.00017,-11.0
0.025885,0.025941,0.025949,448,548,-0.00022,-17.0
0.025923,0.025885,0.025947,431,546,-0.00018,-21.0
0.025823,0.025924,0.025935,358,534,-0.00027,-23.0
0.025793,0.025821,0.025921,555,537,-0.00029,-27.0
0.025703,0.025791,0.025901,1370.0,585,-0.00037,-45.0
0.025599,0.025699,0.025872,810,597,-0.00044,-48.0
0.025579,0.025600,0.025844,1448.0,646,-0.00041,-61.0
0.025476,0.025579,0.025809,1471.0,698,-0.00046,-70.0
0.025514,0.025471,0.025781,1308.0,721,-0.00036,-73.0
0.025591,0.025515,0.025763,429,717,-0.00021,-43.0
0.025647,0.025591,0.025752,692,729,-0.0001,-13.0
0.025613,0.025645,0.025739,275,725,-9e-05,-7.0
0.025722,0.025611,0.025737,599,704,0.00027,14.0
0.025738,0.025726,0.025737,274,687,0.00028,24.0
0.025766,0.025736,0.025740,3785.0,853,0.0003,96.0
0.025814,0.025764,0.025747,241,850,0.00034,86.0
0.025740,0.025814,0.025746,301,836,0.00024,67.0
0.025664,0.025728,0.025738,2146.0,907,0.00014,18.0
0.025658,0.025660,0.025731,498,895,0.00012,9.0
0.025744,0.025657,0.025732,447,894,0.00018,20.0
0.025765,0.025743,0.025735,461,895,0.00019,28.0
0.025754,0.025771,0.025737,769,912,0.00016,41.0
0.025711,0.025747,0.025734,618,925,0.0001,25.0
0.025693,0.025711,0.025731,619,928,7e-05,11.0
0.025847,0.025698,0.025742,507,885,0.00021,21.0
0.025778,0.025847,0.025745,406,865,0.00013,12.0
0.025758,0.025772,0.025746,622,823,9e-05,1.0
0.025754,0.025754,0.025747,713,786,8e-05,-9.0
0.025560,0.025751,0.025729,1282.0,784,-0.0003,-28.0
0.025568,0.025571,0.025714,444,785,-0.00028,-26.0
0.025489,0.025564,0.025692,827,792,-0.00035,-31.0
0.025380,0.025487,0.025663,1593.0,858,-0.00045,-48.0
0.025462,0.025378,0.025644,2055.0,930,-0.00034,6.0
0.025359,0.025463,0.025616,788,956,-0.0004,-5.0
0.025228,0.025361,0.025579,2533.0,894,-0.0005,-44.0
0.025164,0.025226,0.025540,1913.0,977,-0.00051,-63.0
0.025144,0.025168,0.025502,1020.0,1012.9999999999999,-0.00046,-60.0
0.025033,0.025140,0.025458,3678.0,1090.0,-0.00051,-105.0
0.025053,0.025036,0.025419,1915.0,1161.0,-0.00041,-106.0
0.025048,0.025063,0.025384,1164.0,1196.0,-0.00033,-49.0
0.025058,0.025048,0.025353,1355.0,1241.0,-0.00024,0.0
0.025003,0.025059,0.025319,2021.0,1304.0,-0.00024,-24.0
0.025022,0.025006,0.025291,1266.0,1336.0,-0.00017,-28.0
0.024909,0.025028,0.025255,3276.0,1469.0,-0.00024,-66.0
0.024651,0.024902,0.025197,16291.0,2258.0,-0.00045,-335.0
0.024630,0.024650,0.025143,3276.0,2402.0,-0.00043,-300.0
0.024735,0.024637,0.025104,2683.0,2505.0,-0.00022,-158.0
0.024943,0.024746,0.025089,3267.0,2632.0,0.00038,-34.0
0.024933,0.024947,0.025074,2935.0,2715.0,0.00036,58.0
0.025073,0.024927,0.025074,1836.0,2785.0,0.00048,108.0
0.025049,0.025070,0.025072,1779.0,2832.0,0.00042,146.0
0.025041,0.025053,0.025069,702,2788.0,0.00037,127.0
0.025216,0.025044,0.025083,799,2725.0,0.0005,140.0
0.025214,0.025216,0.025095,2329.0,2802.0,0.00045,176.0
0.025121,0.025214,0.025098,1430.0,2747.0,0.00031,132.0
0.025058,0.025125,0.025094,1278.0,2715.0,0.00019,99.0
0.025033,0.025054,0.025088,1032.0,2716.0,0.00012,76.0
0.025154,0.025040,0.025094,2127.0,2638.0,0.0002,117.0
0.025125,0.025144,0.025097,1163.0,2600.0,0.00013,86.0
0.025095,0.025125,0.025097,1306.0,2608.0,7e-05,58.0
0.025019,0.025100,0.025090,1173.0,2598.0,-0.00025,38.0
0.024970,0.025026,0.025078,1094.0,2552.0,-0.00029,23.0
0.024864,0.024970,0.025058,1394.0,2559.0,-0.00038,6.0
0.024950,0.024866,0.025048,1037.0,2447.0,-0.00027,38.0
0.024935,0.024941,0.025037,677,1666.0,-0.00025,55.0
0.024837,0.024930,0.025018,554,1530.0,-0.00032,45.0
0.024956,0.024838,0.025012,716,1431.0,-0.00017,60.0
0.024891,0.024956,0.025000,478,1292.0,-0.00021,50.0
0.024861,0.024890,0.024987,609,1176.0,-0.00021,37.0
0.024873,0.024861,0.024976,396,1104.0,-0.00018,47.0
0.024825,0.024875,0.024962,669,1048.0,-0.0002,33.0
0.024813,0.024825,0.024948,1120.0,1069.0,-0.0002,14.0
0.024862,0.024813,0.024940,596,1059.0,-0.00013,31.0
0.024874,0.024860,0.024933,1189.0,1002.0,-9e-05,54.0
0.024973,0.024873,0.024937,944,978,0.0002,67.0
0.024979,0.024975,0.024941,555,941,0.0002,68.0
0.025088,0.024970,0.024955,1014.0,941,0.0003,77.0
0.025070,0.025099,0.024966,799,874,0.00026,78.0
0.025044,0.025059,0.024973,446,838,0.00021,56.0
0.024990,0.025036,0.024975,1031.0,825,0.00013,27.0
0.024987,0.024991,0.024976,536,793,0.00011,12.0
0.024997,0.024996,0.024978,715,774,0.0001,24.0
0.024936,0.025003,0.024974,787,743,-0.00019,4.0
0.024961,0.024936,0.024973,636,723,-0.00016,16.0
0.025008,0.024966,0.024976,492,714,-0.00011,21.0
0.025108,0.025000,0.024989,541,713,0.0002,26.0
0.025019,0.025111,0.024992,1076.0,731,0.00011,-1.0
0.025048,0.025022,0.024997,340,725,0.00013,-9.0
0.025065,0.025048,0.025003,356,712,0.00013,-1.0
0.025101,0.025064,0.025013,309,708,0.00016,3.0
0.025046,0.025104,0.025016,1049.0,727,0.0001,-18.0
0.025087,0.025046,0.025023,288,685,0.00014,-10.0
0.025074,0.025087,0.025028,693,690,0.00012,3.0
0.025088,0.025077,0.025033,394,650,0.00013,-7.0
0.025097,0.025083,0.025039,434,625,0.00013,1.0
0.025117,0.025099,0.025047,773,635,0.00014,13.0
0.025089,0.025109,0.025051,380,604,9e-05,1.0
0.025108,0.025086,0.025056,486,588,0.0001,7.0
0.025071,0.025105,0.025058,517,592,5e-05,-6.0
0.025187,0.025068,0.025070,744,577,0.00015,6.0
0.025242,0.025195,0.025086,1350.0,618,0.00019,26.0
0.025257,0.025231,0.025103,708,618,0.00019,30.0
0.025269,0.025250,0.025118,790,618,0.00017,34.0
0.025201,0.025264,0.025126,403,606,7e-05,14.0
0.025425,0.025201,0.025155,932,628,0.00027,23.0
0.025473,0.025425,0.025185,1122.0,657,0.00028,33.0
0.025445,0.025473,0.025210,1837.0,695,0.00025,-15.0
0.025411,0.025445,0.025229,1014.0,729,0.00016,-37.0
0.025401,0.025414,0.025245,571,740,0.0001,-45.0
0.025400,0.025394,0.025260,986,773,6e-05,-22.0
0.025359,0.025393,0.025270,659,754,-0.00014,-35.0
0.025385,0.025358,0.025281,566,768,-0.00011,-42.0
0.025393,0.025387,0.025291,833,775,-0.0001,-23.0
0.025415,0.025392,0.025303,591,785,-7e-05,-11.0
0.025410,0.025417,0.025313,705,798,-7e-05,-26.0
0.025492,0.025409,0.025330,956,807,0.00017,-6.0
0.025523,0.025492,0.025349,947,836,0.0002,8.0
0.025524,0.025523,0.025365,2159.0,919,0.00019,41.0
0.025608,0.025522,0.025388,980,943,0.00026,46.0
0.025552,0.025604,0.025404,1497.0,980,0.00018,57.0
0.025532,0.025561,0.025416,1170.0,971,0.00013,16.0
0.025459,0.025531,0.025420,565,964,3e-05,-6.0
0.025483,0.025459,0.025426,787,964,-0.00017,-26.0
0.025599,0.025483,0.025443,2037.0,1046.0,-5e-05,10.0
0.025624,0.025600,0.025460,2456.0,1122.0,0.0002,45.0
0.025613,0.025629,0.025475,520,1092.0,0.00018,18.0
0.025577,0.025614,0.025484,801,1040.0,0.00014,-10.0
0.025578,0.025576,0.025493,1409.0,1060.0,0.00014,-43.0
0.025596,0.025574,0.025503,937,1078.0,0.00015,-25.0
0.025721,0.025595,0.025524,1002.9999999999999,1079.0,0.00027,-8.0
0.025826,0.025715,0.025553,2567.0,1174.0,0.00037,32.0
0.025935,0.025827,0.025589,938,1193.0,0.00045,34.0
0.025938,0.025938,0.025622,1590.0,1231.0,0.00042,46.0
0.025959,0.025946,0.025654,984,1250.0,0.00039,7.0
0.026119,0.025958,0.025699,1323.0,1281.0,0.00051,19.0
0.026003,0.026119,0.025728,1811.0,1324.0,0.00033,-29.0
0.026030,0.026001,0.025756,840,1319.0,0.00029,-49.0
0.025935,0.026036,0.025773,1175.0,1269.0,0.00014,-70.0
0.025949,0.025936,0.025790,1763.0,1309.0,0.00011,-97.0
0.026033,0.025942,0.025813,1386.0,1303.0,0.00015,-59.0
0.026011,0.026034,0.025832,994,1294.0,0.00012,-35.0
0.025974,0.026003,0.025846,945,1313.0,5e-05,-51.0
0.025981,0.025981,0.025858,518,1300.0,-0.00016,-37.0
0.025987,0.025981,0.025871,573,1227.0,-0.00015,-46.0
0.026020,0.025987,0.025885,758,1142.0,-0.00011,-26.0
0.026094,0.026020,0.025905,635,1148.0,-3e-05,-14.0
0.026008,0.026095,0.025915,772,1146.0,-0.00011,-30.0
0.025982,0.026005,0.025921,1164.0,1134.0,-0.00014,-49.0
0.025837,0.025981,0.025913,1995.0,1187.0,-0.00028,-79.0
0.025750,0.025839,0.025898,2072.0,1240.0,-0.00034,-102.0
0.025571,0.025758,0.025866,1414.0,1183.0,-0.00049,-107.0
0.025605,0.025573,0.025842,2824.0,1277.0,-0.00041,-134.0
0.025670,0.025602,0.025825,691,1232.0,-0.00029,-90.0
0.025659,0.025669,0.025809,923,1229.0,-0.00024,-48.0
0.025620,0.025658,0.025791,767,1201.0,-0.00024,-47.0
0.025712,0.025613,0.025784,714,1146.0,-0.00011,-18.0
0.025759,0.025705,0.025781,646,1136.0,-3e-05,5.0
0.025681,0.025757,0.025772,868,1121.0,0.00015,-6.0
0.025786,0.025688,0.025773,573,1062.0,0.00025,12.0
0.025792,0.025791,0.025775,627,1024.0,0.00024,27.0
0.025819,0.025793,0.025779,527,1000.0,0.00025,37.0
0.025765,0.025818,0.025778,1077.0,1006.9999999999999,0.00018,15.0
0.025859,0.025763,0.025786,1849.0,1073.0,0.00025,52.0
0.025862,0.025856,0.025793,808,1085.0,0.00023,60.0
0.025879,0.025866,0.025801,535,1074.0,0.00021,61.0
0.025854,0.025875,0.025806,432,1064.0,0.00015,43.0
0.025791,0.025852,0.025805,548,1053.0,5e-05,26.0
0.025724,0.025794,0.025797,528,1020.9999999999999,-0.00023,14.0
0.025710,0.025717,0.025789,881,965,-0.00024,-4.0
0.025657,0.025709,0.025776,1376.0,930,-0.00029,-25.0
0.025720,0.025660,0.025771,442,882,-0.0002,-9.0
0.025760,0.025722,0.025770,397,760,-0.00014,3.0
0.025804,0.025760,0.025773,470,749,-8e-05,15.0
0.025764,0.025794,0.025772,414,724,-0.0001,7.0
0.025749,0.025770,0.025770,330,702,-0.0001,2.0
0.025924,0.025749,0.025785,882,710,0.00034,21.0
0.025880,0.025916,0.025794,900,723,0.00029,36.0
0.025928,0.025881,0.025807,712,715,0.00032,43.0
0.026050,0.025925,0.025830,1567.0,765,0.00043,64.0
0.025951,0.026045,0.025841,1674.0,817,0.0003,20.0
0.025923,0.025951,0.025849,1639.0,873,0.00025,-14.0
0.025954,0.025925,0.025859,849,862,0.00025,5.0
0.025915,0.025959,0.025864,1944.0,866,0.00019,-32.0
0.025852,0.025914,0.025863,1575.0,905,0.0001,-52.0
0.025938,0.025844,0.025870,907,923,0.00017,-22.0
0.025812,0.025939,0.025865,1172.0,960,-0.00029,-37.0
0.025839,0.025810,0.025862,979,982,-0.00025,-44.0
0.025872,0.025838,0.025863,974,1004.0,-0.00021,-13.0
0.025922,0.025866,0.025869,692,995.0,-0.00014,6.0
0.025926,0.025915,0.025874,590,955,-0.00013,20.0
0.025928,0.025925,0.025879,493,958,-0.00011,9.0
0.025880,0.025928,0.025879,677,972,-0.00015,-1.0
0.025866,0.025883,0.025878,411,969,-0.00015,-6.0
0.025863,0.025866,0.025877,448,971,-0.00014,8.0
0.025829,0.025863,0.025872,641,986,-0.00017,-2.0
0.025872,0.025835,0.025872,586,971,-0.00011,12.0
0.025888,0.025874,0.025874,306,942,-9e-05,19.0
0.025922,0.025888,0.025878,509,932,-4e-05,28.0
0.025941,0.025924,0.025884,2220.0,964,0.0002,65.0
0.025947,0.025944,0.025890,432,902,0.0002,61.0
0.025915,0.025946,0.025893,380,839,0.00016,41.0
0.026018,0.025923,0.025905,742,834,0.00025,46.0
0.025987,0.026019,0.025912,666,770,0.00021,48.0
0.026030,0.025987,0.025924,814,732,0.00023,22.0
0.026045,0.026037,0.025935,1179.0,746,0.00022,37.0
0.026050,0.026045,0.025946,1216.0,748,0.0002,5.0
0.026033,0.026054,0.025954,829,740,0.00016,-14.0
0.026051,0.026033,0.025964,944,739,0.00015,4.0
0.026075,0.026051,0.025974,1093.0,759,0.00015,22.0
0.026005,0.026075,0.025977,666,763,6e-05,2.0
0.025957,0.026003,0.025975,650,770,-0.00016,-12.0
0.025999,0.025961,0.025977,498,761,-0.00011,-22.0
0.026031,0.026000,0.025983,1515.0,817,-7e-05,9.0
0.026025,0.026032,0.025987,509,820,-7e-05,-5.0
0.026065,0.026038,0.025994,1495.0,862,0.00013,22.0
0.026082,0.026058,0.026002,944,880,0.00014,-4.0
0.026138,0.026083,0.026015,1882.0,959,0.00019,30.0
0.026178,0.026138,0.026031,1057.0,987,0.00022,39.0
0.026120,0.026179,0.026039,1175.0,934,0.00015,5.0
0.026074,0.026122,0.026043,1056.0,965,9e-05,-19.0
0.026070,0.026074,0.026045,933,993,7e-05,-36.0
0.026068,0.026067,0.026047,872,1000.0,5e-05,-16.0
0.026115,0.026066,0.026054,513,992,0.0001,-6.0
0.026189,0.026119,0.026067,2021.0,1052.0,0.00016,29.0
0.026143,0.026182,0.026074,1992.0,1093.0,9e-05,-17.0
0.026203,0.026142,0.026086,591,1062.0,0.00014,-6.0
0.026406,0.026203,0.026117,3568.0,1199.0,0.00032,58.0
0.026377,0.026408,0.026142,1593.0,1231.0,0.00024,70.0
0.026412,0.026387,0.026167,1284.0,1241.0,0.00023,73.0
0.026378,0.026402,0.026187,1679.0,1291.0,0.00014,19.0
0.026447,0.026381,0.026212,1615.0,1340.0,0.00017,37.0
0.026483,0.026445,0.026238,2210.0,1425.0,0.00017,62.0
0.026520,0.026483,0.026265,2439.0,1471.0,0.00017,84.0
0.026421,0.026521,0.026280,1819.0,1537.0,3e-05,22.0
0.026484,0.026426,0.026299,955,1510.0,-6e-05,24.0
0.026555,0.026476,0.026323,2513.0,1588.0,0.00017,53.0
0.026559,0.026553,0.026346,1598.0,1574.0,0.00017,59.0
0.026487,0.026554,0.026359,1915.0,1617.0,9e-05,-3.0
0.026471,0.026484,0.026370,1585.0,1638.0,-0.00016,-45.0
0.026516,0.026471,0.026384,912,1630.0,-0.00011,-31.0
0.026451,0.026513,0.026390,772,1622.0,-0.00017,-51.0
0.026446,0.026449,0.026396,1004.9999999999999,1629.0,-0.00017,-71.0
0.026431,0.026448,0.026399,611,1634.0,-0.00018,-55.0
0.026528,0.026436,0.026411,710,1568.0,-7e-05,-41.0
0.026550,0.026531,0.026424,1278.0,1533.0,-4e-05,-19.0
0.026523,0.026551,0.026434,934,1550.0,-6e-05,-42.0
0.026462,0.026520,0.026437,555,1399.0,-0.00011,-52.0
0.026405,0.026462,0.026434,756,1357.0,-0.00016,-64.0
0.026436,0.026400,0.026434,674,1327.0,-0.00012,-45.0
0.026493,0.026440,0.026439,645,1275.0,-6e-05,-31.0
0.026435,0.026492,0.026439,522,1220.0,-0.00011,-41.0
0.026445,0.026438,0.026440,845,1152.0,-9e-05,-54.0
0.026458,0.026444,0.026441,513,1056.0,-7e-05,-39.0
0.026449,0.026458,0.026442,466,988,-7e-05,-44.0
0.026411,0.026451,0.026439,1054.0,993,-0.00011,-58.0
0.026351,0.026410,0.026431,1331.0,934,-0.00016,-74.0
0.026310,0.026349,0.026419,962,902,-0.00018,-78.0
0.026338,0.026302,0.026411,869,850,-0.00013,-46.0
0.026295,0.026336,0.026400,1314.0,836,-0.00016,-61.0
0.026302,0.026294,0.026391,658,824,-0.00013,-35.0
0.026208,0.026302,0.026374,1465.0,858,-0.0002,-53.0
0.026172,0.026206,0.026354,1200.0,868,-0.00021,-62.0
0.026254,0.026171,0.026345,869,881,-9e-05,-29.0
0.026268,0.026256,0.026338,739,882,0.00013,-6.0
0.026277,0.026269,0.026332,478,843,0.00014,8.0
0.026313,0.026275,0.026330,885,840,0.00017,25.0
0.026312,0.026318,0.026328,751,850,0.00016,37.0
0.026379,0.026309,0.026333,760,850,0.00021,46.0
0.026335,0.026384,0.026333,582,845,0.00014,27.0
0.026401,0.026341,0.026340,676,847,0.00019,36.0
0.026334,0.026399,0.026339,1199.0,881,9e-05,8.0
0.026296,0.026347,0.026335,544,866,-0.00014,-3.0
0.026290,0.026294,0.026331,585,869,-0.00014,-11.0
0.026268,0.026290,0.026325,490,871,-0.00016,2.0
0.026213,0.026268,0.026314,507,843,-0.0002,-5.0
0.026145,0.026212,0.026298,866,820,-0.00026,-18.0
0.026226,0.026145,0.026291,462,795,-0.00016,-3.0
0.026247,0.026224,0.026287,350,769,-0.00012,6.0
0.026209,0.026254,0.026280,275,717,-0.00013,3.0
0.026151,0.026214,0.026267,476,708,-0.00018,-4.0
0.026213,0.026151,0.026262,688,669,-0.0001,12.0
0.026205,0.026215,0.026257,529,636,-9e-05,22.0
0.026193,0.026210,0.026251,252,605,-9e-05,25.0
0.026190,0.026186,0.026245,221,579,-8e-05,17.0
0.026143,0.026191,0.026235,278,569,-0.00012,10.0
0.026119,0.026141,0.026224,1140.0,582,-0.00013,-11.0
0.026056,0.026123,0.026208,727,580,-0.00018,-20.0
0.026004,0.026057,0.026189,1714.0,628,-0.00021,-44.0
0.025943,0.025993,0.026165,2700.0,734,-0.00023,-81.0
0.025902,0.025943,0.026140,669,734,-0.00023,-71.0
0.025814,0.025897,0.026109,2626.0,805,-0.00027,-98.0
0.025794,0.025828,0.026079,1032.0,829,-0.00023,-88.0
0.025890,0.025783,0.026061,2794.0,940,-8e-05,-8.0
0.025850,0.025891,0.026041,947,963,8e-05,20.0
0.025849,0.025849,0.026023,815,978,8e-05,9.0
0.025802,0.025850,0.026002,1175.0,994,-0.00013,-5.0
0.025674,0.025809,0.025970,1941.0,1067.0,-0.00026,-30.0
0.025647,0.025677,0.025940,1803.0,1140.0,-0.00027,-47.0
0.025736,0.025647,0.025920,632,1158.0,-0.00017,-14.0
0.025753,0.025737,0.025904,727,1170.0,-0.00013,14.0
0.025815,0.025756,0.025896,768,1175.0,-6e-05,36.0
0.025869,0.025814,0.025893,1462.0,1221.0,0.00023,66.0
0.025861,0.025864,0.025890,1159.0,1267.0,0.00022,82.0
0.025929,0.025866,0.025894,481,1280.0,0.00028,83.0
0.025901,0.025929,0.025895,881,1310.0,0.00023,88.0
0.025954,0.025893,0.025900,783,1292.0,0.00028,90.0
0.026010,0.025953,0.025911,814,1296.0,0.00032,91.0
0.026016,0.026022,0.025921,972,1259.0,0.0003,92.0
0.026034,0.026028,0.025932,671,1158.0,0.0003,88.0
0.026052,0.026034,0.025943,717,1160.0,0.00028,83.0
0.025957,0.026063,0.025944,483,1053.0,0.00015,56.0
0.025893,0.025959,0.025939,459,1024.0,5e-05,35.0
0.025870,0.025893,0.025933,672,918,-0.00021,14.0
0.025776,0.025866,0.025918,895,915,-0.0003,-7.0
0.025777,0.025776,0.025904,425,896,-0.00029,-15.0
0.025767,0.025778,0.025891,335,854,-0.00028,-7.0
0.025685,0.025768,0.025872,497,782,-0.00035,-15.0
0.025623,0.025675,0.025848,633,723,-0.00039,-24.0
0.025805,0.025623,0.025844,1199.0,752,-0.00017,3.0
0.025837,0.025813,0.025843,946,763,-0.00011,18.0
0.025857,0.025836,0.025845,485,748,-6e-05,23.0
0.025914,0.025861,0.025851,617,706,0.00032,27.0
0.025930,0.025913,0.025859,764,686,0.00033,34.0
0.025935,0.025930,0.025866,568,691,0.00032,34.0
0.025972,0.025940,0.025876,1239.0,709,0.00034,46.0
0.026020,0.025973,0.025890,1778.0,758,0.00036,65.0
0.025959,0.026024,0.025896,710,753,0.00025,33.0
0.025990,0.025961,0.025905,1006.9999999999999,755,0.00025,39.0
