close_price,open_price,high_price,low_price,ema_dif,rsi
630.74,630.0600000000001,631.0,629.89,-0.08000000000004093,46.14
629.39,630.74,630.8900000000001,629.39,-0.15000000000009095,40.58
630.92,629.39,630.99,629.0,0.06000000000005912,48.20
631.8,631.0,632.1999999999999,630.83,0.3000000000000682,52.01
631.53,631.8100000000001,632.0000000000001,630.68,0.36000000000001364,50.78
630.9499999999999,631.86,631.86,630.6200000000001,0.3000000000000682,48.14
632.4100000000001,630.9499999999999,632.4200000000001,630.9499999999999,0.4600000000000364,54.55
633.8199999999999,632.4200000000001,634.14,632.4100000000001,0.7400000000000091,59.73
633.24,633.9799999999999,634.07,632.76,0.7499999999998863,56.86
633.07,633.21,633.61,632.5600000000001,0.7000000000000455,56.01
633.95,633.0600000000001,634.39,632.39,0.75,59.39
633.08,634.07,634.2299999999999,632.21,0.599999999999909,54.90
633.75,633.16,633.9200000000001,632.2700000000001,0.5900000000000318,57.56
634.01,633.87,634.8199999999999,633.5799999999999,0.5899999999999181,58.58
634.53,634.03,634.8199999999999,633.77,0.6299999999998818,60.63
633.49,634.54,635.0799999999999,633.31,0.4500000000000455,54.80
632.37,633.49,634.21,631.5500000000001,0.15999999999996817,49.31
632.96,632.4000000000001,633.9300000000001,631.77,0.07999999999992724,52.04
632.88,633.01,633.8100000000001,632.51,0.01999999999998181,51.63
633.3,633.0600000000001,633.5200000000001,632.4000000000001,0.049999999999954525,53.67
632.16,633.27,634.7800000000001,631.6800000000001,-0.11000000000001364,47.78
632.96,632.24,634.56,630.0,-0.07000000000005002,51.78
634.22,632.9799999999999,634.9499999999999,632.6600000000001,0.15000000000009095,57.33
635.4,634.25,635.57,633.9300000000001,0.43000000000006366,61.76
636.1999999999999,635.45,636.6800000000001,635.3000000000001,0.6899999999999409,64.46
636.1500000000001,636.1999999999999,636.7,635.91,0.7799999999999727,64.16
636.88,636.1600000000001,636.96,636.0,0.8899999999999864,66.64
636.97,636.86,637.36,636.5999999999999,0.9100000000000819,66.94
638.26,637.01,638.7900000000001,636.0,1.0699999999999363,71.01
639.57,638.26,640.99,637.77,1.2799999999999727,74.45
639.12,639.6300000000001,641.0,638.9200000000001,1.25,71.32
639.26,639.19,639.6300000000001,638.4,1.1899999999999409,71.72
644.0,639.27,644.0,638.5200000000001,1.7899999999999636,81.23
645.85,643.6999999999999,646.5999999999999,643.5100000000001,2.2899999999999636,83.55
642.97,645.74,645.92,642.97,1.9999999999998863,69.19
642.9200000000001,642.97,643.2499999999999,642.05,1.7000000000000455,68.97
642.5699999999999,643.04,643.3,642.31,1.3900000000001,67.34
643.18,642.5300000000001,643.2,641.96,1.2200000000000273,68.73
644.2399999999999,643.18,644.66,642.9300000000001,1.2100000000000364,71.02
648.03,644.55,648.03,644.38,1.7200000000000273,77.42
646.4,648.04,648.4399999999999,646.4,1.6399999999999864,70.24
647.51,646.39,647.95,645.5500000000001,1.6700000000000728,72.13
648.46,647.4499999999999,648.55,647.1899999999999,1.7199999999999136,73.68
648.8399999999999,648.4399999999999,649.26,648.07,1.7000000000000455,74.29
648.0,648.72,649.02,648.0,1.4699999999999136,70.39
648.1199999999999,648.01,648.36,647.64,1.2599999999998772,70.62
647.75,648.1,648.4,647.25,1.0200000000000955,68.79
648.39,647.6800000000001,648.54,646.8599999999999,0.92999999999995,70.23
649.11,648.39,650.0,648.04,0.9300000000000637,71.80
648.08,649.14,649.44,647.8499999999999,0.7100000000000364,66.39
649.07,648.21,649.0799999999999,648.1,0.7100000000000364,68.82
648.19,649.03,649.03,647.88,0.5199999999999818,64.36
647.9799999999999,648.0600000000001,648.63,644.97,0.37000000000000455,63.31
649.2299999999999,647.9699999999999,649.2299999999999,647.9,0.44000000000005457,66.80
649.02,649.07,649.35,648.42,0.43000000000006366,65.67
649.07,649.0,649.55,648.75,0.39999999999997726,65.82
648.4,649.07,649.07,647.43,0.2599999999999909,61.96
648.0,648.63,648.71,647.4499999999999,0.11000000000001364,59.71
648.34,648.0,648.5200000000001,647.8000000000001,0.05999999999994543,61.00
648.68,648.33,649.2,648.2400000000001,0.09000000000014552,62.31
648.9499999999999,648.67,649.01,648.1199999999999,0.14999999999986358,63.36
649.53,648.9499999999999,649.54,648.41,0.25,65.58
650.1700000000001,649.53,650.1899999999999,649.1700000000001,0.38000000000010914,67.89
650.5500000000001,650.15,650.73,649.64,0.5,69.21
651.2700000000001,650.5,651.3,650.3100000000001,0.6399999999999864,71.59
651.12,651.21,651.85,651.04,0.6599999999999682,70.37
650.69,651.1400000000001,651.75,650.65,0.5499999999999545,66.85
650.73,650.73,651.3,650.3000000000001,0.4799999999999045,67.01
650.83,650.73,650.97,650.2099999999999,0.42000000000007276,67.45
650.54,650.7499999999999,650.96,650.0200000000001,0.32000000000005,64.77
651.0100000000001,650.51,651.12,650.3299999999999,0.31999999999993634,67.05
651.16,651.02,651.17,650.26,0.31999999999993634,67.77
651.37,651.06,651.49,650.53,0.32999999999992724,68.80
650.71,651.3399999999999,651.4399999999999,650.5,0.2199999999999136,62.10
650.5600000000001,650.77,650.9399999999999,650.28,0.11999999999989086,60.66
650.9,650.66,651.21,650.26,0.11000000000001364,62.77
650.99,650.85,651.49,650.58,0.11000000000001364,63.33
651.3,650.99,651.69,650.6800000000001,0.15999999999996817,65.28
654.73,651.1899999999999,655.4300000000001,650.51,0.6900000000000546,78.72
653.89,654.7600000000001,655.14,653.46,0.8000000000001819,71.43
653.34,653.89,654.0400000000001,653.03,0.7399999999998954,67.05
653.5,653.22,653.74,653.0,0.6899999999999409,67.67
653.47,653.61,654.14,653.03,0.6099999999999,67.41
652.7099999999999,653.6999999999999,653.6999999999999,652.37,0.4199999999999591,61.09
654.02,652.6500000000001,654.4899999999999,652.5300000000001,0.4800000000000182,66.86
654.9499999999999,654.0899999999999,654.9499999999999,653.6400000000001,0.6300000000001091,70.23
655.1999999999999,654.93,655.2099999999999,654.0,0.7100000000000364,71.08
656.3,655.1999999999999,656.5500000000001,655.05,0.8799999999999955,74.54
658.12,656.3199999999999,658.25,656.0100000000001,1.1999999999999318,79.00
656.26,658.1099999999999,658.27,655.23,1.009999999999991,66.22
656.1999999999999,656.1999999999999,656.37,655.41,0.8400000000000318,65.85
655.6800000000001,656.1999999999999,656.2700000000001,655.5,0.6200000000000045,62.58
655.4799999999999,655.8799999999999,656.1400000000001,655.2199999999999,0.43000000000006366,61.32
655.2099999999999,655.51,656.1899999999999,655.2099999999999,0.2599999999999909,59.58
654.88,655.1999999999999,655.76,654.6899999999999,0.10000000000002274,57.43
656.1899999999999,655.0300000000001,656.1899999999999,654.74,0.1999999999999318,63.12
655.3499999999999,656.1899999999999,656.1899999999999,655.12,0.12999999999999545,57.79
655.4,655.1999999999999,655.62,655.0699999999999,0.07999999999992724,58.01
655.72,655.4,655.89,655.2199999999999,0.10000000000013642,59.52
656.11,655.72,656.2900000000001,655.1500000000001,0.15999999999996817,61.33
656.21,656.06,656.5500000000001,655.63,0.1999999999999318,61.81
656.0100000000001,656.21,656.92,655.8,0.17999999999994998,60.22
657.29,656.02,657.38,656.02,0.35000000000002274,66.20
657.68,657.14,658.58,656.9300000000001,0.4800000000000182,67.79
657.34,657.7099999999999,657.7099999999999,657.1,0.4699999999999136,64.92
658.3799999999999,657.4000000000001,658.43,657.17,0.6000000000001364,69.21
658.4399999999999,658.3700000000001,658.54,658.12,0.6400000000001,69.44
658.71,658.41,658.87,658.03,0.6600000000000819,70.52
658.81,658.6999999999999,659.12,658.4399999999999,0.650000000000091,70.93
660.09,658.7700000000001,660.2099999999999,658.68,0.8000000000000682,75.59
660.76,660.1500000000001,660.78,660.09,0.92999999999995,77.62
660.18,660.75,660.8100000000001,660.18,0.8600000000001273,72.05
660.14,660.18,660.4599999999999,659.78,0.7699999999999818,71.67
662.03,660.1899999999999,662.29,659.85,0.9599999999999227,77.69
661.75,662.05,662.4499999999999,661.7099999999999,0.9499999999999318,75.14
664.0699999999999,661.83,664.77,661.21,1.25,80.77
664.79,664.0600000000001,665.1,662.76,1.4500000000000455,82.12
666.97,664.7,667.14,664.54,1.7899999999999636,85.45
670.0,666.97,671.16,666.47,2.3299999999999272,88.63
673.11,670.0,673.52,669.1999999999999,2.96000000000015,90.84
669.7,673.0899999999999,673.0999999999999,667.24,2.6100000000001273,73.88
668.81,669.65,671.6,668.42,2.1200000000000045,70.20
667.29,668.8,669.69,667.0,1.4900000000001228,64.30
669.1700000000001,667.1199999999999,669.4300000000001,666.6700000000001,1.3500000000000227,67.89
671.2,669.1700000000001,671.2700000000001,668.81,1.4899999999998954,71.26
670.14,671.2,671.36,669.6199999999999,1.32000000000005,67.29
669.26,669.98,670.12,669.2199999999999,1.009999999999991,64.11
669.79,669.26,670.3199999999999,669.1800000000001,0.8599999999999,65.18
668.1099999999999,669.85,669.8900000000001,667.6500000000001,0.4700000000000273,59.16
669.38,668.14,669.5600000000001,668.0999999999999,0.4299999999998363,62.01
669.55,669.37,669.96,668.9100000000001,0.40000000000009095,62.39
669.81,669.6199999999999,670.53,669.5,0.40999999999996817,63.00
669.76,669.77,670.51,669.57,0.37000000000011823,62.79
670.0,669.64,670.0,669.42,0.37000000000011823,63.42
670.25,670.04,670.66,669.27,0.38999999999998636,64.10
670.5,670.26,671.3299999999999,670.09,0.40999999999996817,64.81
671.18,670.5,671.5500000000001,670.12,0.4999999999998863,66.73
671.16,671.17,672.46,670.79,0.5100000000001046,66.62
671.5899999999999,671.2600000000001,671.78,670.98,0.5499999999999545,67.90
674.97,671.6999999999999,676.14,671.6999999999999,1.0599999999999454,75.78
676.48,674.96,676.78,674.85,1.5,78.34
676.6999999999999,676.5400000000001,676.91,675.89,1.6700000000000728,78.69
678.57,676.7199999999999,679.0,676.6999999999999,1.9599999999999227,81.46
680.0,678.34,681.17,678.1800000000001,2.2100000000000364,83.25
674.95,679.9399999999999,681.77,674.52,1.4500000000000455,60.88
676.77,675.0100000000001,677.16,674.0,1.2200000000000273,64.58
676.6800000000001,676.7900000000001,679.1800000000001,676.65,1.009999999999991,64.25
676.23,676.6700000000001,677.5100000000001,675.96,0.7600000000001046,62.57
676.5400000000001,676.42,677.32,676.07,0.6299999999999955,63.28
678.39,676.5899999999999,680.8599999999999,676.5899999999999,0.7999999999999545,67.29
678.19,678.39,679.49,678.1800000000001,0.8099999999999454,66.45
676.99,678.2299999999999,678.44,676.73,0.5900000000000318,61.46
676.82,676.99,677.9399999999999,676.77,0.2899999999999636,60.71
678.13,676.77,678.1800000000001,676.77,0.39999999999997726,64.32
678.68,678.14,679.14,678.03,0.5199999999999818,65.74
679.3100000000001,678.71,679.76,678.47,0.6400000000001,67.35
678.53,679.3100000000001,680.0,678.49,0.5600000000000591,63.39
678.61,678.53,678.64,677.0600000000001,0.4900000000000091,63.62
677.42,678.51,679.71,677.1199999999999,0.2400000000000091,57.66
676.42,677.42,677.45,676.12,-0.06000000000005912,53.15
677.19,676.52,677.5699999999999,675.37,-0.11000000000001364,56.00
677.54,677.0500000000001,678.75,677.01,-0.06999999999993634,57.28
678.45,677.5200000000001,679.0400000000001,677.3,0.10000000000013642,60.48
676.8100000000001,678.28,678.47,675.91,-0.06999999999993634,52.80
677.9100000000001,676.6800000000001,678.29,676.3900000000001,0.0,56.76
677.27,677.9100000000001,678.0,677.0,-0.049999999999954525,53.92
677.45,677.08,678.07,677.0,-0.049999999999954525,54.61
678.02,677.47,678.2,677.1,0.04000000000007731,56.81
677.7099999999999,678.0400000000001,678.0400000000001,677.32,0.03999999999984993,55.24
679.63,677.7700000000001,681.01,677.7700000000001,0.3300000000000409,62.20
679.52,679.73,680.69,677.9599999999999,0.4600000000000364,61.61
678.79,679.5,679.84,678.52,0.38000000000010914,57.69
679.89,678.85,680.16,678.85,0.4900000000000091,61.65
679.8,679.7499999999999,680.61,678.6,0.4999999999998863,61.14
680.3399999999999,679.77,681.15,679.4300000000001,0.5599999999999454,63.09
680.0699999999999,680.2700000000001,680.74,678.99,0.5099999999998772,61.43
680.21,680.0200000000001,681.11,679.99,0.4799999999999045,61.99
678.6300000000001,680.1500000000001,680.4399999999999,678.51,0.1999999999999318,52.72
679.52,678.6300000000001,679.65,678.55,0.16000000000008185,56.65
679.45,679.52,680.0699999999999,679.44,0.12000000000000455,56.26
678.44,679.44,679.6199999999999,678.38,-0.05999999999994543,50.74
676.1,678.41,678.81,675.9999999999999,-0.5099999999999909,40.77
674.4699999999999,676.5400000000001,677.47,674.1700000000001,-0.9700000000000273,35.53
676.1899999999999,674.4699999999999,676.21,674.2900000000001,-0.8999999999998636,43.74
676.2700000000001,676.23,678.25,672.24,-0.7899999999999636,44.10
674.69,676.1300000000001,677.28,674.4,-0.92999999999995,38.86
672.9599999999999,674.6,674.97,672.47,-1.2200000000000273,34.08
673.3100000000001,673.19,674.23,671.75,-1.240000000000009,35.80
673.98,673.2299999999999,674.27,672.81,-1.0799999999999272,39.08
673.34,674.02,674.25,673.28,-1.0200000000000955,37.13
675.36,673.53,676.03,673.47,-0.6199999999998909,46.24
673.56,675.57,675.5899999999999,673.42,-0.6399999999999864,40.60
672.6,673.48,673.7700000000001,672.3800000000001,-0.7099999999999227,37.74
673.11,672.59,674.0699999999999,672.59,-0.6300000000001091,40.15
673.25,673.19,673.88,673.03,-0.5299999999999727,40.82
673.9100000000001,673.25,674.0500000000001,672.99,-0.35000000000002274,44.03
674.8,673.8900000000001,675.27,673.67,-0.09000000000014552,48.12
675.3000000000001,674.9,675.5400000000001,674.53,0.12999999999999545,50.31
675.61,675.44,676.5500000000001,675.4100000000001,0.2899999999999636,51.68
674.67,675.63,675.65,674.66,0.22000000000002728,47.42
674.4,674.69,675.0699999999999,674.3499999999999,0.12000000000000455,46.25
675.36,674.4,675.57,674.3100000000001,0.21000000000015007,50.91
677.58,675.1600000000001,677.58,674.26,0.5800000000000409,59.64
677.04,677.59,677.6400000000001,676.4499999999999,0.6700000000000728,56.98
675.95,677.0,677.68,675.83,0.5099999999999909,51.96
675.7299999999999,675.99,676.34,675.3000000000001,0.36000000000001364,50.98
675.24,675.79,675.8599999999999,674.96,0.1799999999998363,48.78
675.1899999999999,675.4499999999999,675.61,674.83,0.07000000000005002,48.55
674.3499999999999,675.22,675.22,674.01,-0.12999999999999545,44.73
674.65,674.3499999999999,675.03,674.23,-0.17999999999994998,46.35
673.99,674.67,674.73,673.59,-0.3100000000000591,43.34
674.2199999999999,674.12,674.2199999999999,673.68,-0.3100000000000591,44.69
674.06,673.99,674.7499999999999,673.97,-0.31999999999993634,43.90
674.0,674.06,674.13,673.85,-0.32000000000005,43.60
673.86,674.0,674.1600000000001,673.42,-0.32000000000005,42.84
673.68,673.86,674.1800000000001,673.3,-0.3300000000000409,41.83
672.9100000000001,673.68,673.68,672.89,-0.42000000000007276,37.75
673.97,672.94,674.0,672.9,-0.3000000000000682,45.62
674.32,673.9499999999999,674.68,673.32,-0.14999999999997726,47.96
674.66,674.46,675.0,673.85,-0.01999999999998181,50.20
674.8,674.53,674.91,674.13,0.07999999999992724,51.13
675.18,674.8,675.36,674.77,0.18999999999994088,53.67
674.99,675.18,675.82,674.87,0.1999999999999318,52.21
676.12,675.05,676.1300000000001,674.8,0.36999999999989086,59.30
676.2700000000001,676.12,676.76,676.01,0.4700000000000273,60.15
676.1300000000001,676.29,676.74,675.9999999999999,0.4599999999999227,58.92
674.72,676.42,676.43,674.3399999999999,0.23000000000013188,48.22
675.1999999999999,674.7499999999999,675.3000000000001,674.36,0.14999999999997726,51.45
674.7,675.1899999999999,675.2900000000001,674.63,0.029999999999972715,48.09
674.27,674.69,674.69,674.0500000000001,-0.11000000000001364,45.34
674.46,674.12,674.95,674.12,-0.14999999999997726,46.79
674.86,674.32,675.04,674.25,-0.10000000000002274,49.80
674.72,674.78,675.3000000000001,674.2099999999999,-0.08000000000015461,48.76
673.34,674.73,674.84,673.19,-0.2800000000000864,39.91
673.25,673.34,673.73,672.6500000000001,-0.38000000000010914,39.40
672.75,673.3,673.57,672.29,-0.5000000000001137,36.64
671.6,672.75,672.86,671.5300000000001,-0.7000000000000455,31.23
670.06,671.61,671.6999999999999,670.0,-0.9999999999998863,25.74
668.9499999999999,670.0699999999999,670.14,668.39,-1.2699999999999818,22.65
668.35,668.98,669.1999999999999,668.34,-1.4400000000000546,21.17
667.32,668.41,668.8,667.32,-1.599999999999909,18.89
666.6600000000001,667.35,667.43,666.15,-1.6800000000000637,17.58
667.5300000000001,666.61,667.73,666.48,-1.5,24.95
667.21,667.6999999999999,667.6999999999999,666.1999999999999,-1.349999999999909,24.10
668.1099999999999,667.2500000000001,668.4,667.2,-1.0599999999999454,31.23
669.55,668.1099999999999,669.67,668.1099999999999,-0.6199999999998909,40.81
669.97,669.5600000000001,670.2900000000001,669.41,-0.2699999999999818,43.29
670.14,669.97,670.5,669.8900000000001,-0.04000000000007731,44.31
670.3000000000001,670.14,670.4699999999999,669.8900000000001,0.10999999999989996,45.30
670.1899999999999,670.2800000000001,670.57,669.53,0.17000000000007276,44.71
670.6800000000001,670.0200000000001,670.6800000000001,668.7800000000001,0.2699999999999818,47.97
670.37,670.69,670.92,668.61,0.2499999999998863,46.12
670.23,670.26,670.49,669.3100000000001,0.2099999999999227,45.27
671.89,670.23,671.96,669.91,0.43000000000006366,55.69
671.24,671.89,671.89,670.99,0.4199999999999591,51.55
672.3,671.25,672.45,671.23,0.5599999999999454,57.15
670.31,672.3,672.31,669.86,0.2900000000000773,46.33
670.0699999999999,670.51,670.51,669.6199999999999,0.09000000000003183,45.22
669.63,670.0699999999999,670.18,669.1999999999999,-0.09000000000003183,43.17
667.63,669.68,670.17,667.27,-0.4899999999998954,35.35
668.32,667.6500000000001,668.72,667.42,-0.5600000000000591,39.43
667.73,668.26,668.85,667.73,-0.6700000000000728,37.26
666.96,667.8199999999999,669.01,666.51,-0.7899999999999636,34.59
667.73,666.87,667.73,666.4499999999999,-0.7000000000000455,39.28
667.05,667.6,667.6,667.05,-0.7199999999997999,36.77
667.42,667.05,667.4499999999999,667.05,-0.6100000000001273,39.05
667.05,667.42,667.9599999999999,667.05,-0.5900000000000318,37.59
666.73,667.05,667.0600000000001,666.26,-0.5800000000000409,36.33
667.28,666.75,667.36,666.73,-0.4600000000000364,40.06
667.7099999999999,667.28,667.8000000000001,666.5799999999999,-0.29999999999984084,42.87
666.96,667.6999999999999,667.99,666.78,-0.30999999999994543,39.40
667.49,666.9899999999999,667.5799999999999,666.9300000000001,-0.2199999999999136,42.92
667.74,667.49,668.35,667.03,-0.10999999999989996,44.56
667.31,667.74,668.13,667.0,-0.12000000000011823,42.31
667.5300000000001,667.34,667.8199999999999,667.18,-0.08000000000015461,43.87
667.5699999999999,667.5699999999999,667.8199999999999,667.46,-0.04000000000007731,44.17
668.0400000000001,667.49,668.16,667.17,0.04000000000007731,47.66
668.2399999999999,667.9100000000001,668.57,667.59,0.12000000000000455,49.11
666.96,668.2399999999999,668.59,666.88,-0.04000000000007731,41.21
666.5500000000001,666.92,667.9200000000001,665.82,-0.18999999999994088,39.04
665.7299999999999,666.4399999999999,666.6600000000001,665.4,-0.37000000000000455,35.06
665.5,665.66,666.31,664.91,-0.4900000000001228,34.02
665.72,665.54,666.7099999999999,665.26,-0.4900000000000091,35.98
665.67,665.77,666.2700000000001,665.2099999999999,-0.4699999999999136,35.72
665.91,665.7399999999999,666.4499999999999,665.0,-0.38999999999998636,38.04
665.51,665.88,665.97,664.8800000000001,-0.38999999999998636,35.73
666.3299999999999,665.4599999999999,666.49,665.3000000000001,-0.2400000000000091,43.34
666.47,666.2800000000001,666.8499999999999,666.1400000000001,-0.11999999999989086,44.55
667.6899999999999,666.5,667.6899999999999,666.25,0.14000000000010004,53.79
667.2500000000001,667.6899999999999,667.74,667.09,0.1999999999998181,50.52
668.7700000000001,667.3800000000001,670.1500000000001,667.37,0.4500000000000455,59.65
673.6300000000001,668.7700000000001,674.44,668.7700000000001,1.3000000000000682,75.32
672.86,673.6300000000001,673.67,672.03,1.57000000000005,70.64
671.5699999999999,672.8199999999999,672.8299999999999,671.5699999999999,1.4200000000000728,63.52
671.51,671.5699999999999,672.3,671.21,1.2499999999998863,63.20
671.5300000000001,671.5,671.77,670.88,1.0800000000001546,63.26
673.1800000000001,671.5400000000001,673.33,671.3199999999999,1.1800000000000637,68.33
673.11,673.0899999999999,673.9499999999999,672.07,1.1399999999999864,67.90
672.7900000000001,673.1700000000001,673.28,672.48,1.0100000000001046,65.87
673.6,672.85,673.61,672.5100000000001,1.0000000000001137,68.44
674.12,673.6,674.58,673.14,1.009999999999991,70.01
673.9000000000001,674.12,674.36,673.72,0.9200000000000728,68.46
673.85,673.92,674.0799999999999,673.0500000000001,0.8099999999999454,68.09
674.0300000000001,673.8900000000001,674.1600000000001,673.4999999999999,0.7300000000000182,68.75
672.55,674.0400000000001,674.0400000000001,672.55,0.4199999999999591,58.23
673.0999999999999,672.56,673.3,672.4399999999999,0.3000000000000682,60.64
673.1700000000001,673.07,673.45,672.6999999999999,0.2299999999999045,60.95
673.13,673.22,673.73,672.99,0.18000000000006366,60.65
674.25,673.32,674.26,672.9699999999999,0.2999999999999545,65.63
675.62,674.25,675.76,674.0899999999999,0.5600000000000591,70.54
675.7399999999999,675.6700000000001,675.99,675.03,0.6899999999999409,70.94
674.51,675.5999999999999,675.82,674.4899999999999,0.5199999999999818,61.85
673.98,674.51,674.72,673.1700000000001,0.3300000000000409,58.39
672.21,673.8900000000001,673.9599999999999,671.73,-0.07000000000016371,48.59
672.08,672.1199999999999,672.6999999999999,671.22,-0.3000000000000682,47.95
671.24,672.1199999999999,672.22,670.66,-0.5299999999999727,43.94
671.1,671.25,671.91,670.7299999999999,-0.6599999999999682,43.29
671.4599999999999,671.14,671.8499999999999,670.82,-0.6200000000001182,45.52
672.0,671.4499999999999,672.0600000000001,670.1500000000001,-0.4900000000000091,48.78
669.41,671.96,672.16,667.9300000000001,-0.779999999999859,37.28
670.24,669.42,670.98,668.68,-0.7600000000001046,42.00
670.0699999999999,670.1999999999999,670.92,669.82,-0.7299999999999045,41.31
666.9799999999999,670.17,670.35,666.36,-1.1400000000001,31.31
667.54,667.03,667.86,665.84,-1.2100000000000364,34.41
668.15,667.5,668.65,667.1,-1.080000000000041,37.71
669.52,668.0999999999999,669.76,667.7800000000001,-0.7300000000000182,44.46
669.27,669.4899999999999,670.06,669.27,-0.5399999999999636,43.53
668.51,669.2900000000001,669.2900000000001,668.19,-0.5199999999998681,40.75
667.94,668.54,668.84,667.37,-0.5600000000000591,38.75
668.3,667.89,668.32,666.76,-0.4999999999998863,40.73
669.7500000000001,668.35,670.0,668.26,-0.21000000000003638,48.01
669.3000000000001,669.87,670.04,668.84,-0.10999999999989996,46.12
668.8299999999999,669.2900000000001,669.51,668.7,-0.12000000000000455,44.16
667.88,668.86,668.87,667.62,-0.2599999999999909,40.42
668.1800000000001,668.17,668.21,667.47,-0.2799999999999727,42.09
668.02,668.1099999999999,668.54,667.72,-0.2999999999999545,41.42
667.19,667.86,667.86,666.8100000000001,-0.40999999999996817,38.06
666.2800000000001,667.19,667.24,665.83,-0.5799999999998136,34.73
665.7,666.2800000000001,666.2800000000001,665.0,-0.7399999999998954,32.76
664.3599999999999,665.69,665.69,663.75,-0.9799999999997908,28.71
664.82,664.3599999999999,664.82,663.54,-0.9800000000000182,31.83
665.36,664.83,665.57,664.32,-0.8300000000000409,35.39
665.0200000000001,665.36,665.5,663.2,-0.7599999999999909,34.18
665.96,665.14,666.49,664.9,-0.5299999999999727,40.27
665.18,665.93,665.93,664.7,-0.4899999999998954,37.20
664.73,665.1999999999999,665.3399999999999,664.39,-0.5100000000001046,35.51
664.1800000000001,664.8800000000001,664.8800000000001,663.79,-0.57000000000005,33.51
664.1,664.2299999999999,664.59,663.71,-0.5799999999999272,33.22
663.68,664.0699999999999,664.3599999999999,663.41,-0.6099999999999,31.65
663.42,663.74,663.8,662.5,-0.6399999999999864,30.69
662.18,663.41,663.42,662.08,-0.7900000000000773,26.54
662.75,662.18,662.75,661.52,-0.7499999999998863,31.15
662.5699999999999,662.75,662.8100000000001,661.77,-0.7000000000000455,30.50
663.26,662.5,663.4,661.74,-0.5399999999999636,36.02
663.01,663.22,663.22,662.46,-0.4500000000000455,34.93
663.04,663.0,663.28,662.3900000000001,-0.36999999999989086,35.19
662.85,663.04,663.2,662.33,-0.3300000000001546,34.28
662.14,662.87,663.09,662.08,-0.35999999999989996,30.85
662.31,662.28,662.5200000000001,661.91,-0.35000000000002274,32.59
663.15,662.31,663.15,661.5999999999999,-0.20000000000004547,40.56
662.6999999999999,663.15,663.38,662.5799999999999,-0.16999999999995907,37.97
662.6899999999999,662.6999999999999,663.1099999999999,662.03,-0.13999999999998636,37.91
661.4200000000001,662.6700000000001,662.9200000000001,661.1899999999999,-0.3100000000000591,31.37
661.3199999999999,661.4200000000001,661.5,660.8100000000001,-0.40999999999996817,30.91
659.97,661.3199999999999,661.36,659.32,-0.6300000000001091,25.55
660.5999999999999,660.1,660.72,659.0600000000001,-0.6200000000001182,31.52
660.1999999999999,660.5600000000001,660.84,660.13,-0.6400000000001,29.88
659.83,660.1999999999999,660.1999999999999,659.48,-0.6700000000000728,28.41
660.64,659.8900000000001,660.8700000000001,659.73,-0.5199999999999818,35.85
659.85,660.5600000000001,660.66,659.48,-0.5199999999999818,32.32
659.81,659.65,660.0,659.54,-0.5099999999999909,32.15
659.41,659.8199999999999,659.9499999999999,659.41,-0.5299999999999727,30.40
659.8199999999999,659.4899999999999,660.53,659.42,-0.44000000000005457,34.34
658.76,659.8199999999999,659.8199999999999,658.23,-0.5300000000000864,29.67
658.98,658.8199999999999,659.0,658.0,-0.5099999999999909,31.74
659.39,658.9399999999999,659.86,658.61,-0.41000000000019554,35.56
658.76,659.47,659.65,658.67,-0.42000000000007276,32.55
660.0,658.85,661.3199999999999,658.52,-0.2199999999999136,42.82
659.87,659.86,660.2900000000001,659.7600000000001,-0.11000000000001364,42.10
660.05,659.84,660.3299999999999,659.48,-0.020000000000095497,43.52
662.6999999999999,660.0699999999999,663.4,658.85,0.42999999999995,59.36
663.03,662.74,663.3699999999999,662.5,0.7000000000000455,60.84
662.54,663.13,663.13,662.5,0.7300000000000182,57.50
661.75,662.54,662.54,660.66,0.5900000000000318,52.51
661.1,661.88,661.9,660.72,0.37000000000000455,48.76
661.4200000000001,661.16,661.6800000000001,660.2900000000001,0.2799999999999727,50.63
660.96,661.43,661.4499999999999,659.64,0.15000000000009095,47.92
661.06,660.95,661.09,660.3399999999999,0.07000000000005002,48.56
660.71,660.98,661.08,660.52,-0.010000000000104592,46.40
659.8900000000001,660.71,661.1899999999999,659.8900000000001,-0.20000000000015916,41.71
660.06,659.91,660.75,659.19,-0.2500000000001137,43.00
659.0600000000001,660.05,660.05,658.5000000000001,-0.42000000000007276,37.72
659.59,659.16,659.6200000000001,658.9599999999999,-0.40999999999996817,41.80
659.58,659.58,660.14,659.1800000000001,-0.37000000000000455,41.74
660.37,659.61,660.5600000000001,659.61,-0.2099999999999227,47.65
661.1,660.37,661.87,660.2900000000001,0.0,52.45
660.39,661.22,661.69,660.26,0.0,47.86
658.8199999999999,660.37,660.41,658.54,-0.2299999999999045,39.59
660.95,658.8199999999999,662.21,658.7700000000001,-0.030000000000086402,51.76
660.86,660.94,661.22,660.7399999999999,0.08000000000015461,51.29
660.3399999999999,660.86,660.91,660.3100000000001,0.05000000000006821,48.55
660.38,660.3499999999999,660.4699999999999,659.81,0.04000000000007731,48.78
660.39,660.3399999999999,660.4599999999999,659.93,0.029999999999972715,48.84
661.08,660.3499999999999,662.0600000000001,659.6,0.12999999999999545,52.98
660.99,661.26,661.6700000000001,660.5600000000001,0.15999999999985448,52.39
661.3,660.97,662.24,660.97,0.2199999999999136,54.29
