price,supertrendSell,supertrendBuy,rsi,ema
0.071260,0.07,n/a,84.46,0.071097
0.071268,0.07,n/a,80.32,0.071099
0.071224,0.07,n/a,58.12,0.071100
0.071188,0.07,n/a,34.20,0.071101
0.071282,0.07,n/a,39.35,0.071103
0.071323,0.07,n/a,66.67,0.071105
0.071331,0.07,n/a,100.00,0.071107
0.071301,0.07,n/a,92.35,0.071109
0.071310,0.07,n/a,86.68,0.071111
0.071331,0.07,n/a,85.62,0.071113
0.071453,n/a,0.07,93.26,0.071117
0.071436,n/a,0.07,96.01,0.071120
0.071465,n/a,0.07,96.82,0.071123
0.071391,n/a,0.07,84.62,0.071126
0.071409,n/a,0.07,77.29,0.071129
0.071386,n/a,0.07,63.78,0.071131
0.071344,n/a,0.07,56.21,0.071134
0.071381,n/a,0.07,40.84,0.071136
0.071368,n/a,0.07,25.76,0.071138
0.071296,n/a,0.07,12.19,0.071140
0.071249,0.07,n/a,4.49,0.071141
0.071258,0.07,n/a,1.40,0.071142
0.071280,0.07,n/a,6.25,0.071143
0.071269,0.07,n/a,9.65,0.071145
0.071302,0.07,n/a,17.03,0.071146
0.071308,0.07,n/a,21.90,0.071148
0.071289,0.07,n/a,28.38,0.071149
0.071284,0.07,n/a,28.32,0.071151
0.071338,0.07,n/a,45.09,0.071153
0.071357,0.07,n/a,68.55,0.071155
0.071387,0.07,n/a,93.17,0.071157
0.071388,0.07,n/a,100.00,0.071159
0.071375,0.07,n/a,95.89,0.071161
0.071380,0.07,n/a,93.02,0.071163
0.071419,0.07,n/a,93.02,0.071166
0.071411,0.07,n/a,94.37,0.071168
0.071393,0.07,n/a,88.31,0.071171
0.071348,0.07,n/a,62.85,0.071172
0.071351,0.07,n/a,41.11,0.071174
0.071341,0.07,n/a,22.18,0.071176
0.071342,0.07,n/a,20.13,0.071178
0.071377,0.07,n/a,26.34,0.071180
0.071272,0.07,n/a,20.88,0.071180
0.071232,0.07,n/a,15.05,0.071181
0.071288,0.07,n/a,10.69,0.071182
0.071139,0.07,n/a,10.69,0.071182
0.071194,0.07,n/a,7.92,0.071181
0.071181,0.07,n/a,15.04,0.071181
0.071130,0.07,n/a,18.02,0.071181
0.071136,0.07,n/a,14.59,0.071180
0.071156,0.07,n/a,16.03,0.071180
0.071157,0.07,n/a,21.82,0.071180
0.071150,0.07,n/a,25.13,0.071180
0.071180,0.07,n/a,31.07,0.071180
0.071239,0.07,n/a,55.64,0.071180
0.071210,0.07,n/a,74.90,0.071180
0.071285,0.07,n/a,93.73,0.071182
0.071340,0.07,n/a,93.73,0.071183
0.071373,n/a,0.07,100.00,0.071185
0.071359,n/a,0.07,97.82,0.071187
0.071350,n/a,0.07,94.19,0.071188
0.071313,n/a,0.07,84.82,0.071190
0.071286,n/a,0.07,73.33,0.071191
0.071325,n/a,0.07,67.62,0.071192
0.071336,n/a,0.07,69.17,0.071193
0.071310,n/a,0.07,70.43,0.071194
0.071327,n/a,0.07,57.35,0.071197
0.071361,n/a,0.07,62.79,0.071199
0.071282,n/a,0.07,44.62,0.071199
0.071308,n/a,0.07,33.71,0.071200
0.071260,n/a,0.07,7.35,0.071201
0.071134,n/a,0.07,7.35,0.071200
0.071200,n/a,0.07,10.35,0.071200
0.071203,n/a,0.07,21.27,0.071200
0.071211,n/a,0.07,33.47,0.071201
0.071247,n/a,0.07,40.95,0.071201
0.071222,n/a,0.07,44.39,0.071201
0.071182,n/a,0.07,41.37,0.071201
0.071167,n/a,0.07,30.84,0.071201
0.071224,n/a,0.07,33.32,0.071201
0.071252,n/a,0.07,65.00,0.071202
0.071281,n/a,0.07,81.48,0.071202
0.071303,n/a,0.07,97.96,0.071203
0.071225,n/a,0.07,85.51,0.071204
0.071173,n/a,0.07,55.67,0.071203
0.071168,n/a,0.07,24.87,0.071203
0.071128,0.07,n/a,6.02,0.071202
0.071170,0.07,n/a,12.49,0.071202
0.071208,0.07,n/a,28.11,0.071202
0.071207,0.07,n/a,46.06,0.071202
0.071181,0.07,n/a,48.84,0.071202
0.071176,0.07,n/a,42.43,0.071202
0.071163,0.07,n/a,33.51,0.071201
0.071088,0.07,n/a,20.77,0.071200
0.071045,0.07,n/a,9.04,0.071199
0.071057,0.07,n/a,2.60,0.071197
0.071019,0.07,n/a,2.60,0.071195
0.071129,0.07,n/a,31.56,0.071195
0.071207,0.07,n/a,62.29,0.071195
0.071262,0.07,n/a,95.62,0.071195
0.071191,0.07,n/a,91.43,0.071195
0.071176,0.07,n/a,81.19,0.071195
0.071112,0.07,n/a,64.22,0.071194
0.071114,0.07,n/a,56.07,0.071194
0.071113,0.07,n/a,49.50,0.071193
0.071136,0.07,n/a,52.83,0.071192
0.071100,0.07,n/a,51.66,0.071191
0.071081,0.07,n/a,48.45,0.071190
0.071079,0.07,n/a,41.81,0.071189
0.071071,0.07,n/a,38.43,0.071188
0.071052,0.07,n/a,25.13,0.071187
0.070980,0.07,n/a,12.07,0.071185
0.071037,0.07,n/a,10.59,0.071183
0.071102,0.07,n/a,38.96,0.071182
0.071122,0.07,n/a,72.29,0.071182
0.071166,0.07,n/a,95.04,0.071181
0.071151,0.07,n/a,97.40,0.071181
0.071100,0.07,n/a,86.49,0.071180
0.071099,0.07,n/a,75.43,0.071180
0.071080,0.07,n/a,63.90,0.071179
0.071118,0.07,n/a,67.62,0.071178
0.071039,0.07,n/a,59.40,0.071177
0.071042,0.07,n/a,54.83,0.071175
0.071076,0.07,n/a,49.68,0.071174
0.071058,0.07,n/a,53.78,0.071173
0.071092,0.07,n/a,58.59,0.071172
0.071135,0.07,n/a,68.11,0.071172
0.071006,0.07,n/a,49.96,0.071170
0.071005,0.07,n/a,30.52,0.071169
0.071018,0.07,n/a,4.11,0.071167
0.071106,0.07,n/a,32.79,0.071167
0.071055,0.07,n/a,48.79,0.071165
0.070993,0.07,n/a,47.18,0.071164
0.071046,0.07,n/a,34.84,0.071163
0.071029,0.07,n/a,31.38,0.071161
0.071085,0.07,n/a,55.34,0.071160
0.071187,0.07,n/a,72.33,0.071161
0.071131,0.07,n/a,83.58,0.071160
0.071078,0.07,n/a,72.70,0.071160
0.071074,0.07,n/a,54.34,0.071159
0.071056,0.07,n/a,42.69,0.071158
0.071081,0.07,n/a,43.56,0.071157
0.071047,0.07,n/a,38.09,0.071156
0.071086,0.07,n/a,36.37,0.071154
0.071047,0.07,n/a,36.71,0.071153
0.071137,0.07,n/a,51.41,0.071153
0.071116,0.07,n/a,52.90,0.071153
0.071136,0.07,n/a,65.54,0.071152
0.071135,0.07,n/a,63.49,0.071152
0.071095,0.07,n/a,58.89,0.071152
0.071091,0.07,n/a,48.96,0.071151
0.071059,0.07,n/a,26.80,0.071150
0.071036,0.07,n/a,12.55,0.071149
0.070995,0.07,n/a,0.00,0.071147
0.071074,0.07,n/a,20.54,0.071147
0.071056,0.07,n/a,37.02,0.071146
0.071105,0.07,n/a,64.79,0.071145
0.071081,0.07,n/a,66.28,0.071145
0.071106,0.07,n/a,77.58,0.071144
0.071129,0.07,n/a,83.14,0.071144
0.071071,0.07,n/a,79.83,0.071143
0.071046,0.07,n/a,65.07,0.071142
0.071055,0.07,n/a,47.15,0.071142
0.071053,0.07,n/a,43.34,0.071141
0.071075,0.07,n/a,51.52,0.071140
0.071071,0.07,n/a,56.16,0.071139
0.071070,0.07,n/a,60.99,0.071139
0.071119,0.07,n/a,73.13,0.071139
0.071145,0.07,n/a,86.41,0.071139
0.071159,0.07,n/a,100.00,0.071139
0.071118,0.07,n/a,84.77,0.071139
0.071057,0.07,n/a,51.44,0.071138
0.071043,0.07,n/a,18.10,0.071137
0.070995,0.07,n/a,0.00,0.071135
0.070992,0.07,n/a,0.00,0.071134
0.070910,0.07,n/a,0.00,0.071132
0.070949,0.07,n/a,6.87,0.071130
0.070975,0.07,n/a,18.00,0.071128
0.070969,0.07,n/a,28.43,0.071127
0.070937,0.07,n/a,28.36,0.071125
0.070948,0.07,n/a,26.03,0.071123
0.070815,0.07,n/a,15.60,0.071120
0.070804,0.07,n/a,8.80,0.071117
0.070789,0.07,n/a,0.00,0.071114
0.070752,0.07,n/a,0.00,0.071110
0.070757,0.07,n/a,1.48,0.071107
0.070729,0.07,n/a,1.48,0.071103
0.070879,0.07,n/a,34.82,0.071101
0.070895,0.07,n/a,66.67,0.071099
0.070865,0.07,n/a,95.96,0.071096
0.070848,0.07,n/a,89.68,0.071094
0.070791,0.07,n/a,76.41,0.071091
0.070757,0.07,n/a,63.45,0.071087
0.070759,0.07,n/a,53.13,0.071084
0.070758,0.07,n/a,49.68,0.071081
0.070765,0.07,n/a,51.56,0.071078
0.070734,0.07,n/a,49.02,0.071074
0.070698,0.07,n/a,42.32,0.071071
0.070702,0.07,n/a,35.05,0.071067
0.070787,0.07,n/a,50.82,0.071064
0.070789,0.07,n/a,70.00,0.071061
0.070677,0.07,n/a,67.10,0.071058
0.070714,0.07,n/a,57.99,0.071054
0.070893,0.07,n/a,62.23,0.071053
0.070875,0.07,n/a,85.36,0.071051
0.070806,0.07,n/a,87.98,0.071048
0.070809,0.07,n/a,78.44,0.071046
0.070835,0.07,n/a,74.07,0.071044
0.070962,n/a,0.07,83.94,0.071043
0.070958,n/a,0.07,93.04,0.071042
0.070962,n/a,0.07,99.44,0.071041
0.070918,n/a,0.07,94.08,0.071040
0.070937,n/a,0.07,90.44,0.071039
0.071113,n/a,0.07,90.57,0.071040
0.070935,n/a,0.07,81.28,0.071039
0.070876,n/a,0.07,63.82,0.071037
0.070939,n/a,0.07,38.67,0.071036
0.070970,n/a,0.07,31.28,0.071036
0.071056,n/a,0.07,38.75,0.071036
0.070920,n/a,0.07,33.99,0.071035
0.070858,n/a,0.07,22.70,0.071033
0.070681,0.07,n/a,3.43,0.071029
0.070694,0.07,n/a,0.95,0.071026
0.070801,0.07,n/a,9.36,0.071024
0.070830,0.07,n/a,19.65,0.071022
0.070936,0.07,n/a,35.40,0.071021
0.071055,0.07,n/a,49.84,0.071021
0.071182,n/a,0.07,72.89,0.071023
0.071098,n/a,0.07,82.90,0.071024
0.071124,n/a,0.07,88.16,0.071025
0.071143,n/a,0.07,83.98,0.071026
0.071209,n/a,0.07,90.00,0.071028
0.071248,n/a,0.07,95.23,0.071030
0.071241,n/a,0.07,98.75,0.071032
0.071225,n/a,0.07,97.09,0.071034
0.071282,n/a,0.07,97.09,0.071036
0.071270,n/a,0.07,96.03,0.071039
0.071239,n/a,0.07,91.41,0.071041
0.071357,n/a,0.07,91.41,0.071044
0.071389,n/a,0.07,93.14,0.071047
0.071319,n/a,0.07,80.04,0.071050
0.071271,n/a,0.07,47.39,0.071052
0.071260,n/a,0.07,14.06,0.071054
0.071299,n/a,0.07,7.67,0.071057
0.071312,n/a,0.07,16.29,0.071059
0.071333,n/a,0.07,29.45,0.071062
0.071392,n/a,0.07,45.96,0.071065
0.071345,n/a,0.07,45.80,0.071068
0.071333,n/a,0.07,38.19,0.071071
0.071395,n/a,0.07,32.18,0.071074
0.071410,n/a,0.07,43.28,0.071077
0.071369,n/a,0.07,44.53,0.071080
0.071398,n/a,0.07,39.84,0.071083
0.071393,n/a,0.07,35.31,0.071086
0.071516,n/a,0.07,61.85,0.071091
0.071436,n/a,0.07,57.40,0.071094
0.071430,n/a,0.07,43.06,0.071097
0.071531,n/a,0.07,32.49,0.071102
0.071444,n/a,0.07,24.13,0.071105
0.071511,n/a,0.07,34.44,0.071109
0.071520,n/a,0.07,24.89,0.071113
0.071449,n/a,0.07,24.89,0.071117
0.071450,n/a,0.07,13.38,0.071120
0.071448,n/a,0.07,0.17,0.071123
0.071361,n/a,0.07,0.17,0.071126
0.071377,n/a,0.07,2.14,0.071128
0.071432,n/a,0.07,11.34,0.071131
0.071414,n/a,0.07,17.90,0.071134
0.071401,n/a,0.07,21.13,0.071137
0.071391,n/a,0.07,15.49,0.071139
0.071364,n/a,0.07,8.94,0.071141
0.071312,n/a,0.07,3.56,0.071143
0.071318,n/a,0.07,1.15,0.071145
0.071191,0.07,n/a,1.15,0.071145
0.071262,0.07,n/a,12.45,0.071146
0.071300,0.07,n/a,28.04,0.071148
0.071352,0.07,n/a,51.90,0.071150
0.071376,0.07,n/a,70.03,0.071152
0.071493,n/a,0.07,86.63,0.071156
0.071543,n/a,0.07,96.10,0.071159
0.071552,n/a,0.07,100.00,0.071163
0.071653,n/a,0.07,100.00,0.071168
0.071656,n/a,0.07,100.00,0.071173
0.071624,n/a,0.07,96.61,0.071178
0.071766,n/a,0.07,96.61,0.071183
0.071656,n/a,0.07,87.63,0.071188
0.071713,n/a,0.07,84.47,0.071193
0.071669,n/a,0.07,72.27,0.071198
0.071754,n/a,0.07,72.57,0.071204
0.071671,n/a,0.07,58.86,0.071208
0.071689,n/a,0.07,50.40,0.071213
0.071574,n/a,0.07,25.75,0.071217
0.071613,n/a,0.07,16.36,0.071221
0.071496,n/a,0.07,3.69,0.071223
0.071539,n/a,0.07,7.15,0.071226
0.071536,n/a,0.07,6.69,0.071230
0.071597,n/a,0.07,14.92,0.071233
0.071594,n/a,0.07,19.41,0.071237
0.071548,n/a,0.07,21.23,0.071240
0.071580,n/a,0.07,22.04,0.071243
0.071521,n/a,0.07,15.60,0.071246
0.071522,n/a,0.07,12.20,0.071249
0.071505,n/a,0.07,3.16,0.071251
0.071496,n/a,0.07,1.65,0.071254
0.071505,n/a,0.07,3.45,0.071256
0.071548,n/a,0.07,23.09,0.071259
0.071555,n/a,0.07,47.95,0.071262
0.071612,n/a,0.07,77.83,0.071266
0.071638,n/a,0.07,91.53,0.071269
0.071624,n/a,0.07,95.82,0.071273
0.071545,n/a,0.07,70.38,0.071276
0.071521,n/a,0.07,39.22,0.071278
0.071548,n/a,0.07,19.43,0.071281
0.071566,n/a,0.07,25.64,0.071284
0.071553,n/a,0.07,33.95,0.071286
0.071533,n/a,0.07,29.47,0.071289
0.071521,n/a,0.07,16.88,0.071291
0.071498,n/a,0.07,6.40,0.071293
0.071403,0.07,n/a,1.51,0.071294
0.071363,0.07,n/a,0.00,0.071295
0.071350,0.07,n/a,0.00,0.071295
0.071349,0.07,n/a,0.00,0.071296
0.071402,0.07,n/a,10.23,0.071297
0.071366,0.07,n/a,18.25,0.071298
0.071381,0.07,n/a,29.89,0.071298
0.071320,0.07,n/a,22.80,0.071299
0.071261,0.07,n/a,14.78,0.071298
0.071291,0.07,n/a,10.15,0.071298
0.071315,0.07,n/a,20.87,0.071298
0.071252,0.07,n/a,26.65,0.071298
0.071254,0.07,n/a,27.05,0.071297
0.071190,0.07,n/a,13.18,0.071296
0.071103,0.07,n/a,7.41,0.071294
0.071132,0.07,n/a,8.71,0.071293
0.071190,0.07,n/a,33.40,0.071292
0.071183,0.07,n/a,57.06,0.071291
0.071237,0.07,n/a,81.69,0.071290
0.071203,0.07,n/a,85.29,0.071289
0.071148,0.07,n/a,82.49,0.071288
0.071129,0.07,n/a,67.61,0.071286
0.071082,0.07,n/a,52.10,0.071284
0.071090,0.07,n/a,46.11,0.071282
0.071073,0.07,n/a,40.38,0.071280
0.071066,0.07,n/a,39.42,0.071278
0.071091,0.07,n/a,43.72,0.071276
0.071046,0.07,n/a,43.79,0.071274
0.071043,0.07,n/a,38.03,0.071272
0.071095,0.07,n/a,43.22,0.071270
0.071241,0.07,n/a,63.76,0.071270
0.071261,n/a,0.07,91.03,0.071270
0.071201,n/a,0.07,92.32,0.071269
0.071193,n/a,0.07,83.66,0.071268
0.071316,n/a,0.07,83.66,0.071269
0.071330,n/a,0.07,91.34,0.071269
0.071339,n/a,0.07,100.00,0.071270
0.071316,n/a,0.07,97.17,0.071270
0.071309,n/a,0.07,93.47,0.071271
0.071364,n/a,0.07,93.47,0.071272
0.071307,n/a,0.07,89.41,0.071272
0.071297,n/a,0.07,85.08,0.071272
0.071258,n/a,0.07,68.56,0.071272
0.071284,n/a,0.07,51.64,0.071272
0.071242,n/a,0.07,26.33,0.071272
0.071261,n/a,0.07,14.43,0.071272
0.071200,n/a,0.07,4.91,0.071271
0.071189,n/a,0.07,4.91,0.071270
0.071299,n/a,0.07,19.83,0.071271
0.071370,n/a,0.07,49.49,0.071272
0.071215,n/a,0.07,55.37,0.071271
0.071165,n/a,0.07,35.53,0.071270
0.071161,n/a,0.07,5.87,0.071269
0.071165,n/a,0.07,0.73,0.071268
0.071275,n/a,0.07,19.62,0.071268
0.071299,n/a,0.07,41.95,0.071268
0.071316,n/a,0.07,66.02,0.071269
0.071272,n/a,0.07,64.13,0.071269
0.071188,n/a,0.07,45.72,0.071268
0.071217,n/a,0.07,29.74,0.071267
0.071225,n/a,0.07,22.96,0.071267
0.071203,n/a,0.07,25.62,0.071266
0.071172,n/a,0.07,18.34,0.071265
0.071253,n/a,0.07,26.86,0.071264
0.071193,n/a,0.07,34.44,0.071264
0.071097,n/a,0.07,32.35,0.071262
0.070945,0.07,n/a,9.14,0.071259
0.071020,0.07,n/a,9.20,0.071257
0.071112,0.07,n/a,28.14,0.071255
0.071142,0.07,n/a,54.08,0.071254
0.071159,0.07,n/a,72.80,0.071253
0.071073,0.07,n/a,72.87,0.071251
0.071108,0.07,n/a,70.29,0.071250
0.071034,0.07,n/a,58.48,0.071248
0.071105,0.07,n/a,64.27,0.071246
0.071128,0.07,n/a,68.39,0.071245
0.071119,0.07,n/a,78.74,0.071244
0.071048,0.07,n/a,76.38,0.071242
0.071042,0.07,n/a,70.60,0.071240
0.071021,0.07,n/a,52.85,0.071236
0.071065,0.07,n/a,50.27,0.071234
0.071013,0.07,n/a,30.40,0.071232
0.071062,0.07,n/a,43.47,0.071230
0.071089,0.07,n/a,57.70,0.071229
0.071182,0.07,n/a,89.21,0.071228
0.071220,0.07,n/a,100.00,0.071228
0.071235,0.07,n/a,100.00,0.071228
0.071187,0.07,n/a,91.58,0.071228
0.071203,0.07,n/a,85.40,0.071228
0.071205,0.07,n/a,79.50,0.071227
0.071249,0.07,n/a,87.92,0.071228
0.071213,0.07,n/a,87.08,0.071227
0.071190,0.07,n/a,81.62,0.071227
0.071220,0.07,n/a,74.90,0.071227
0.071206,0.07,n/a,72.33,0.071227
0.071226,0.07,n/a,75.45,0.071227
0.071293,n/a,0.07,82.17,0.071227
0.071234,n/a,0.07,65.51,0.071228
0.071209,n/a,0.07,40.41,0.071227
0.071225,n/a,0.07,12.40,0.071227
0.071197,n/a,0.07,5.33,0.071227
0.071204,n/a,0.07,7.55,0.071227
0.071186,n/a,0.07,2.23,0.071226
0.071180,n/a,0.07,2.23,0.071226
0.071187,n/a,0.07,2.27,0.071226
0.071179,n/a,0.07,2.27,0.071225
0.070953,0.07,n/a,2.27,0.071222
0.070997,0.07,n/a,5.48,0.071220
0.070840,0.07,n/a,5.48,0.071216
0.070922,0.07,n/a,13.31,0.071213
0.070920,0.07,n/a,17.41,0.071210
0.070870,0.07,n/a,24.19,0.071207
0.070909,0.07,n/a,27.97,0.071204
0.070941,0.07,n/a,35.28,0.071202
0.070964,0.07,n/a,48.38,0.071199
0.070942,0.07,n/a,56.06,0.071197
0.070890,0.07,n/a,53.45,0.071194
0.070856,0.07,n/a,44.81,0.071190
0.070871,0.07,n/a,39.90,0.071187
0.070874,0.07,n/a,47.67,0.071184
0.070843,0.07,n/a,53.58,0.071180
0.070854,0.07,n/a,59.59,0.071177
0.070883,0.07,n/a,63.68,0.071174
0.070859,0.07,n/a,65.51,0.071171
0.070862,0.07,n/a,65.61,0.071168
0.070829,0.07,n/a,43.14,0.071165
0.070821,0.07,n/a,24.72,0.071161
0.070847,0.07,n/a,23.43,0.071158
0.070916,0.07,n/a,53.09,0.071156
0.070958,0.07,n/a,85.85,0.071154
0.070951,0.07,n/a,98.45,0.071152
0.070945,0.07,n/a,95.52,0.071150
0.070953,0.07,n/a,94.44,0.071148
0.070951,0.07,n/a,94.37,0.071146
0.070976,0.07,n/a,97.30,0.071144
0.070985,0.07,n/a,98.39,0.071143
0.070962,0.07,n/a,94.21,0.071141
0.070967,0.07,n/a,89.56,0.071139
0.070931,0.07,n/a,76.13,0.071137
0.071044,0.07,n/a,81.91,0.071136
0.071029,0.07,n/a,83.28,0.071135
0.071111,n/a,0.07,96.71,0.071135
0.071042,n/a,0.07,80.50,0.071134
0.070973,n/a,0.07,37.38,0.071131
0.071051,n/a,0.07,36.32,0.071130
0.070970,n/a,0.07,21.32,0.071129
0.070969,n/a,0.07,20.17,0.071127
0.070962,n/a,0.07,4.89,0.071126
0.070957,n/a,0.07,2.76,0.071124
0.070942,n/a,0.07,0.79,0.071122
0.070955,n/a,0.07,2.61,0.071121
0.070973,n/a,0.07,8.83,0.071119
0.070984,n/a,0.07,17.27,0.071118
0.071015,n/a,0.07,29.16,0.071117
0.071048,n/a,0.07,56.27,0.071116
0.071027,n/a,0.07,73.05,0.071115
0.071037,n/a,0.07,86.88,0.071114
0.071049,n/a,0.07,85.63,0.071114
0.071024,n/a,0.07,81.98,0.071113
0.071049,n/a,0.07,83.62,0.071112
0.071093,n/a,0.07,84.86,0.071112
0.071066,n/a,0.07,87.59,0.071112
0.071031,n/a,0.07,71.26,0.071111
0.071040,n/a,0.07,52.03,0.071110
0.071043,n/a,0.07,33.89,0.071109
0.071088,n/a,0.07,46.22,0.071108
0.071102,n/a,0.07,67.85,0.071108
0.071123,n/a,0.07,92.04,0.071109
0.071113,n/a,0.07,93.17,0.071109
0.071082,n/a,0.07,64.61,0.071108
0.071089,n/a,0.07,49.59,0.071108
0.071086,n/a,0.07,32.77,0.071108
0.071139,n/a,0.07,55.72,0.071108
0.071127,n/a,0.07,68.21,0.071108
0.071141,n/a,0.07,87.56,0.071109
0.071193,n/a,0.07,88.45,0.071110
0.071199,n/a,0.07,96.76,0.071110
0.071185,n/a,0.07,92.08,0.071111
0.071133,n/a,0.07,58.79,0.071111
0.071076,n/a,0.07,25.45,0.071111
0.071058,n/a,0.07,0.04,0.071111
0.071109,n/a,0.07,9.91,0.071111
0.071113,n/a,0.07,20.54,0.071111
0.071176,n/a,0.07,41.26,0.071111
0.071150,n/a,0.07,46.74,0.071112
0.071210,n/a,0.07,59.77,0.071113
0.071307,n/a,0.07,72.38,0.071115
0.071276,n/a,0.07,84.43,0.071116
0.071229,n/a,0.07,80.07,0.071117
0.071220,n/a,0.07,64.53,0.071118
0.071271,n/a,0.07,60.66,0.071120
0.071218,n/a,0.07,56.31,0.071121
0.071242,n/a,0.07,56.28,0.071122
0.071235,n/a,0.07,49.32,0.071123
0.071228,n/a,0.07,42.27,0.071124
0.071199,n/a,0.07,24.51,0.071125
0.071119,n/a,0.07,7.89,0.071125
0.071215,n/a,0.07,12.63,0.071126
0.071183,n/a,0.07,21.18,0.071126
0.071254,n/a,0.07,37.59,0.071128
0.071266,n/a,0.07,46.26,0.071129
0.071283,n/a,0.07,64.86,0.071130
0.071326,n/a,0.07,81.59,0.071132
0.071304,n/a,0.07,88.62,0.071134
0.071239,n/a,0.07,76.99,0.071135
0.071322,n/a,0.07,71.54,0.071137
0.071297,n/a,0.07,66.20,0.071139
0.071275,n/a,0.07,69.57,0.071140
0.071285,n/a,0.07,62.34,0.071141
0.071299,n/a,0.07,62.11,0.071143
0.071337,n/a,0.07,69.36,0.071145
0.071356,n/a,0.07,79.48,0.071147
0.071365,n/a,0.07,89.37,0.071149
0.071311,n/a,0.07,72.15,0.071151
0.071298,n/a,0.07,45.17,0.071152
0.071238,n/a,0.07,12.54,0.071153
0.071235,n/a,0.07,3.62,0.071154
0.071258,n/a,0.07,5.94,0.071155
0.071324,n/a,0.07,26.88,0.071157
0.071323,n/a,0.07,47.54,0.071158
0.071299,n/a,0.07,55.64,0.071160
0.071271,n/a,0.07,41.36,0.071161
0.071299,n/a,0.07,34.37,0.071162
0.071318,n/a,0.07,38.59,0.071164
0.071308,n/a,0.07,47.21,0.071165
0.071340,n/a,0.07,56.71,0.071167
0.071425,n/a,0.07,71.80,0.071169
0.071448,n/a,0.07,89.84,0.071172
0.071477,n/a,0.07,100.00,0.071175
0.071499,n/a,0.07,100.00,0.071179
0.071463,n/a,0.07,90.99,0.071181
0.071383,n/a,0.07,65.01,0.071183
0.071417,n/a,0.07,44.05,0.071186
0.071399,n/a,0.07,28.63,0.071188
0.071467,n/a,0.07,39.68,0.071191
0.071464,n/a,0.07,42.24,0.071193
0.071458,n/a,0.07,45.85,0.071196
0.071477,n/a,0.07,43.39,0.071199
0.071507,n/a,0.07,49.12,0.071202
0.071394,n/a,0.07,36.61,0.071204
0.071424,n/a,0.07,25.46,0.071206
0.071500,n/a,0.07,20.18,0.071209
0.071561,n/a,0.07,42.61,0.071212
0.071486,n/a,0.07,50.95,0.071215
0.071483,n/a,0.07,48.41,0.071218
0.071512,n/a,0.07,44.29,0.071221
0.071541,n/a,0.07,54.72,0.071224
0.071442,n/a,0.07,42.11,0.071226
0.071474,n/a,0.07,30.35,0.071228
0.071451,n/a,0.07,8.31,0.071231
0.071352,n/a,0.07,8.07,0.071232
0.071333,n/a,0.07,1.53,0.071233
0.071322,n/a,0.07,0.00,0.071234
0.071307,n/a,0.07,0.00,0.071235
0.071365,n/a,0.07,8.46,0.071236
0.071331,n/a,0.07,13.11,0.071237
0.071326,n/a,0.07,17.92,0.071238
0.071348,n/a,0.07,18.27,0.071239
0.071388,n/a,0.07,29.34,0.071240
0.071429,n/a,0.07,46.71,0.071242
0.071433,n/a,0.07,71.23,0.071244
0.071434,n/a,0.07,88.85,0.071246
0.071402,n/a,0.07,91.02,0.071247
0.071354,n/a,0.07,69.96,0.071249
0.071349,n/a,0.07,47.70,0.071250
0.071286,0.07,n/a,23.34,0.071250
0.071296,0.07,n/a,14.04,0.071250
0.071306,0.07,n/a,9.00,0.071251
0.071249,0.07,n/a,9.00,0.071251
0.071202,0.07,n/a,6.03,0.071250
0.071186,0.07,n/a,0.00,0.071250
0.071207,0.07,n/a,4.85,0.071249
0.071239,0.07,n/a,16.72,0.071249
0.071213,0.07,n/a,25.12,0.071249
0.071277,0.07,n/a,41.38,0.071249
0.071234,0.07,n/a,47.63,0.071249
0.071270,0.07,n/a,72.57,0.071249
0.071247,0.07,n/a,79.64,0.071249
0.071210,0.07,n/a,81.90,0.071249
0.071189,0.07,n/a,64.75,0.071248
0.071047,0.07,n/a,36.56,0.071246
0.071091,0.07,n/a,26.86,0.071245
0.071034,0.07,n/a,14.89,0.071243
0.071049,0.07,n/a,22.70,0.071241
0.071044,0.07,n/a,19.22,0.071239
0.071097,0.07,n/a,35.36,0.071235
0.071115,0.07,n/a,53.45,0.071234
0.071077,0.07,n/a,65.26,0.071233
0.071036,0.07,n/a,57.13,0.071231
0.071045,0.07,n/a,49.38,0.071229
0.071031,0.07,n/a,47.53,0.071227
0.071037,0.07,n/a,54.20,0.071225
0.071041,0.07,n/a,57.78,0.071223
0.071044,0.07,n/a,60.88,0.071221
0.071020,0.07,n/a,54.16,0.071219
0.071037,0.07,n/a,53.36,0.071217
0.071121,0.07,n/a,66.44,0.071217
0.071096,0.07,n/a,81.37,0.071215
0.071024,0.07,n/a,71.64,0.071213
0.071129,0.07,n/a,71.64,0.071213
0.071094,0.07,n/a,70.43,0.071211
0.071125,0.07,n/a,92.41,0.071211
0.071074,0.07,n/a,81.90,0.071209
0.071117,0.07,n/a,86.67,0.071208
0.071146,0.07,n/a,87.42,0.071208
0.071037,0.07,n/a,80.39,0.071206
0.071075,0.07,n/a,71.37,0.071205
0.071087,0.07,n/a,62.30,0.071203
0.071173,0.07,n/a,79.85,0.071203
0.071192,0.07,n/a,90.93,0.071203
0.071125,0.07,n/a,87.85,0.071202
0.071132,0.07,n/a,76.86,0.071202
0.071182,0.07,n/a,73.06,0.071201
0.071249,0.07,n/a,85.21,0.071202
0.071190,0.07,n/a,84.80,0.071202
0.071193,0.07,n/a,77.66,0.071202
0.071199,0.07,n/a,67.70,0.071202
