price,sar,rsi,macd
0.025624,0.00020000000000000226,68.01,0.0
0.025613,0.00018400000000000014,66.74,0.001
0.025577,0.00014199999999999977,62.63,-0.002
0.025578,0.00013799999999999923,62.70,-0.004
0.025596,0.00015100000000000183,63.99,-0.005
0.025721,0.0002710000000000004,71.36,0.001
0.025826,0.00036500000000000074,75.83,0.011
0.025935,0.000449999999999999,79.42,0.023
0.025938,0.0004170000000000007,79.51,0.029
0.025959,0.000390999999999999,80.17,0.031
0.026119,0.00051,84.29,0.04
0.026003,0.00033099999999999796,72.52,0.034999999999999996
0.026030,0.0002930000000000016,73.45,0.030000000000000002
0.025935,0.00014099999999999877,65.10,0.019
0.025949,0.00010699999999999946,65.72,0.01
0.026033,0.00014899999999999983,69.24,0.008
0.026011,0.00011999999999999858,67.29,0.003
0.025974,4.799999999999943e-05,64.02,-0.003
0.025981,-0.00016000000000000042,64.38,-0.008
0.025987,-0.00015000000000000083,64.70,-0.012
0.026020,-0.00010899999999999799,66.47,-0.013
0.026094,-2.6999999999999247e-05,70.11,-0.009000000000000001
0.026008,-0.00011200000000000099,61.73,-0.013
0.025982,-0.00013799999999999923,59.42,-0.018000000000000002
0.025837,-0.00027600000000000194,48.51,-0.031
0.025750,-0.000343000000000003,43.36,-0.043000000000000003
0.025571,-0.0004900000000000009,35.11,-0.062
0.025605,-0.0004070000000000011,37.54,-0.06899999999999999
0.025670,-0.00028500000000000053,42.01,-0.066
0.025659,-0.0002449999999999987,41.47,-0.062
0.025620,-0.00024000000000000063,39.53,-0.059
0.025712,-0.00010900000000000146,45.97,-0.049
0.025759,-2.6999999999999247e-05,48.95,-0.037
0.025681,0.00014699999999999783,44.55,-0.033
0.025786,0.0002470000000000007,50.95,-0.022
0.025792,0.00024300000000000016,51.29,-0.013
0.025819,0.0002530000000000032,52.90,-0.006
0.025765,0.00017599999999999907,49.39,-0.004
0.025859,0.0002500000000000002,54.99,0.004
0.025862,0.00022799999999999904,55.16,0.008
0.025879,0.00020599999999999785,56.18,0.012
0.025854,0.00014599999999999683,54.24,0.012
0.025791,5.300000000000096e-05,49.58,0.007
0.025724,-0.0002349999999999991,45.15,-0.0
0.025710,-0.00024400000000000116,44.26,-0.006
0.025657,-0.00028600000000000153,40.96,-0.013
0.025720,-0.0002020000000000008,46.10,-0.012
0.025760,-0.00014099999999999877,49.13,-0.009000000000000001
0.025804,-7.799999999999821e-05,52.30,-0.003
0.025764,-0.00010000000000000286,49.29,-0.002
0.025749,-9.89999999999984e-05,48.17,-0.002
0.025924,0.00034,59.68,0.009000000000000001
0.025880,0.00028900000000000106,56.29,0.013
0.025928,0.00032099999999999837,59.02,0.018000000000000002
0.026050,0.0004289999999999988,65.01,0.028
0.025951,0.0003009999999999992,57.65,0.026
0.025923,0.00024600000000000316,55.73,0.022
0.025954,0.0002520000000000022,57.42,0.02
0.025915,0.00018900000000000167,54.59,0.015000000000000001
0.025852,0.00010299999999999893,50.29,0.006
0.025938,0.000167999999999998,55.45,0.006
0.025812,-0.00028800000000000006,47.64,-0.003
0.025839,-0.00025400000000000075,49.29,-0.007
0.025872,-0.00020700000000000232,51.31,-0.007
0.025922,-0.00014300000000000077,54.28,-0.004
0.025926,-0.00012599999999999764,54.52,-0.002
0.025928,-0.00011200000000000099,54.64,-0.0
0.025880,-0.00014799999999999883,50.95,-0.003
0.025866,-0.00015000000000000083,49.89,-0.005
0.025863,-0.00014199999999999977,49.65,-0.007
0.025829,-0.00016599999999999948,46.92,-0.01
0.025872,-0.00011200000000000099,50.62,-0.009000000000000001
0.025888,-8.599999999999927e-05,51.96,-0.007
0.025922,-4.29999999999979e-05,54.78,-0.003
0.025941,0.00020199999999999732,56.32,0.0
0.025947,0.0002030000000000018,56.82,0.003
0.025915,0.00016100000000000142,53.31,0.002
0.026018,0.00025400000000000075,61.54,0.008
0.025987,0.00020799999999999985,58.22,0.009000000000000001
0.026030,0.0002270000000000015,61.34,0.012
0.026045,0.00021999999999999797,62.39,0.013
0.026050,0.00019800000000000026,62.76,0.014
0.026033,0.0001570000000000009,60.60,0.012
0.026051,0.00015300000000000036,62.09,0.011
0.026075,0.00015100000000000183,64.03,0.011
0.026005,5.7999999999999025e-05,55.15,0.006
0.025957,-0.00015799999999999842,50.02,-0.001
0.025999,-0.00011299999999999852,54.05,-0.003
0.026031,-7.400000000000115e-05,56.89,-0.003
0.026025,-7.300000000000015e-05,56.19,-0.003
0.026065,0.0001250000000000001,59.76,-0.001
0.026082,0.0001380000000000027,61.21,0.001
0.026138,0.0001910000000000002,65.60,0.006
0.026178,0.00022300000000000098,68.35,0.011
0.026120,0.00015100000000000183,60.76,0.009000000000000001
0.026074,8.700000000000027e-05,55.49,0.004
0.026070,6.600000000000009e-05,55.04,0.0
0.026068,5.100000000000243e-05,54.81,-0.003
0.026115,9.800000000000086e-05,59.26,-0.002
0.026189,0.0001580000000000019,65.09,0.003
0.026143,9.499999999999786e-05,59.40,0.002
0.026203,0.0001370000000000017,63.84,0.005
0.026406,0.00031999999999999737,74.14,0.02
0.026377,0.00024100000000000163,71.03,0.025
0.026412,0.00022500000000000298,72.53,0.029
0.026378,0.00013999999999999777,68.80,0.027
0.026447,0.000166999999999997,71.95,0.028
0.026483,0.000167999999999998,73.46,0.029
0.026520,0.00017199999999999854,74.95,0.030000000000000002
0.026421,3.399999999999931e-05,64.52,0.020999999999999998
0.026484,-6.0000000000001025e-05,67.61,0.018000000000000002
0.026555,0.000167999999999998,70.70,0.019
0.026559,0.00017199999999999854,70.87,0.017
0.026487,8.99999999999998e-05,63.75,0.01
0.026471,-0.00015999999999999695,62.25,0.003
0.026516,-0.00010999999999999899,64.76,-0.0
0.026451,-0.00017,58.70,-0.007
0.026446,-0.00017099999999999754,58.24,-0.013
0.026431,-0.00017599999999999907,56.83,-0.017
0.026528,-7.000000000000062e-05,63.07,-0.014
0.026550,-3.900000000000084e-05,64.33,-0.011
0.026523,-5.7999999999999025e-05,61.56,-0.011
0.026462,-0.00011099999999999999,55.71,-0.015000000000000001
0.026405,-0.00015999999999999695,50.85,-0.022
0.026436,-0.00012099999999999958,53.24,-0.023
0.026493,-5.7000000000001494e-05,57.35,-0.02
0.026435,-0.00010800000000000046,52.31,-0.022
0.026445,-9.20000000000018e-05,53.08,-0.020999999999999998
0.026458,-7.200000000000262e-05,54.11,-0.02
0.026449,-7.499999999999868e-05,53.24,-0.019
0.026411,-0.00010699999999999946,49.60,-0.020999999999999998
0.026351,-0.00015899999999999942,44.45,-0.025
0.026310,-0.00018400000000000014,41.29,-0.029
0.026338,-0.0001339999999999987,44.20,-0.029
0.026295,-0.0001580000000000019,40.85,-0.030000000000000002
0.026302,-0.0001270000000000021,41.63,-0.029
0.026208,-0.0002009999999999998,34.98,-0.033
0.026172,-0.00020900000000000085,32.82,-0.036000000000000004
0.026254,-8.700000000000027e-05,41.66,-0.031
0.026268,0.00013300000000000117,43.04,-0.025
0.026277,0.00013799999999999923,43.95,-0.02
0.026313,0.00016700000000000048,47.59,-0.013
0.026312,0.0001559999999999999,47.50,-0.007
0.026379,0.00020999999999999838,53.93,0.001
0.026335,0.00014400000000000177,49.63,0.003
0.026401,0.00018600000000000214,55.38,0.009000000000000001
0.026334,8.99999999999998e-05,49.23,0.008
0.026296,-0.0001370000000000017,46.11,0.005
0.026290,-0.00014300000000000077,45.62,0.002
0.026268,-0.0001570000000000009,43.77,-0.001
0.026213,-0.00020399999999999932,39.47,-0.006
0.026145,-0.0002599999999999998,34.91,-0.013
0.026226,-0.0001570000000000009,43.32,-0.011
0.026247,-0.00011500000000000052,45.29,-0.008
0.026209,-0.0001349999999999997,42.41,-0.008
0.026151,-0.00017599999999999907,38.40,-0.011
0.026213,-9.800000000000086e-05,44.45,-0.008
0.026205,-9.20000000000018e-05,43.85,-0.006
0.026193,-8.99999999999998e-05,42.92,-0.005
0.026190,-8.099999999999774e-05,42.67,-0.003
0.026143,-0.00011699999999999905,38.93,-0.005
0.026119,-0.00013000000000000164,37.14,-0.007
0.026056,-0.00017599999999999907,32.87,-0.012
0.026004,-0.00020600000000000132,29.82,-0.017
0.025943,-0.0002349999999999991,26.69,-0.023
0.025902,-0.00022599999999999704,24.81,-0.027
0.025814,-0.0002659999999999989,21.33,-0.034
0.025794,-0.00022999999999999757,20.62,-0.037
0.025890,-8.299999999999974e-05,32.24,-0.030000000000000002
0.025850,8.100000000000121e-05,30.26,-0.026
0.025849,7.700000000000068e-05,30.21,-0.020999999999999998
0.025802,-0.00013300000000000117,27.87,-0.019
0.025674,-0.0002570000000000003,22.71,-0.024
0.025647,-0.00027299999999999894,21.80,-0.027
0.025736,-0.00016700000000000048,31.59,-0.02
0.025753,-0.0001339999999999987,33.31,-0.013
0.025815,-5.6999999999998024e-05,39.30,-0.003
0.025869,0.0002349999999999991,44.01,0.008
0.025861,0.00022099999999999898,43.47,0.016
0.025929,0.00027600000000000194,49.17,0.025
0.025901,0.0002349999999999991,47.07,0.028
0.025954,0.00027600000000000194,51.31,0.033
0.026010,0.00031999999999999737,55.38,0.039
0.026016,0.0003049999999999997,55.81,0.041999999999999996
0.026034,0.0002960000000000011,57.13,0.044
0.026052,0.000281,58.47,0.044
0.025957,0.00014899999999999983,49.65,0.036000000000000004
0.025893,5.199999999999996e-05,44.76,0.026
0.025870,-0.00021200000000000038,43.11,0.017
0.025776,-0.0003020000000000002,37.11,0.005
0.025777,-0.00028599999999999806,37.21,-0.003
0.025767,-0.00028199999999999753,36.58,-0.008
0.025685,-0.0003510000000000006,31.84,-0.015000000000000001
0.025623,-0.00039000000000000146,28.80,-0.023
0.025805,-0.00017399999999999707,45.31,-0.014
0.025837,-0.00011099999999999999,47.61,-0.006
0.025857,-6.199999999999956e-05,49.05,0.002
0.025914,0.0003239999999999979,53.02,0.01
0.025930,0.00033299999999999996,54.10,0.017
0.025935,0.00032400000000000137,54.45,0.02
0.025972,0.00034,57.08,0.024
0.026020,0.00035700000000000315,60.28,0.029
0.025959,0.0002549999999999983,54.70,0.027
0.025990,0.0002500000000000002,56.88,0.026
0.026029,0.0002559999999999993,59.53,0.027
0.026062,0.00025299999999999975,61.67,0.028
0.026011,0.00017,56.68,0.024
0.025950,7.700000000000068e-05,51.32,0.016
0.025944,4.29999999999979e-05,50.81,0.01
0.025930,-0.0001439999999999983,49.58,0.005
0.025905,-0.00016599999999999948,47.37,-0.001
0.025936,-0.00012699999999999864,50.33,-0.002
0.026035,-2.1000000000000185e-05,58.38,0.003
0.026057,0.00017700000000000007,59.93,0.008
0.026055,0.00017099999999999754,59.71,0.01
0.026053,0.00016100000000000142,59.48,0.01
0.026029,0.00012900000000000064,56.62,0.008
0.026161,0.00025299999999999975,66.24,0.015000000000000001
0.026206,0.000282000000000001,68.78,0.020999999999999998
0.026181,0.00023000000000000104,65.81,0.020999999999999998
0.026284,0.0003089999999999968,71.30,0.027
0.026307,0.00029900000000000065,72.37,0.030000000000000002
0.026268,0.00021699999999999844,67.77,0.027
0.026264,0.00017499999999999807,67.30,0.024
0.026274,0.00015099999999999836,67.90,0.02
0.026297,0.00014400000000000177,69.30,0.017
0.026179,-0.0001910000000000002,55.84,0.007
0.026189,-0.00017700000000000007,56.61,-0.0
0.026085,-0.0002710000000000004,47.37,-0.012
0.026173,-0.00016700000000000048,54.18,-0.014
0.026160,-0.00016000000000000042,53.09,-0.016
0.026136,-0.00016500000000000195,51.04,-0.018000000000000002
0.026215,-6.800000000000209e-05,56.93,-0.014
0.026229,-3.900000000000084e-05,57.90,-0.011
0.026239,-1.4000000000000123e-05,58.61,-0.008
0.026231,0.0001470000000000013,57.77,-0.007
0.026225,0.00013699999999999823,57.10,-0.006
0.026114,2.1999999999997716e-05,46.45,-0.013
0.026029,-0.0002489999999999992,40.26,-0.023
0.025930,-0.00034299999999999956,34.49,-0.034999999999999996
0.026010,-0.0002490000000000027,41.76,-0.034999999999999996
0.026020,-0.00021699999999999844,42.61,-0.033
0.025997,-0.00021900000000000044,41.11,-0.032
0.025903,-0.0002940000000000026,35.61,-0.034999999999999996
0.025882,-0.00028900000000000106,34.50,-0.037
0.025964,-0.00018299999999999914,42.10,-0.031
0.026018,-0.00010800000000000046,46.50,-0.022
0.025957,-0.00014899999999999983,42.56,-0.019
0.025937,-0.00014999999999999736,41.33,-0.017
0.026036,-3.399999999999931e-05,49.19,-0.008
0.026017,-3.799999999999984e-05,47.86,-0.003
0.026052,0.00017700000000000007,50.51,0.003
0.026020,0.00014100000000000223,48.11,0.005
0.025974,8.800000000000127e-05,44.81,0.003
0.025938,4.39999999999989e-05,42.36,-0.0
0.025891,-0.0001779999999999976,39.33,-0.005
0.025887,-0.00017800000000000107,39.08,-0.008
0.025858,-0.00019900000000000126,37.19,-0.011
0.025880,-0.00016499999999999848,39.57,-0.01
0.025871,-0.00015199999999999936,38.92,-0.009000000000000001
0.025834,-0.000168999999999999,36.28,-0.01
0.025846,-0.00013799999999999923,37.76,-0.009000000000000001
0.025863,-0.00010399999999999993,39.88,-0.007
0.025897,-5.3999999999998494e-05,44.00,-0.002
0.025925,-1.2000000000001593e-05,47.20,0.003
0.025927,0.00015699999999999742,47.43,0.007
0.025871,9.700000000000333e-05,41.90,0.006
0.025737,-0.00021700000000000191,32.20,-0.003
0.025763,-0.00018699999999999967,35.33,-0.007
0.025720,-0.00022099999999999898,32.65,-0.011
0.025826,-0.00010199999999999793,43.94,-0.006
0.025838,-7.300000000000015e-05,45.07,-0.001
0.025837,-5.8000000000002494e-05,44.98,0.003
0.025767,-0.00011399999999999952,39.62,0.001
0.025790,-8.800000000000127e-05,42.07,0.001
0.025856,0.00013900000000000023,48.51,0.006
0.025828,0.00010800000000000046,46.16,0.008
0.025807,8.100000000000121e-05,44.43,0.008
0.025746,1.4000000000000123e-05,39.76,0.003
0.025699,-0.000172000000000002,36.57,-0.002
0.025684,-0.0001830000000000026,35.58,-0.006
0.025708,-0.00014999999999999736,38.43,-0.006
0.025671,-0.00017800000000000107,35.80,-0.007
0.025626,-0.0002139999999999989,32.86,-0.011
0.025594,-0.00023100000000000204,30.92,-0.013
0.025524,-0.000278999999999998,27.13,-0.019
0.025671,-0.00010399999999999993,42.93,-0.011
0.025653,-9.699999999999986e-05,41.74,-0.006
0.025638,-8.89999999999988e-05,40.72,-0.003
0.025676,-2.9999999999998778e-05,44.41,0.002
0.025670,-1.8000000000000654e-05,43.95,0.005
0.025747,0.0002249999999999995,51.04,0.013
0.025760,0.00023300000000000057,52.14,0.018000000000000002
0.025832,0.0002939999999999991,57.80,0.025
0.025797,0.00024100000000000163,54.43,0.027
0.025838,0.0002589999999999988,57.55,0.030000000000000002
0.025798,0.00019700000000000273,53.69,0.027
0.025748,0.00012799999999999964,49.24,0.022
0.025769,0.00013099999999999917,51.07,0.019
0.025775,0.00011999999999999858,51.61,0.016
0.025753,8.300000000000321e-05,49.46,0.013
0.025737,5.300000000000096e-05,47.90,0.009000000000000001
0.025694,-0.00015199999999999936,43.89,0.003
0.025669,-0.00017400000000000054,41.70,-0.002
0.025549,-0.00028600000000000153,33.17,-0.013
0.025563,-0.00025299999999999975,34.84,-0.018000000000000002
0.025619,-0.000172000000000002,41.20,-0.016
0.025590,-0.0001779999999999976,39.07,-0.016
0.025589,-0.0001570000000000009,39.00,-0.015000000000000001
0.025574,-0.00015300000000000036,37.83,-0.014
0.025446,-0.00026299999999999935,29.66,-0.020999999999999998
0.025463,-0.00021900000000000044,31.77,-0.022
0.025396,-0.0002570000000000003,28.19,-0.026
0.025401,-0.00021099999999999938,28.83,-0.026
0.025510,-6.199999999999956e-05,41.23,-0.018000000000000002
0.025467,-7.100000000000162e-05,38.39,-0.013
0.025584,0.0002239999999999985,48.73,-0.002
0.025667,0.0003020000000000002,54.56,0.011
0.025602,0.0002239999999999985,49.79,0.015000000000000001
0.025583,0.00018600000000000214,48.45,0.016
0.025600,0.00018600000000000214,49.75,0.018000000000000002
0.025521,8.99999999999998e-05,44.18,0.013
0.025598,0.00015199999999999936,50.05,0.015000000000000001
0.025623,0.00016199999999999895,51.82,0.017
0.025671,0.00019599999999999826,55.11,0.020999999999999998
0.025687,0.0001940000000000032,56.19,0.024
0.025767,0.00025600000000000275,61.19,0.030000000000000002
0.025779,0.00024199999999999916,61.89,0.033
0.025782,0.0002129999999999979,62.08,0.033
0.025729,0.00012699999999999864,56.83,0.028
0.025765,0.0001339999999999987,59.34,0.026
0.025775,0.00011899999999999758,60.04,0.024
0.025856,0.00017900000000000207,65.23,0.026
0.025749,4.400000000000237e-05,55.06,0.019
0.025752,-0.00010899999999999799,55.27,0.014
0.025651,-0.00020999999999999838,47.24,0.003
0.025628,-0.0002239999999999985,45.61,-0.006
0.025612,-0.0002260000000000005,44.47,-0.012
0.025684,-0.0001360000000000007,50.49,-0.011
0.025617,-0.00018199999999999814,45.54,-0.014
0.025524,-0.0002559999999999993,39.72,-0.022
0.025512,-0.00023400000000000157,39.02,-0.026
0.025300,-0.0003949999999999995,29.29,-0.041
0.025477,-0.00015199999999999936,42.24,-0.037
0.025501,-6.300000000000056e-05,43.75,-0.031
0.025425,-9.599999999999886e-05,40.18,-0.030000000000000002
0.025394,-0.00012699999999999864,38.79,-0.030000000000000002
0.025529,0.0002589999999999988,47.33,-0.019
0.025541,0.00026500000000000135,48.03,-0.01
0.025532,0.0002439999999999977,47.52,-0.005
0.025559,0.0002589999999999988,49.25,0.001
0.025597,0.00028500000000000053,51.66,0.008
0.025706,0.00037699999999999886,57.85,0.019
0.025726,0.00036499999999999727,58.89,0.026
0.025864,0.0004620000000000006,65.26,0.039
0.025786,0.0003270000000000009,59.64,0.04
0.025801,0.00028399999999999953,60.34,0.039
0.025805,0.0002370000000000011,60.54,0.037
0.025837,0.0002260000000000005,62.18,0.036000000000000004
0.025795,0.00014699999999999783,58.74,0.030000000000000002
0.025751,7.099999999999815e-05,55.29,0.022
0.025723,-0.00015400000000000136,53.15,0.014
0.025805,-6.899999999999962e-05,58.25,0.013
0.025807,-6.300000000000056e-05,58.36,0.011
0.025775,-9.20000000000018e-05,55.64,0.007
0.025771,-9.20000000000018e-05,55.29,0.004
0.025910,0.00020799999999999985,63.77,0.01
0.025901,0.00019299999999999873,62.94,0.012
0.025800,8.700000000000027e-05,54.36,0.006
0.025839,0.00012000000000000205,56.81,0.004
0.025831,0.00010699999999999946,56.14,0.001
0.025850,0.00012000000000000205,57.42,0.0
0.025822,8.700000000000027e-05,54.89,-0.002
0.025873,0.00013300000000000117,58.48,-0.001
0.025900,0.0001549999999999989,60.28,0.001
0.025858,0.00010800000000000046,56.19,-0.001
0.025794,3.900000000000084e-05,50.57,-0.007
0.025789,2.9999999999998778e-05,50.14,-0.011
0.025738,-0.00025199999999999875,45.93,-0.017
0.025810,-0.00017500000000000154,52.06,-0.015000000000000001
0.025866,-0.00011399999999999952,56.21,-0.01
0.025956,-1.9000000000001654e-05,61.92,-0.001
0.025899,0.00017099999999999754,56.86,0.001
0.025888,0.00015500000000000236,55.92,0.001
0.025932,0.00019399999999999973,58.87,0.003
0.026002,0.0002590000000000023,63.11,0.009000000000000001
0.026075,0.00032199999999999937,66.94,0.016
0.026142,0.00036800000000000027,70.02,0.024
0.026148,0.00034,70.28,0.027
0.026175,0.0003359999999999995,71.51,0.029
0.026189,0.00032100000000000184,72.15,0.029
0.026072,0.000171000000000001,59.98,0.019
0.026035,0.00010399999999999993,56.72,0.009000000000000001
0.026123,0.00016500000000000195,62.01,0.007
0.026068,8.599999999999927e-05,57.30,0.002
0.026006,-0.00019399999999999973,52.46,-0.007
0.025958,-0.0002380000000000021,49.01,-0.016
0.025908,-0.00027800000000000047,45.64,-0.024
0.025922,-0.0002470000000000007,46.74,-0.028
0.025884,-0.00026299999999999935,44.13,-0.032
0.025898,-0.00022099999999999898,45.34,-0.032
0.025845,-0.00024300000000000016,41.65,-0.034999999999999996
0.025884,-0.00016599999999999948,45.19,-0.032
0.025908,-0.00010899999999999799,47.30,-0.028
0.025971,-1.8000000000000654e-05,52.49,-0.019
0.025996,0.0001779999999999976,54.41,-0.012
0.025968,0.0001460000000000003,51.88,-0.009000000000000001
0.025932,9.99999999999994e-05,48.75,-0.008
0.025968,0.0001260000000000011,51.88,-0.006
0.025995,0.00014400000000000177,54.14,-0.002
0.025998,0.00013900000000000023,54.40,0.001
0.026059,0.0001910000000000002,59.37,0.006
0.026239,0.0003589999999999982,69.83,0.02
0.026171,0.0002610000000000008,63.21,0.024
0.026096,0.00015000000000000083,56.81,0.02
0.026169,0.00019000000000000267,60.96,0.020999999999999998
0.026114,0.00010599999999999846,56.55,0.016
0.026108,7.300000000000015e-05,56.08,0.012
0.026097,-0.00017600000000000254,55.16,0.008
0.026000,-0.0002680000000000009,47.75,-0.002
0.026089,-0.000167999999999998,53.87,-0.003
0.025980,-0.0002599999999999998,46.66,-0.01
0.025947,-0.00027699999999999947,44.71,-0.017
0.025954,-0.0002459999999999997,45.24,-0.02
0.025875,-0.0002970000000000021,40.57,-0.026
0.025851,-0.00028500000000000053,39.25,-0.030000000000000002
0.025986,-0.00010800000000000046,49.28,-0.023
0.025919,-0.00013999999999999777,45.28,-0.022
0.025946,-8.199999999999874e-05,47.14,-0.018000000000000002
0.025905,-0.00011299999999999852,44.66,-0.017
0.025844,-0.00014899999999999983,41.18,-0.02
0.025870,-0.00010199999999999793,43.21,-0.018000000000000002
0.025934,-1.6999999999999654e-05,47.97,-0.012
0.025925,8.500000000000174e-05,47.37,-0.008
0.025947,0.00010500000000000093,49.05,-0.004
0.025970,0.0001239999999999991,50.81,0.001
0.025974,0.00011900000000000105,51.13,0.004
0.025912,4.49999999999999e-05,46.16,0.002
0.025951,7.299999999999668e-05,49.49,0.004
0.025915,2.8000000000000247e-05,46.62,0.002
0.025911,-8.89999999999988e-05,46.30,0.001
0.025981,0.00014300000000000077,52.46,0.005
0.026024,0.00018599999999999867,55.82,0.01
0.026001,0.0001549999999999989,53.64,0.011
0.025967,0.00010800000000000046,50.50,0.01
0.025964,9.20000000000018e-05,50.22,0.008
0.025945,6.199999999999956e-05,48.39,0.005
0.025946,5.199999999999996e-05,48.50,0.003
0.025985,8.000000000000021e-05,52.59,0.005
0.026045,0.00013099999999999917,58.11,0.009000000000000001
0.026040,0.00011699999999999905,57.51,0.011
0.026055,0.0001229999999999981,58.89,0.013
0.026067,0.00012699999999999864,60.00,0.014
0.026031,7.899999999999921e-05,55.17,0.011
0.026009,4.70000000000019e-05,52.39,0.008
0.026040,6.800000000000209e-05,55.77,0.007
0.026043,6.199999999999956e-05,56.10,0.006
0.026087,0.00010199999999999793,60.66,0.008
0.026094,0.00010899999999999799,61.34,0.009000000000000001
0.026052,4.999999999999796e-05,55.12,0.006
0.026032,-9.699999999999986e-05,52.39,0.003
0.026044,-8.299999999999974e-05,53.86,0.001
0.026097,-2.7000000000002716e-05,59.79,0.003
0.026081,7.400000000000115e-05,57.39,0.003
0.026068,5.8000000000002494e-05,55.45,0.002
0.026081,6.799999999999862e-05,57.02,0.001
0.026084,6.899999999999962e-05,57.39,0.001
0.026133,0.00011500000000000052,63.03,0.004
0.026087,6.699999999999762e-05,55.59,0.002
0.026074,5.099999999999896e-05,53.66,-0.0
0.026165,0.00014000000000000123,63.27,0.004
0.026105,7.300000000000015e-05,55.15,0.002
0.026106,6.300000000000056e-05,55.25,0.001
0.026113,5.9000000000000025e-05,56.02,0.0
0.026071,-0.00015099999999999836,50.47,-0.003
0.026118,-0.0001010000000000004,55.75,-0.002
0.026161,-5.3999999999998494e-05,59.96,0.001
0.026220,0.00017,64.89,0.006
0.026214,0.00016000000000000042,64.03,0.009000000000000001
0.026209,0.00015099999999999836,63.27,0.009000000000000001
0.026134,6.800000000000209e-05,53.14,0.004
0.026082,-0.00018199999999999814,47.46,-0.003
0.026088,-0.00017199999999999854,48.15,-0.007
0.026202,-5.000000000000143e-05,59.11,-0.003
0.026231,0.00016900000000000248,61.35,0.002
0.026229,0.00015899999999999942,61.08,0.005
0.026282,0.00020799999999999985,65.39,0.009000000000000001
0.026290,0.00020799999999999985,66.00,0.011
0.026384,0.00028700000000000253,72.21,0.017
0.026412,0.00029000000000000206,73.75,0.020999999999999998
0.026402,0.0002469999999999972,72.21,0.022
0.026374,0.00018900000000000167,67.94,0.019
0.026386,0.00017299999999999954,68.79,0.016
0.026319,8.199999999999874e-05,59.31,0.009000000000000001
0.026399,0.00013999999999999777,65.44,0.008
0.026396,0.00011699999999999905,65.04,0.007
0.026306,9.999999999999593e-06,54.42,-0.001
0.026356,-9.99999999999994e-05,58.48,-0.003
0.026312,-0.00014100000000000223,53.93,-0.008
0.026244,-0.00020500000000000032,47.75,-0.015000000000000001
0.026195,-0.00024500000000000216,43.85,-0.023
0.026256,-0.00017,49.39,-0.023
0.026295,-0.00011200000000000099,52.61,-0.02
0.026260,-0.00013000000000000164,49.56,-0.019
0.026234,-0.00014000000000000123,47.37,-0.02
0.026166,-0.0001930000000000022,42.11,-0.024
0.026206,-0.0001339999999999987,45.91,-0.023
0.026215,-0.0001020000000000014,46.76,-0.020999999999999998
0.026272,-2.3999999999999716e-05,51.90,-0.015000000000000001
0.026323,0.00017599999999999907,55.99,-0.007
0.026307,0.0001559999999999999,54.43,-0.003
0.026337,0.0001779999999999976,56.86,0.001
0.026310,0.00014199999999999977,54.06,0.002
0.026326,0.00014999999999999736,55.46,0.003
0.026278,9.499999999999786e-05,50.49,0.001
0.026206,-0.00016199999999999895,44.11,-0.005
0.026264,-9.99999999999994e-05,49.63,-0.005
0.026276,-8.099999999999774e-05,50.72,-0.005
0.026335,0.00015199999999999936,55.76,-0.0
0.026370,0.0001830000000000026,58.48,0.005
0.026356,0.00016000000000000042,56.97,0.007
0.026326,0.00012199999999999711,53.78,0.006
0.026301,8.800000000000127e-05,51.20,0.003
0.026303,8.199999999999874e-05,51.40,0.001
0.026289,6.0000000000001025e-05,49.85,-0.001
0.026281,4.49999999999999e-05,48.95,-0.003
0.026361,0.00011800000000000005,57.30,0.001
0.026377,0.0001270000000000021,58.76,0.004
0.026438,0.0001810000000000006,63.82,0.01
0.026398,0.00013000000000000164,58.73,0.01
0.026468,0.00018299999999999914,64.12,0.014
0.026488,0.00018500000000000114,65.51,0.017
0.026495,0.00016800000000000148,66.00,0.018000000000000002
0.026468,0.00011299999999999852,62.29,0.016
0.026431,5.199999999999996e-05,57.51,0.011
0.026409,8.999999999998592e-06,54.82,0.005
0.026380,-0.00014799999999999883,51.40,-0.001
0.026395,-0.00013000000000000164,53.03,-0.004
0.026459,-6.0000000000001025e-05,59.31,-0.002
0.026539,0.00016599999999999948,65.51,0.004
0.026545,0.000167999999999998,65.93,0.008
0.026500,0.00011899999999999758,60.03,0.007
0.026533,0.0001480000000000023,62.67,0.007
0.026562,0.00017299999999999954,64.86,0.009000000000000001
0.026567,0.00017500000000000154,65.24,0.009000000000000001
0.026502,0.0001020000000000014,56.68,0.004
0.026457,4.900000000000043e-05,51.63,-0.003
0.026414,-0.0001789999999999986,47.29,-0.01
0.026450,-0.00013900000000000023,51.00,-0.012
0.026433,-0.00015199999999999936,49.24,-0.014
0.026409,-0.000171000000000001,46.78,-0.017
0.026396,-0.0001799999999999996,45.45,-0.018000000000000002
0.026403,-0.000168999999999999,46.33,-0.019
0.026449,-0.00011999999999999858,51.84,-0.015000000000000001
0.026448,-0.00011699999999999905,51.71,-0.012
0.026455,-0.00010600000000000193,52.57,-0.009000000000000001
0.026401,-0.0001559999999999999,45.82,-0.011
0.026353,-0.0002009999999999998,40.80,-0.014
0.026350,-0.00019600000000000173,40.50,-0.016
0.026303,-0.00023000000000000104,36.05,-0.02
0.026310,-0.00020299999999999832,37.16,-0.02
0.026318,-0.00017599999999999907,38.47,-0.019
0.026322,-0.0001549999999999989,39.16,-0.017
