price,ema20,vol,vol_ema,dif_sar,rsi
0.020912,0.020899,831,1095.0,3.999999999999837e-05,53.83
0.020938,0.020903,709,1108.0,6.399999999999809e-05,60.04
0.020934,0.020906,1296.0,1152.0,5.8000000000002494e-05,58.73
0.020927,0.020908,1528.0,1203.0,4.900000000000043e-05,56.41
0.020903,0.020908,889,1227.0,2.3000000000002185e-05,49.25
0.020883,0.020905,407,1233.0,-8.900000000000227e-05,44.21
0.020882,0.020901,609,1217.0,-8.199999999999874e-05,43.95
0.020881,0.020899,294,870,-8.000000000000021e-05,43.67
0.020879,0.020897,277,774,-7.799999999999821e-05,43.08
0.020878,0.020895,515,786,-7.599999999999968e-05,42.77
0.020881,0.020894,437,794,-6.899999999999962e-05,44.07
0.020894,0.020894,350,795,-5.300000000000096e-05,49.42
0.020890,0.020894,364,801,-5.400000000000196e-05,47.90
0.020897,0.020894,341,806,-4.49999999999999e-05,50.75
0.020922,0.020897,401,706,-1.4000000000000123e-05,59.85
0.020912,0.020898,364,696,-2.2000000000001185e-05,55.43
0.020872,0.020896,1278.0,622,-5.6999999999998024e-05,42.08
0.020882,0.020895,842,643,-4.29999999999979e-05,45.61
0.020890,0.020894,151,609,-3.099999999999978e-05,48.32
0.020885,0.020893,378,592,-3.299999999999831e-05,46.75
0.020867,0.020891,634,559,-4.60000000000009e-05,41.52
0.020887,0.020890,353,501,-2.2000000000001185e-05,48.42
0.020902,0.020891,271,470,-2.999999999999531e-06,52.91
0.020932,0.020896,492,439,7.399999999999768e-05,60.82
0.020897,0.020896,338,425,3.699999999999884e-05,50.22
0.020893,0.020896,150,418,3.199999999999731e-05,49.17
0.020885,0.020895,277,418,2.2000000000001185e-05,47.04
0.020909,0.020896,723,428,4.300000000000137e-05,53.54
0.020935,0.020900,1374.0,475,6.0999999999998555e-05,59.35
0.020967,0.020906,897,502,8.599999999999927e-05,65.14
0.020974,0.020913,715,520,8.599999999999927e-05,66.27
0.020980,0.020919,424,524,8.499999999999827e-05,67.25
0.021009,0.020928,713,547,0.00010500000000000093,71.55
0.020998,0.020934,394,546,8.299999999999974e-05,67.91
0.021004,0.020941,504,553,7.899999999999921e-05,68.84
0.021274,0.020973,18057.0,1392.0,0.0003040000000000022,87.06
0.021115,0.020986,13896.0,2045.0,-0.00018600000000000214,63.51
0.021330,0.021019,9219.0,2498.0,0.0005299999999999992,73.82
0.021257,0.021042,8167.0,2888.0,0.00044500000000000095,66.91
0.021320,0.021068,4270.0,3070.0,0.0004969999999999974,69.56
0.021276,0.021088,4898.0,3297.0,0.0004420000000000014,65.61
0.021286,0.021107,3598.0,3463.0,0.0004410000000000004,66.08
0.021327,0.021128,4565.0,3684.0,0.0004709999999999992,68.01
0.021308,0.021145,11457.0,4232.0,0.0004310000000000008,66.13
0.021335,0.021163,7779.0,4604.0,0.0004369999999999999,67.51
0.021362,0.021182,2603.0,4726.0,0.00044399999999999995,68.87
0.021375,0.021200,4046.0000000000005,4915.0,0.0004270000000000003,69.53
0.021417,0.021221,3206.0,5039.0,0.0004299999999999998,71.64
0.021414,0.021239,5505.0,5246.0,0.0003799999999999984,71.26
0.021341,0.021249,4098.0,5406.0,0.00026400000000000035,62.60
0.021347,0.021258,2494.0,5495.0,0.00023200000000000304,63.00
0.021362,0.021276,1903.0,5628.0,0.0001810000000000006,64.10
0.021367,0.021285,1058.0,5661.0,0.0001580000000000019,64.49
0.021371,0.021293,1285.0,5700.0,0.0001360000000000007,64.81
0.021376,0.021301,1187.0,4856.0,0.00011899999999999758,65.23
0.021373,0.021308,1008.9999999999999,4212.0,9.500000000000133e-05,64.73
0.021374,0.021314,1046.0,3803.0,7.800000000000168e-05,64.83
0.021391,0.021321,1760.0,3483.0,7.800000000000168e-05,66.52
0.021370,0.021326,1153.0,3327.0,4.200000000000037e-05,62.51
0.021347,0.021328,872,3126.0,6.000000000002531e-06,58.36
0.021289,0.021324,1742.0,3033.0,-0.00017299999999999954,49.44
0.021305,0.021322,1670.0,2888.0,-0.00015300000000000036,51.63
0.021241,0.021315,1873.0,2409.0,-0.00020799999999999985,43.50
0.021230,0.021307,4437.0,2242.0,-0.00019700000000000273,42.26
0.021282,0.021304,1160.0,2170.0,-0.00012400000000000258,49.54
0.021279,0.021302,798,2008.0,-0.00010699999999999946,49.16
0.021252,0.021297,800,1887.0,-0.00011500000000000052,45.71
0.021292,0.021297,657,1645.0,-5.8000000000002494e-05,51.17
0.021313,0.021298,763,1478.0,-2.0000000000002655e-05,53.80
0.021337,0.021302,508,1379.0,0.00026199999999999835,56.67
0.021351,0.021307,653,1317.0,0.0002639999999999969,58.30
0.021360,0.021312,412,1242.0,0.0002620000000000018,59.35
0.021344,0.021315,484,1213.0,0.0002349999999999991,56.61
0.021327,0.021316,1227.0,1211.0,0.00020799999999999985,53.76
0.021036,0.021289,6595.0,1481.0,-0.00033200000000000243,27.90
0.021186,0.021279,4536.0,1657.0,-0.00017299999999999954,43.10
0.021250,0.021277,2849.0,1747.0,-9.99999999999994e-05,48.12
0.021328,0.021281,3212.0,1820.0,-1.8000000000000654e-05,53.51
0.021314,0.021285,2202.0,1872.0,0.0003960000000000005,52.45
0.021319,0.021288,680,1863.0,0.00039100000000000246,52.81
0.021330,0.021292,1060.0,1829.0,0.0003929999999999975,53.64
0.021320,0.021295,1615.0,1826.0,0.00037399999999999933,52.73
0.021309,0.021298,1201.0,1617.0,0.00034500000000000156,51.63
0.021313,0.021300,591,1654.0,0.00033199999999999896,52.05
0.021331,0.021303,941,1661.0,0.00034199999999999856,54.01
0.021356,0.021308,817,1669.0,0.0003590000000000017,56.66
0.021353,0.021313,485,1655.0,0.0003480000000000011,56.24
0.021341,0.021315,712,1665.0,0.00032799999999999843,54.50
0.021366,0.021320,556,1661.0,0.0003449999999999981,57.45
0.021373,0.021325,415,1661.0,0.0003449999999999981,58.26
0.021382,0.021331,465,1660.0,0.00034600000000000256,59.34
0.021357,0.021333,342,1616.0,0.0003140000000000018,55.09
0.021358,0.021335,407,1306.0,0.00030799999999999925,55.22
0.021383,0.021340,339,1096.0,0.0003259999999999999,58.65
0.021358,0.021342,1128.0,1010.0,0.00028699999999999906,54.18
0.021346,0.021344,434,782,0.0002480000000000017,51.98
0.021360,0.021345,724,784,0.0002500000000000002,54.32
0.021368,0.021347,357,749,0.00024600000000000316,55.64
0.021380,0.021350,609,698,0.0002459999999999997,57.63
0.021401,0.021355,439,674,0.0002559999999999993,60.93
0.021417,0.021361,489,638,0.0002549999999999983,63.28
0.021414,0.021366,766,571,0.00023699999999999763,62.52
0.021398,0.021369,339,558,0.00020600000000000132,58.49
0.021432,0.021375,718,547,0.00021999999999999797,63.82
0.021418,0.021379,401,526,0.00018400000000000014,60.38
0.021408,0.021382,382,521,0.00015300000000000036,57.98
0.021406,0.021384,253,498,0.00013300000000000117,57.49
0.021407,0.021386,483,495,0.00011399999999999952,57.68
0.021414,0.021389,356,492,0.00010299999999999893,59.09
0.021446,0.021394,344,486,0.00011600000000000152,64.84
0.021455,0.021400,562,497,0.00010299999999999893,66.27
0.021469,0.021407,577,505,9.499999999999786e-05,68.43
0.021462,0.021412,520,514,6.799999999999862e-05,66.15
0.021506,0.021421,594,488,8.900000000000227e-05,72.38
0.021504,0.021429,874,511,6.600000000000009e-05,71.73
0.021513,0.021437,417,510,5.8000000000002494e-05,72.90
0.021506,0.021443,284,488,3.799999999999984e-05,70.46
0.021472,0.021452,559,485,-4.999999999999796e-05,59.25
0.021456,0.021452,598,493,-6.300000000000056e-05,54.83
0.021415,0.021448,528,495,-9.800000000000086e-05,45.47
0.021406,0.021444,494,481,-9.699999999999986e-05,43.71
0.021429,0.021443,395,484,-6.499999999999909e-05,49.14
0.021411,0.021440,250,461,-7.500000000000215e-05,45.45
0.021429,0.021439,206,451,-5.000000000000143e-05,49.53
0.021419,0.021437,176,441,-5.300000000000096e-05,47.41
0.021404,0.021434,354,446,-6.199999999999956e-05,44.34
0.021413,0.021432,260,435,-4.699999999999843e-05,46.57
0.021415,0.021430,286,431,-3.999999999999837e-05,47.08
0.021411,0.021428,240,426,-3.900000000000084e-05,46.13
0.021413,0.021427,253,410,-3.299999999999831e-05,46.71
0.021417,0.021426,171,390,-2.4000000000003185e-05,47.91
0.021420,0.021425,265,377,-1.7999999999997185e-05,48.84
0.021419,0.021425,160,356,-1.5000000000001124e-05,48.53
0.021436,0.021426,154,320,4.200000000000037e-05,53.91
0.021434,0.021427,417,320,3.700000000000231e-05,53.21
0.021476,0.021431,387,325,7.399999999999768e-05,63.89
0.021460,0.021434,128,314,5.300000000000096e-05,58.42
0.021485,0.021439,294,301,7.100000000000162e-05,63.65
0.021499,0.021445,197,281,7.700000000000068e-05,66.22
0.021511,0.021451,402,275,7.799999999999821e-05,68.29
0.021492,0.021455,252,262,4.70000000000019e-05,61.84
0.021486,0.021458,286,257,3.100000000000325e-05,59.91
0.021473,0.021459,181,254,9.999999999999593e-06,55.86
0.021472,0.021460,391,263,-4.599999999999743e-05,55.54
0.021493,0.021464,426,275,-2.3999999999999716e-05,60.52
0.021524,0.021469,292,272,7.000000000000062e-05,66.49
0.021464,0.021469,2563.0,387,-0.00012799999999999964,50.56
0.021488,0.021471,293,388,-9.99999999999994e-05,55.19
0.021479,0.021471,150,383,-0.00010599999999999846,53.18
0.021493,0.021474,281,385,-8.79999999999978e-05,55.87
0.021460,0.021472,587,405,-0.00011800000000000005,48.76
0.021483,0.021473,258,405,-9.20000000000018e-05,53.23
0.021511,0.021477,228,408,-6.0000000000001025e-05,58.03
0.021515,0.021480,214,411,-5.300000000000096e-05,58.68
0.021519,0.021484,267,404,-4.60000000000009e-05,59.36
0.021532,0.021489,137,391,-3.0000000000002247e-05,61.57
0.021519,0.021492,419,406,-3.999999999999837e-05,58.16
0.021527,0.021497,384,421,-2.5999999999998247e-05,59.75
0.021586,0.021506,818,442,0.00017400000000000054,69.09
0.021610,0.021516,1592.0,509,0.00018900000000000167,71.94
0.021609,0.021525,431,516,0.0001789999999999986,71.65
0.021622,0.021534,642,539,0.00018299999999999914,73.20
0.021650,0.021545,479,544,0.00019800000000000026,76.21
0.021676,0.021557,424,543,0.00020600000000000132,78.61
0.021742,0.021575,3503.0,704,0.00024000000000000063,83.24
0.021744,0.021591,1341.0,643,0.0002129999999999979,83.36
0.021732,0.021605,1327.0,695,0.00017500000000000154,79.74
0.021694,0.021613,1258.0,750,0.00011400000000000299,69.47
0.021706,0.021622,648,768,0.00010500000000000093,70.75
0.021687,0.021628,456,762,6.700000000000109e-05,66.03
0.021690,0.021634,554,777,5.300000000000096e-05,66.41
0.021651,0.021640,276,784,-0.00013900000000000023,56.80
0.021636,0.021640,529,797,-0.0001470000000000013,53.59
0.021665,0.021642,408,810,-0.00011200000000000099,58.48
0.021647,0.021643,385,809,-0.0001239999999999991,54.63
0.021625,0.021641,224,799,-0.0001370000000000017,50.27
0.021620,0.021639,420,801,-0.00012999999999999817,49.31
0.021635,0.021639,292,775,-0.00010399999999999993,52.26
0.021651,0.021640,280,709,-7.799999999999821e-05,55.26
0.021617,0.021638,282,702,-0.00010199999999999793,48.32
0.021613,0.021635,139,677,-9.800000000000086e-05,47.57
0.021633,0.021635,358,671,-6.700000000000109e-05,51.64
0.021625,0.021634,293,664,-6.500000000000256e-05,49.97
0.021614,0.021632,702,524,-6.699999999999762e-05,47.68
0.021625,0.021632,258,470,-4.60000000000009e-05,50.14
0.021633,0.021632,201,413,-2.9000000000001247e-05,51.91
0.021637,0.021632,253,363,-1.5999999999998654e-05,52.81
0.021653,0.021634,333,347,5.9000000000000025e-05,56.34
0.021659,0.021637,416,345,6.199999999999956e-05,57.62
0.021631,0.021636,209,328,3.099999999999978e-05,50.22
0.021652,0.021638,363,331,4.799999999999943e-05,54.90
0.021662,0.021640,503,342,5.199999999999996e-05,56.97
0.021656,0.021641,278,330,4.100000000000284e-05,55.33
0.021651,0.021642,175,318,3.099999999999978e-05,53.93
0.021590,0.021637,404,319,-8.499999999999827e-05,40.51
0.021615,0.021635,231,320,-5.6000000000000494e-05,46.40
0.021622,0.021634,397,318,-4.60000000000009e-05,47.95
0.021628,0.021633,4883.0,548,-2.2999999999998716e-05,49.31
0.021542,0.021625,4298.0,749,0.00016499999999999848,35.16
0.021688,0.021631,3189.0,894,0.0003020000000000002,57.47
0.021744,0.021642,702,922,0.0003489999999999986,62.76
0.021687,0.021646,3326.0,1071.0,0.000283000000000002,55.23
0.021681,0.021649,2305.0,1171.0,0.0002689999999999984,54.49
0.021624,0.021647,7046.0,1489.0,0.00020399999999999932,47.91
0.021619,0.021644,1306.0,1541.0,0.0001899999999999992,47.37
0.021617,0.021642,752,1569.0,0.0001799999999999996,47.14
0.021622,0.021640,954,1604.0,0.0001779999999999976,47.82
0.021609,0.021637,544,1614.0,0.0001570000000000009,46.16
0.021614,0.021635,372,1612.0,0.00015400000000000136,46.92
0.021610,0.021632,459,1624.0,0.00014300000000000077,46.35
0.021602,0.021629,868,1650.0,0.00012799999999999964,45.18
0.021612,0.021625,557,1713.0,0.0001239999999999991,47.12
0.021613,0.021624,1242.0,1766.0,0.00011800000000000005,47.32
0.021625,0.021624,727,1782.0,0.0001229999999999981,49.79
0.021636,0.021625,891,1815.0,0.00012799999999999964,52.01
0.021643,0.021627,893,1840.0,0.00012799999999999964,53.42
0.021665,0.021631,828,1637.0,0.00014400000000000177,57.63
0.021658,0.021633,597,1452.0,0.00013099999999999917,55.90
0.021660,0.021636,620,1324.0,0.00012699999999999864,56.30
0.021667,0.021639,352,1306.0,0.00012799999999999964,57.76
0.021674,0.021642,408,1160.0,0.00012899999999999717,59.23
0.021673,0.021645,316,1061.0,0.00012200000000000058,58.91
0.021679,0.021648,332,725,0.00012300000000000158,60.28
0.021666,0.021650,428,681,0.00010399999999999993,55.95
0.021705,0.021655,407,664,0.00013799999999999923,64.25
0.021714,0.021661,307,632,0.00014199999999999977,65.85
0.021711,0.021666,879,648,0.00013400000000000217,64.81
0.021720,0.021671,202,640,0.00013799999999999923,66.52
0.021732,0.021677,468,640,0.00014500000000000277,68.70
0.021733,0.021682,257,610,0.00014099999999999877,68.88
0.021699,0.021684,1518.0,611,0.00010199999999999793,56.78
0.021681,0.021683,489,608,7.899999999999921e-05,51.62
0.021684,0.021683,381,565,7.799999999999821e-05,52.39
0.021697,0.021685,439,551,8.600000000000274e-05,55.72
0.021688,0.021685,424,527,7.300000000000015e-05,52.96
0.021689,0.021685,302,498,7.000000000000062e-05,53.24
0.021693,0.021686,279,470,7.000000000000062e-05,54.39
0.021690,0.021686,282,454,6.199999999999956e-05,53.33
0.021665,0.021684,542,451,3.300000000000178e-05,45.36
0.021683,0.021684,1030.0,485,4.70000000000019e-05,51.03
0.021650,0.021681,1354.0,532,-0.00017900000000000207,42.35
0.021649,0.021678,277,530,-0.00017599999999999907,42.12
0.021654,0.021676,265,526,-0.00016700000000000048,43.79
0.021657,0.021674,310,521,-0.00016000000000000042,44.82
0.021633,0.021670,736,537,-0.00017599999999999907,38.71
0.021664,0.021669,365,540,-0.00013799999999999923,48.48
0.021652,0.021668,404,516,-0.0001429999999999973,45.46
0.021660,0.021667,569,535,-0.00012799999999999964,47.79
0.021672,0.021668,335,528,-0.00010899999999999799,51.17
0.021682,0.021669,410,536,-9.299999999999933e-05,53.85
0.021662,0.021668,713,495,-0.00010699999999999946,48.16
0.021635,0.021665,657,504,-0.0001250000000000001,41.74
0.021641,0.021663,354,502,-0.00010999999999999899,43.54
0.021635,0.021660,360,498,-0.00010899999999999799,42.14
0.021637,0.021658,327,494,-9.699999999999986e-05,42.80
0.021631,0.021655,230,490,-9.299999999999933e-05,41.28
0.021614,0.021651,1334.0,543,-9.499999999999786e-05,37.24
0.021618,0.021648,745,566,-7.700000000000068e-05,38.76
0.021598,0.021643,303,554,-8.500000000000174e-05,34.28
0.021569,0.021636,495,527,-9.99999999999994e-05,29.05
0.021568,0.021630,493,484,-8.499999999999827e-05,28.89
0.021597,0.021627,802,510,-4.19999999999969e-05,39.53
0.021630,0.021627,718,533,7.400000000000115e-05,48.91
0.021626,0.021627,224,529,6.799999999999862e-05,47.94
0.021624,0.021627,308,507,6.400000000000156e-05,47.43
0.021619,0.021626,355,507,5.7999999999999025e-05,46.12
0.021638,0.021627,1006.0,537,7.500000000000215e-05,51.60
0.021608,0.021625,398,528,4.29999999999979e-05,43.99
0.021621,0.021625,414,532,5.500000000000296e-05,47.60
0.021622,0.021625,556,540,5.3999999999998494e-05,47.87
0.021608,0.021623,306,519,3.799999999999984e-05,44.33
0.021619,0.021623,1025.0,538,4.799999999999943e-05,47.61
0.021620,0.021622,506,545,4.70000000000019e-05,47.91
0.021629,0.021623,624,559,5.4999999999999494e-05,50.66
0.021628,0.021623,578,571,5.199999999999996e-05,50.34
0.021634,0.021624,592,589,5.7000000000001494e-05,52.27
0.021620,0.021624,1034.0,574,4.200000000000037e-05,47.62
0.021612,0.021623,433,559,3.200000000000078e-05,45.14
0.021622,0.021623,1090.0,598,4.099999999999937e-05,48.73
0.021605,0.021621,381,592,2.2999999999998716e-05,43.52
0.021620,0.021621,480,592,3.600000000000131e-05,48.73
0.021619,0.021621,650,584,3.399999999999931e-05,48.41
0.021620,0.021621,320,564,3.399999999999931e-05,48.77
0.021626,0.021621,534,580,3.900000000000084e-05,51.00
0.021623,0.021621,348,582,3.399999999999931e-05,49.83
0.021630,0.021622,734,600,3.999999999999837e-05,52.56
0.021640,0.021624,593,580,4.900000000000043e-05,56.22
0.021630,0.021625,383,579,3.799999999999984e-05,51.90
0.021644,0.021626,768,597,4.900000000000043e-05,56.89
0.021626,0.021626,288,583,2.8999999999997778e-05,49.75
0.021638,0.021627,367,586,3.799999999999984e-05,53.90
0.021667,0.021631,858,578,6.299999999999709e-05,62.07
0.021652,0.021633,315,568,4.300000000000137e-05,56.49
0.021646,0.021636,620,554,2.8999999999997778e-05,54.23
0.021638,0.021636,262,537,1.8000000000000654e-05,51.29
0.021647,0.021637,465,509,2.2999999999998716e-05,54.30
0.021648,0.021638,174,496,2.1000000000000185e-05,54.63
0.021683,0.021643,727,478,5.000000000000143e-05,64.45
0.021680,0.021646,293,473,4.200000000000037e-05,63.19
0.021682,0.021650,297,464,3.900000000000084e-05,63.70
0.021684,0.021653,259,445,3.699999999999884e-05,64.24
0.021699,0.021657,197,439,4.699999999999843e-05,68.04
0.021691,0.021660,427,433,3.399999999999931e-05,64.12
0.021685,0.021663,237,428,2.2999999999998716e-05,61.28
0.021674,0.021664,377,410,7.000000000000062e-06,56.34
0.021677,0.021665,328,397,9.999999999999593e-06,57.35
0.021660,0.021665,638,409,-4.80000000000029e-05,50.26
0.021719,0.021670,1701.0,456,6.699999999999762e-05,65.98
0.021728,0.021675,663,475,7.400000000000115e-05,67.66
0.021711,0.021679,684,491,5.400000000000196e-05,61.48
0.021699,0.021681,471,471,3.900000000000084e-05,57.50
0.021685,0.021681,435,477,2.1000000000000185e-05,53.16
0.021710,0.021684,396,483,4.300000000000137e-05,59.09
0.021708,0.021688,229,483,3.600000000000131e-05,58.41
0.021707,0.021690,365,478,3.200000000000078e-05,58.04
0.021700,0.021691,341,487,2.2000000000001185e-05,55.45
0.021709,0.021693,623,481,2.8999999999997778e-05,58.05
0.021703,0.021694,451,489,1.9999999999999185e-05,55.71
0.021679,0.021692,464,498,-6.0999999999998555e-05,47.49
0.021676,0.021691,355,503,-6.0999999999998555e-05,46.57
0.021675,0.021689,298,508,-5.9000000000000025e-05,46.24
0.021671,0.021688,271,500,-5.9000000000000025e-05,44.90
0.021686,0.021687,252,501,-3.999999999999837e-05,50.68
0.021694,0.021688,326,498,-2.8000000000000247e-05,53.49
0.021697,0.021689,404,502,-2.1000000000000185e-05,54.53
0.021708,0.021691,480,494,-7.000000000000062e-06,58.23
0.021704,0.021692,406,429,4.200000000000037e-05,56.44
0.021693,0.021692,474,420,2.9999999999998778e-05,51.70
0.021712,0.021694,359,403,4.799999999999943e-05,58.22
0.021753,0.021700,1314.0,446,8.500000000000174e-05,68.19
0.021778,0.021707,1310.0,489,0.00010199999999999793,72.50
0.021808,0.021717,1277.0,533,0.00012099999999999958,76.60
0.021802,0.021725,1197.0,560,0.00010199999999999793,74.22
0.021796,0.021732,1296.0,613,7.899999999999921e-05,71.81
0.021800,0.021738,1716.0,681,6.700000000000109e-05,72.45
0.021797,0.021744,860,707,5.000000000000143e-05,71.15
0.021793,0.021748,642,708,3.399999999999931e-05,69.35
0.021791,0.021752,526,711,2.1000000000000185e-05,68.42
0.021819,0.021759,939,735,3.900000000000084e-05,73.73
0.021824,0.021765,322,733,3.600000000000131e-05,74.55
0.021815,0.021770,357,736,2.0000000000002655e-05,70.29
0.021775,0.021770,887,767,-7.400000000000115e-05,55.17
0.021778,0.021771,647,787,-6.800000000000209e-05,55.94
0.021764,0.021770,699,806,-7.599999999999968e-05,51.51
0.021763,0.021769,990,831,-6.699999999999762e-05,51.18
0.021742,0.021767,1124.0,867,-8.000000000000021e-05,44.62
0.021730,0.021763,534,870,-8.299999999999974e-05,41.35
0.021733,0.021760,491,877,-6.899999999999962e-05,42.49
0.021701,0.021755,662,844,-8.599999999999927e-05,34.77
0.021732,0.021752,550,806,-4.099999999999937e-05,45.16
0.021741,0.021751,364,761,-2.1000000000000185e-05,47.76
0.021727,0.021749,387,720,-2.5000000000000716e-05,44.25
0.021778,0.021752,801,695,8.599999999999927e-05,56.74
0.021757,0.021752,237,621,6.299999999999709e-05,51.61
0.021753,0.021752,465,602,5.7000000000001494e-05,50.67
0.021829,0.021760,1237.0,631,0.00012799999999999964,64.06
0.021801,0.021764,338,622,9.20000000000018e-05,57.83
0.021754,0.021763,577,604,3.699999999999884e-05,49.19
0.021738,0.021760,498,613,1.4000000000000123e-05,46.63
0.021728,0.021757,628,626,-0.00010899999999999799,45.06
0.021761,0.021758,447,604,-7.400000000000115e-05,50.95
0.021789,0.021761,386,591,-4.300000000000137e-05,55.32
0.021778,0.021762,458,579,-5.199999999999996e-05,53.31
0.021777,0.021764,261,572,-5.099999999999896e-05,53.12
0.021764,0.021765,360,518,-6.0000000000001025e-05,50.42
0.021755,0.021764,981,541,-6.700000000000109e-05,48.58
0.021746,0.021762,367,534,-7.399999999999768e-05,46.75
0.021748,0.021761,328,518,-7.000000000000062e-05,47.23
0.021739,0.021759,465,513,-7.699999999999721e-05,45.26
0.021744,0.021757,379,514,-7.000000000000062e-05,46.59
0.021755,0.021757,371,513,-5.7000000000001494e-05,49.50
0.021761,0.021757,377,492,-4.900000000000043e-05,51.06
0.021772,0.021759,373,499,-3.600000000000131e-05,53.88
0.021777,0.021761,355,493,-2.9999999999998778e-05,55.15
0.021782,0.021763,305,447,-2.3000000000002185e-05,56.44
0.021767,0.021763,310,445,-3.599999999999784e-05,51.65
0.021777,0.021764,361,435,-2.4999999999997247e-05,54.42
0.021785,0.021766,431,431,-1.5000000000001124e-05,56.57
0.021760,0.021766,422,421,-3.799999999999984e-05,48.83
0.021753,0.021765,270,412,-4.39999999999989e-05,46.89
0.021737,0.021762,417,414,-5.7999999999999025e-05,42.72
0.021708,0.021757,738,428,-8.399999999999727e-05,36.40
0.021696,0.021751,376,433,-8.99999999999998e-05,34.15
0.021702,0.021746,331,416,-7.599999999999968e-05,36.27
0.021698,0.021742,159,406,-7.300000000000015e-05,35.45
0.021679,0.021736,372,375,-8.199999999999874e-05,31.77
0.021670,0.021729,326,373,-7.900000000000268e-05,30.18
0.021663,0.021723,445,379,-7.399999999999768e-05,28.96
0.021659,0.021717,353,374,-6.399999999999809e-05,28.26
0.021656,0.021711,298,369,-5.3999999999998494e-05,27.71
0.021679,0.021708,467,374,-1.9999999999999185e-05,37.61
0.021669,0.021704,240,367,-2.1000000000000185e-05,35.34
0.021662,0.021700,264,362,-2.1000000000000185e-05,33.81
0.021664,0.021697,184,353,-1.2999999999999123e-05,34.68
0.021646,0.021692,260,351,-2.5000000000000716e-05,30.75
0.021655,0.021689,442,358,-1.1999999999998123e-05,34.73
0.021674,0.021687,618,371,3.099999999999978e-05,42.28
0.021671,0.021686,267,362,2.5999999999998247e-05,41.47
0.021669,0.021684,293,356,2.2000000000001185e-05,40.90
0.021647,0.021681,319,358,-3.699999999999884e-05,35.20
0.021639,0.021677,916,383,-4.300000000000137e-05,33.38
0.021662,0.021675,402,367,-1.8000000000000654e-05,42.58
0.021661,0.021674,171,356,-1.6999999999999654e-05,42.30
0.021658,0.021672,173,348,-1.8000000000000654e-05,41.44
0.021659,0.021670,303,348,-1.2999999999999123e-05,41.90
0.021635,0.021666,281,345,-3.599999999999784e-05,34.87
0.021605,0.021661,289,338,-6.199999999999956e-05,28.45
0.021606,0.021655,311,335,-5.7000000000001494e-05,28.92
0.021590,0.021649,850,363,-6.699999999999762e-05,25.98
0.021603,0.021645,257,353,-4.900000000000043e-05,32.03
0.021615,0.021642,193,350,-3.200000000000078e-05,37.13
0.021596,0.021638,316,353,-4.60000000000009e-05,32.92
0.021590,0.021633,321,360,-4.699999999999843e-05,31.69
0.021593,0.021629,304,362,-3.699999999999884e-05,33.03
0.021595,0.021626,203,350,-2.9000000000001247e-05,33.96
0.021579,0.021622,453,342,-3.799999999999984e-05,30.33
0.021581,0.021618,199,338,-2.8000000000000247e-05,31.32
0.021557,0.021612,661,357,-4.000000000000184e-05,26.47
0.021549,0.021606,265,354,-3.799999999999984e-05,25.08
0.021503,0.021596,599,338,-6.699999999999762e-05,18.91
0.021497,0.021587,847,360,-5.300000000000096e-05,18.28
0.021504,0.021579,217,363,-3.0000000000002247e-05,21.57
0.021533,0.021574,470,377,6.199999999999956e-05,33.51
0.021526,0.021570,284,381,5.199999999999996e-05,32.24
0.021542,0.021567,366,384,6.399999999999809e-05,38.04
0.021565,0.021567,931,417,7.700000000000068e-05,45.30
0.021568,0.021567,169,411,7.100000000000162e-05,46.19
0.021583,0.021569,209,406,7.800000000000168e-05,50.50
0.021614,0.021573,263,376,9.800000000000086e-05,58.00
0.021608,0.021576,308,379,8.000000000000021e-05,56.22
0.021607,0.021582,191,378,5.400000000000196e-05,55.89
0.021602,0.021584,156,370,3.999999999999837e-05,54.18
0.021598,0.021585,178,364,2.8000000000000247e-05,52.78
0.021582,0.021585,248,366,5.000000000001531e-06,47.51
0.021594,0.021585,1358.0,408,-2.7000000000002716e-05,51.71
0.021611,0.021588,199,385,-8.000000000001062e-06,56.96
0.021646,0.021593,275,386,0.00011599999999999805,65.31
0.021640,0.021598,215,367,0.00010800000000000046,63.05
0.021627,0.021601,293,339,9.20000000000018e-05,58.34
0.021590,0.021600,226,339,5.300000000000096e-05,47.47
0.021560,0.021596,303,331,2.1000000000000185e-05,40.83
0.021607,0.021597,186,326,6.500000000000256e-05,52.13
0.021620,0.021599,255,321,7.599999999999968e-05,54.71
0.021636,0.021603,403,294,8.99999999999998e-05,57.72
0.021620,0.021604,286,300,7.199999999999915e-05,53.86
0.021640,0.021608,248,302,8.99999999999998e-05,57.67
0.021656,0.021612,204,299,0.0001020000000000014,60.49
0.021648,0.021616,206,294,8.700000000000027e-05,58.40
0.021662,0.021620,243,291,9.299999999999933e-05,60.94
0.021670,0.021625,467,304,8.89999999999988e-05,62.36
0.021672,0.021629,149,304,8.000000000000021e-05,62.72
0.021655,0.021632,439,317,5.300000000000096e-05,57.62
0.021640,0.021633,263,318,2.9999999999998778e-05,53.49
0.021629,0.021632,226,322,1.1000000000000593e-05,50.62
0.021620,0.021631,124,260,-6.899999999999962e-05,48.34
0.021656,0.021633,383,270,-2.9999999999998778e-05,56.74
0.021657,0.021636,186,265,-2.6000000000001716e-05,56.95
0.021652,0.021637,243,267,-2.8000000000000247e-05,55.50
0.021659,0.021639,127,258,-1.7999999999997185e-05,57.15
0.021651,0.021640,565,275,-2.3999999999999716e-05,54.66
